KEYWORD,CAT_INDEX,CAT_NAME
一波,10,Sightseeing/Place
一点小,10,Sightseeing/Place
一瞬,10,Sightseeing/Place
一种乐趣,10,Sightseeing/Place
一种全新,10,Sightseeing/Place
一种幸福,10,Sightseeing/Place
一种异国情调,10,Sightseeing/Place
一种方式,11,Transportation and Accessibility
一种独特,10,Sightseeing/Place
一种莫名的好感,10,Sightseeing/Place
一秒钟,9,Shopping
一般情况,9,Shopping
一般都会,5,F&B
一览新加坡全景,10,Sightseeing/Place
一览新加坡的全景,10,Sightseeing/Place
一身汗,10,Sightseeing/Place
一阵子,5,F&B
万代兰,10,Sightseeing/Place
万种亚热带,10,Sightseeing/Place
三家,4,Experimentation
三层小楼,10,Sightseeing/Place
三层的小楼,10,Sightseeing/Place
三条,10,Sightseeing/Place
三点,5,F&B
上下坡,11,Transportation and Accessibility
上个世纪,5,F&B
上半天,6,Family/Childre family/Friends
上水,5,F&B
上海的杜莎夫人蜡像馆种类,10,Sightseeing/Place
上海的热带风暴,10,Sightseeing/Place
上海的陆家嘴,9,Shopping
上海野生动物园,10,Sightseeing/Place
下午两点半,10,Sightseeing/Place
下午两点,5,F&B
下午人少,5,F&B
不下雨,10,Sightseeing/Place
不值得一去,10,Sightseeing/Place
不全,5,F&B
不去遗憾,8,Service
不同主题,10,Sightseeing/Place
不同动物的习性,9,Shopping
不同历史使命的古迹,10,Sightseeing/Place
不同年代的人,5,F&B
不少景点,10,Sightseeing/Place
不少海洋馆,10,Sightseeing/Place
不应该,10,Sightseeing/Place
不算太多,5,F&B
不错喔,10,Sightseeing/Place
不错奥,10,Sightseeing/Place
世界各地的海洋生物,6,Family/Childre family/Friends
世界大牌,10,Sightseeing/Place
世界文化多样性,5,F&B
世界文化遗产,10,Sightseeing/Place
世界最高的双轨过山车,7,Price
世界最高的摩天轮,10,Sightseeing/Place
东南亚的传统,5,F&B
东南亚第一个,5,F&B
东西很好,6,Family/Childre family/Friends
东西感觉,10,Sightseeing/Place
东西方便,4,Experimentation
东西等着,3,Environment and Ambience
丝滑,10,Sightseeing/Place
丝绸之路,10,Sightseeing/Place
两个世界,10,Sightseeing/Place
两个剧院,10,Sightseeing/Place
两个室内植物园,10,Sightseeing/Place
两个室内,10,Sightseeing/Place
两个小孩,6,Family/Childre family/Friends
两个植物温室,10,Sightseeing/Place
两个点,10,Sightseeing/Place
两个玻璃生态区,10,Sightseeing/Place
两个船,5,F&B
两个赛道,4,Experimentation
两位,10,Sightseeing/Place
两岸美景,10,Sightseeing/Place
两岸风景,10,Sightseeing/Place
两条船,10,Sightseeing/Place
两根柱子,10,Sightseeing/Place
个下午茶,5,F&B
个主题区域,10,Sightseeing/Place
个人花,10,Sightseeing/Place
个动物园,10,Sightseeing/Place
个半天,10,Sightseeing/Place
个吊桥,6,Family/Childre family/Friends
个名字,5,F&B
个品种,10,Sightseeing/Place
个小孩,4,Experimentation
个座位,9,Shopping
个座舱,10,Sightseeing/Place
个摊位,10,Sightseeing/Place
个无边泳池,10,Sightseeing/Place
个普通,10,Sightseeing/Place
个朋友,10,Sightseeing/Place
个柜子,5,F&B
个海事博物馆,6,Family/Childre family/Friends
个玩水的地方,10,Sightseeing/Place
个耳机,10,Sightseeing/Place
个自助,11,Transportation and Accessibility
个迷你,10,Sightseeing/Place
个鱼尾狮,6,Family/Childre family/Friends
中午的时候,10,Sightseeing/Place
中华美食,10,Sightseeing/Place
中华,9,Shopping
中国古代,11,Transportation and Accessibility
中国味道,6,Family/Childre family/Friends
中国文明,5,F&B
中国的特色,3,Environment and Ambience
中国的老物件,10,Sightseeing/Place
中国移民,10,Sightseeing/Place
中国美食,10,Sightseeing/Place
中国货,10,Sightseeing/Place
中国银行,10,Sightseeing/Place
中庭,10,Sightseeing/Place
中文语音,5,F&B
中段,11,Transportation and Accessibility
中的主角,4,Experimentation
中的小,11,Transportation and Accessibility
中的新加坡,6,Family/Childre family/Friends
中英双语,10,Sightseeing/Place
中药,10,Sightseeing/Place
丰俭,5,F&B
丹戎巴葛站,5,F&B
为数不多,7,Price
主题的公园,5,F&B
主题花园,10,Sightseeing/Place
义安文化中心,5,F&B
之于当代艺术,10,Sightseeing/Place
乐器,4,Experimentation
乐园适合,10,Sightseeing/Place
乐园门票,5,F&B
乐高,7,Price
九零,10,Sightseeing/Place
也可以沿街,10,Sightseeing/Place
乡土气息,8,Service
乡间小教堂,5,F&B
书本,10,Sightseeing/Place
书法作品,5,F&B
买票也可以,10,Sightseeing/Place
了一场大雨,5,F&B
了一处景点,10,Sightseeing/Place
了一觉,10,Sightseeing/Place
事业,5,F&B
事前,10,Sightseeing/Place
二战时期的重要地点,10,Sightseeing/Place
二次大战日军,10,Sightseeing/Place
五大亲子游,6,Family/Childre family/Friends
五大洲的植物,10,Sightseeing/Place
五层楼,10,Sightseeing/Place
五星好评,10,Sightseeing/Place
五点多,10,Sightseeing/Place
亚洲各国,10,Sightseeing/Place
亚洲地区,10,Sightseeing/Place
亚洲最大的昆虫馆,10,Sightseeing/Place
亚洲第一个,3,Environment and Ambience
亚洲风格的艺术品,5,F&B
亚马逊河漂流,10,Sightseeing/Place
些纪念品,10,Sightseeing/Place
交响乐湖畔,10,Sightseeing/Place
交通也不麻烦,10,Sightseeing/Place
交通信息,11,Transportation and Accessibility
交通都是,5,F&B
亲友,5,F&B
亲子乐园,10,Sightseeing/Place
亲子游的时候,4,Experimentation
亲民品牌,10,Sightseeing/Place
亲身经历,5,F&B
人偶,5,F&B
人像,10,Sightseeing/Place
人头,7,Price
人工湖,5,F&B
人文历史,10,Sightseeing/Place
人文景观,6,Family/Childre family/Friends
人文风情,10,Sightseeing/Place
人最多,10,Sightseeing/Place
人生建议,11,Transportation and Accessibility
人生第一次,10,Sightseeing/Place
人间,5,F&B
今后,11,Transportation and Accessibility
今天晚上,10,Sightseeing/Place
仙女,11,Transportation and Accessibility
代金券,10,Sightseeing/Place
令人瞩目的特色,10,Sightseeing/Place
价值观,10,Sightseeing/Place
价格不算便宜,6,Family/Childre family/Friends
价格亲民,10,Sightseeing/Place
价格划算,10,Sightseeing/Place
份地图,6,Family/Childre family/Friends
企业,10,Sightseeing/Place
伊斯兰风格,5,F&B
众人,7,Price
众多明星,5,F&B
众多海洋生物,10,Sightseeing/Place
众多野生动物,4,Experimentation
优先券,9,Shopping
优先卡,10,Sightseeing/Place
优越感,10,Sightseeing/Place
会儿队,7,Price
会议中心,6,Family/Childre family/Friends
传统文化,10,Sightseeing/Place
传统美食,10,Sightseeing/Place
伴随着音乐,10,Sightseeing/Place
位置比较好,10,Sightseeing/Place
位置绝佳,10,Sightseeing/Place
住在克拉码头,10,Sightseeing/Place
余地,10,Sightseeing/Place
佛阁,10,Sightseeing/Place
使用中,4,Experimentation
例外,10,Sightseeing/Place
供应商,4,Experimentation
侨福广场,10,Sightseeing/Place
保安,10,Sightseeing/Place
保生大帝,10,Sightseeing/Place
信仰伊斯兰教的印度人,10,Sightseeing/Place
信号,5,F&B
個人,10,Sightseeing/Place
偶像,7,Price
傍晚的火烧云,10,Sightseeing/Place
儿童推车,10,Sightseeing/Place
儿童职业,10,Sightseeing/Place
兄弟,8,Service
充裕的话,9,Shopping
先辈曾在,9,Shopping
光景,5,F&B
光线不好,10,Sightseeing/Place
光芒,11,Transportation and Accessibility
光,3,Environment and Ambience
克兰芝,10,Sightseeing/Place
克塔艾尔路,10,Sightseeing/Place
克拉码头一定,10,Sightseeing/Place
克拉码头夜景,10,Sightseeing/Place
克拉码头等,10,Sightseeing/Place
克拉碼頭,5,F&B
免俗,2,Activities
全园,6,Family/Childre family/Friends
全家大小,10,Sightseeing/Place
全息,10,Sightseeing/Place
全球十大,10,Sightseeing/Place
全球最大的鸟类动物园,10,Sightseeing/Place
全球首个夜间野生动物园,10,Sightseeing/Place
全票,7,Price
全程都是英文,10,Sightseeing/Place
全英语,5,F&B
全都是,10,Sightseeing/Place
八分钟,9,Shopping
八岁,10,Sightseeing/Place
八点半,5,F&B
公众假期,6,Family/Childre family/Friends
公共设施,10,Sightseeing/Place
公园周围,10,Sightseeing/Place
公寓,10,Sightseeing/Place
公里的海滩,10,Sightseeing/Place
公里的细长型公园,6,Family/Childre family/Friends
公鸡,10,Sightseeing/Place
六个大门,10,Sightseeing/Place
六个永久性陈列馆,10,Sightseeing/Place
六岁的小侄子,5,F&B
六月,10,Sightseeing/Place
六楼,10,Sightseeing/Place
兰花很好,7,Price
关系的景点,10,Sightseeing/Place
其中才能,9,Shopping
具体时间,7,Price
具体,10,Sightseeing/Place
再也不想,6,Family/Childre family/Friends
再也,10,Sightseeing/Place
写真,9,Shopping
冬季,11,Transportation and Accessibility
冯满,6,Family/Childre family/Friends
冰淇淋三明治,4,Experimentation
冷河,10,Sightseeing/Place
净土,9,Shopping
几个字,10,Sightseeing/Place
几个月,3,Environment and Ambience
几个街区,10,Sightseeing/Place
几公里,7,Price
几十米,7,Price
几只,10,Sightseeing/Place
几块钱,9,Shopping
几天时间,6,Family/Childre family/Friends
几日,3,Environment and Ambience
几次票,10,Sightseeing/Place
出门在外,5,F&B
分区,5,F&B
分时段,8,Service
分部,8,Service
创意不错,10,Sightseeing/Place
别墅区,9,Shopping
制度,10,Sightseeing/Place
刷新加坡,10,Sightseeing/Place
刷票,10,Sightseeing/Place
前卫,10,Sightseeing/Place
加文,11,Transportation and Accessibility
动物不少,6,Family/Childre family/Friends
动物也不多,10,Sightseeing/Place
动物区,10,Sightseeing/Place
动物园人,10,Sightseeing/Place
动物园多,9,Shopping
动物园里的动物,10,Sightseeing/Place
动物园门口自助,10,Sightseeing/Place
动物园面积,5,F&B
动物很好,10,Sightseeing/Place
动物面对面,5,F&B
动物馆,5,F&B
动线,8,Service
化妆品店,9,Shopping
北京的西单,10,Sightseeing/Place
北美洲,7,Price
匠心,10,Sightseeing/Place
医院,2,Activities
十二生肖,7,Price
十分钟车程,10,Sightseeing/Place
千里,10,Sightseeing/Place
半天足够,10,Sightseeing/Place
半日,8,Service
华侨银行,10,Sightseeing/Place
单程票,9,Shopping
南岛,7,Price
南岸,10,Sightseeing/Place
南洋华人,10,Sightseeing/Place
南洋特色,5,F&B
南洋的历史,6,Family/Childre family/Friends
南洋风味,6,Family/Childre family/Friends
南门,10,Sightseeing/Place
占地面积大,10,Sightseeing/Place
卡啦,10,Sightseeing/Place
卡迪,6,Family/Childre family/Friends
卫兵,10,Sightseeing/Place
印度人和欧亚人,5,F&B
印度国民军,10,Sightseeing/Place
印度族,10,Sightseeing/Place
印度服装,10,Sightseeing/Place
印度歌曲,10,Sightseeing/Place
印度特色的东西,10,Sightseeing/Place
印度特色的地方,10,Sightseeing/Place
印度男人,10,Sightseeing/Place
印度的东西,6,Family/Childre family/Friends
印度裔居民,10,Sightseeing/Place
印度风情的地方,10,Sightseeing/Place
历史学,5,F&B
历史性,5,F&B
历史意义的景点,10,Sightseeing/Place
历史的好地方,10,Sightseeing/Place
历史的见证,10,Sightseeing/Place
历史风貌,10,Sightseeing/Place
压根,10,Sightseeing/Place
原产地,10,Sightseeing/Place
原址,10,Sightseeing/Place
原本计划,10,Sightseeing/Place
原生态的景色,8,Service
友人,5,F&B
双程,10,Sightseeing/Place
双螺旋结构,10,Sightseeing/Place
取到票,10,Sightseeing/Place
变形精钢很好,5,F&B
变形精钢,10,Sightseeing/Place
变形金刚主题,5,F&B
变形,5,F&B
口号,5,F&B
口述,10,Sightseeing/Place
口香糖,5,F&B
古建筑,4,Experimentation
古老物件,10,Sightseeing/Place
古董纪念品时,4,Experimentation
句实话,10,Sightseeing/Place
可乐,10,Sightseeing/Place
可惜时间不够,10,Sightseeing/Place
可惜现在,10,Sightseeing/Place
可惜这次,10,Sightseeing/Place
可要,11,Transportation and Accessibility
各色酒吧,1,Facilities
各项,10,Sightseeing/Place
合适也不,10,Sightseeing/Place
吊床,4,Experimentation
同志,10,Sightseeing/Place
同盟会南洋支部旧址,10,Sightseeing/Place
名人蜡像,10,Sightseeing/Place
名气大,10,Sightseeing/Place
名胜,5,F&B
后期,10,Sightseeing/Place
向东,10,Sightseeing/Place
吴冠中,6,Family/Childre family/Friends
周五上午,10,Sightseeing/Place
周围环境优美,10,Sightseeing/Place
周围的景点,10,Sightseeing/Place
周围配套,2,Activities
周日晚上,10,Sightseeing/Place
周边环境很好,10,Sightseeing/Place
周边高楼,5,F&B
味儿,10,Sightseeing/Place
品牌店,9,Shopping
品种众多,11,Transportation and Accessibility
哈根,5,F&B
哈芝巷附近,5,F&B
唐人街牛车水,5,F&B
商业区域,4,Experimentation
商业街上,10,Sightseeing/Place
商业街区,10,Sightseeing/Place
商场众多,10,Sightseeing/Place
善意,10,Sightseeing/Place
喜感十足,5,F&B
嗅觉,10,Sightseeing/Place
嗯嗯,9,Shopping
嘴里的照片,10,Sightseeing/Place
四周环境,10,Sightseeing/Place
四岁,1,Facilities
四点多,11,Transportation and Accessibility
回教,10,Sightseeing/Place
团队游客,10,Sightseeing/Place
园内服务人员态度很好,8,Service
园内草木,10,Sightseeing/Place
园区不算,5,F&B
园区共分,10,Sightseeing/Place
园区小,10,Sightseeing/Place
园方便,10,Sightseeing/Place
固定时间,10,Sightseeing/Place
国人来说,10,Sightseeing/Place
国会,10,Sightseeing/Place
国内不同,10,Sightseeing/Place
国内动物园不同,5,F&B
国内基本,10,Sightseeing/Place
国内大,10,Sightseeing/Place
国内水上乐园,10,Sightseeing/Place
国内贵,11,Transportation and Accessibility
国大,9,Shopping
国家元首都会,5,F&B
国家公园,10,Sightseeing/Place
国家兰花园,10,Sightseeing/Place
国家小,10,Sightseeing/Place
国家灵魂的所在,10,Sightseeing/Place
国家胡姬花园门票,10,Sightseeing/Place
国家风景,10,Sightseeing/Place
国庆节,11,Transportation and Accessibility
图个新鲜,10,Sightseeing/Place
圆形,10,Sightseeing/Place
圈人,10,Sightseeing/Place
圈圈,6,Family/Childre family/Friends
圈,10,Sightseeing/Place
土耳其,9,Shopping
圣伯多,4,Experimentation
圣安德烈,10,Sightseeing/Place
圣诞前夕,10,Sightseeing/Place
圣诞季,10,Sightseeing/Place
在手,10,Sightseeing/Place
地下停车场,10,Sightseeing/Place
地中海植物,10,Sightseeing/Place
地中海气候,10,Sightseeing/Place
地域文化差异,4,Experimentation
地域,10,Sightseeing/Place
地形,10,Sightseeing/Place
地方也不大,10,Sightseeing/Place
地方也不,10,Sightseeing/Place
地方便宜,6,Family/Childre family/Friends
地方很适合,10,Sightseeing/Place
地方的海洋馆,6,Family/Childre family/Friends
地理位置极好,5,F&B
地理区域,10,Sightseeing/Place
地道的新加坡美食,10,Sightseeing/Place
地鐵站,10,Sightseeing/Place
地铁方便,6,Family/Childre family/Friends
地震,10,Sightseeing/Place
坐上新加坡的摩天轮观景,4,Experimentation
坐上缆车,10,Sightseeing/Place
坐在地上,10,Sightseeing/Place
坐在大,10,Sightseeing/Place
坐在新加坡河边,10,Sightseeing/Place
坐在椅子,10,Sightseeing/Place
坐在船,10,Sightseeing/Place
坐在草地,10,Sightseeing/Place
块新加坡元,10,Sightseeing/Place
块钱新币,10,Sightseeing/Place
坡元,10,Sightseeing/Place
坡坡,10,Sightseeing/Place
坡道,8,Service
埃及馆,11,Transportation and Accessibility
城市中的花园,11,Transportation and Accessibility
城市干净,8,Service
城市的景色,10,Sightseeing/Place
城市都是,2,Activities
基本一天,10,Sightseeing/Place
基础设施完善,10,Sightseeing/Place
塑像高,6,Family/Childre family/Friends
塑造,7,Price
塔后方,5,F&B
塞西尔街,10,Sightseeing/Place
墙上的涂鸦,10,Sightseeing/Place
处处都是,11,Transportation and Accessibility
处菩萨,10,Sightseeing/Place
夕阳的余晖,6,Family/Childre family/Friends
外国人游客,4,Experimentation
外地游客,10,Sightseeing/Place
外婆,11,Transportation and Accessibility
多个品种的胡姬花,10,Sightseeing/Place
多个种类的野生动物,10,Sightseeing/Place
多半天,5,F&B
多大兴趣,11,Transportation and Accessibility
多媒体资料,3,Environment and Ambience
多巨蜥,10,Sightseeing/Place
多年来,10,Sightseeing/Place
多的话,10,Sightseeing/Place
多维系感情,10,Sightseeing/Place
多美歌地铁站,2,Activities
多美歌,10,Sightseeing/Place
多语言列车,7,Price
多钟,10,Sightseeing/Place
夜晚时分,10,Sightseeing/Place
夜晚灯光秀,5,F&B
夜晚的超级树,10,Sightseeing/Place
夜景好看,5,F&B
夜景无敌,10,Sightseeing/Place
夜景超级,10,Sightseeing/Place
夜生活的人,10,Sightseeing/Place
夜生活的地方,10,Sightseeing/Place
夜间光芒较弱,5,F&B
夜间动物园好玩,10,Sightseeing/Place
夜间动物园的门票,5,F&B
夜间动物园门口,10,Sightseeing/Place
夜风,10,Sightseeing/Place
大一小两个鱼尾狮,5,F&B
大乘禅寺,10,Sightseeing/Place
大人的心里,10,Sightseeing/Place
大型游乐场,10,Sightseeing/Place
大城市中心,10,Sightseeing/Place
大屏,5,F&B
大差距,10,Sightseeing/Place
大师的作品,5,F&B
大必要,10,Sightseeing/Place
大朋友也可以,5,F&B
大气宏伟,10,Sightseeing/Place
大牌商品,10,Sightseeing/Place
大玻璃,10,Sightseeing/Place
大白天,9,Shopping
大红灯笼,6,Family/Childre family/Friends
大自然的兴趣,9,Shopping
大自然的好地方,10,Sightseeing/Place
大自然的清奇,10,Sightseeing/Place
大虾,5,F&B
大观园,9,Shopping
大都是,11,Transportation and Accessibility
大问题,10,Sightseeing/Place
大鹦鹉,5,F&B
天亮,10,Sightseeing/Place
天气晴好,10,Sightseeing/Place
天窗,10,Sightseeing/Place
天际,3,Environment and Ambience
太空堡垒卡拉狄,8,Service
太阳大,10,Sightseeing/Place
头部,3,Environment and Ambience
奥山景区,10,Sightseeing/Place
好几个地方,10,Sightseeing/Place
好几层楼高,10,Sightseeing/Place
好多年,10,Sightseeing/Place
好奇的很,11,Transportation and Accessibility
好极了,5,F&B
好玩点,10,Sightseeing/Place
好看一点,10,Sightseeing/Place
好莱坞大道等,4,Experimentation
好货,10,Sightseeing/Place
如有,10,Sightseeing/Place
妈祖娘娘,10,Sightseeing/Place
妈祖庙,9,Shopping
妹子,10,Sightseeing/Place
妻子,10,Sightseeing/Place
娃儿,7,Price
娱乐业的璀璨明珠,8,Service
嬉水,10,Sightseeing/Place
孙中山纪念馆,10,Sightseeing/Place
学子,10,Sightseeing/Place
学校的建筑物,10,Sightseeing/Place
孩子三岁,10,Sightseeing/Place
孩子兴趣,5,F&B
孩子大点,11,Transportation and Accessibility
孩子大,10,Sightseeing/Place
孩子很适合,6,Family/Childre family/Friends
孩子最好,5,F&B
它的主题,10,Sightseeing/Place
它的位置,10,Sightseeing/Place
它的文化,9,Shopping
它的过去,4,Experimentation
安利,10,Sightseeing/Place
安古利亚,10,Sightseeing/Place
安静,11,Transportation and Accessibility
完全不值得,10,Sightseeing/Place
宗教地标,10,Sightseeing/Place
官员,4,Experimentation
官邸,9,Shopping
宝便宜,10,Sightseeing/Place
宝地,4,Experimentation
客人才可以,10,Sightseeing/Place
室内冷气,10,Sightseeing/Place
室内展馆,10,Sightseeing/Place
室花园,10,Sightseeing/Place
家人再来,7,Price
家具陈设,4,Experimentation
家里人,10,Sightseeing/Place
密码,10,Sightseeing/Place
密西西比河,10,Sightseeing/Place
密集恐惧症,4,Experimentation
对象,5,F&B
寺庙外观,4,Experimentation
寺庙的尖顶建筑物,10,Sightseeing/Place
小一点,10,Sightseeing/Place
小众景点,10,Sightseeing/Place
小侄子,10,Sightseeing/Place
小动物近距离,5,F&B
小区,10,Sightseeing/Place
小卖部,10,Sightseeing/Place
小印度的地标,11,Transportation and Accessibility
小印度真的,10,Sightseeing/Place
小印度附近,10,Sightseeing/Place
小可爱,8,Service
小城市,10,Sightseeing/Place
小女孩,9,Shopping
小姑娘,5,F&B
小孩儿,9,Shopping
小孩大人,10,Sightseeing/Place
小孩子的好奇心,11,Transportation and Accessibility
小孩子的心里,4,Experimentation
小孩来说,10,Sightseeing/Place
小孩的旅游景点,6,Family/Childre family/Friends
小孩老人,10,Sightseeing/Place
小宝贝,10,Sightseeing/Place
小工艺品,10,Sightseeing/Place
小推车,10,Sightseeing/Place
小摊小贩,10,Sightseeing/Place
小摊贩,6,Family/Childre family/Friends
小朋友的乐园,10,Sightseeing/Place
小朋友的天堂,5,F&B
小朋友高兴,10,Sightseeing/Place
小村子,10,Sightseeing/Place
小楼,8,Service
小段路,10,Sightseeing/Place
小游戏,7,Price
小火车中文,10,Sightseeing/Place
小燕子,10,Sightseeing/Place
小物件,10,Sightseeing/Place
小的岛,10,Sightseeing/Place
小的环球影城,10,Sightseeing/Place
小票,10,Sightseeing/Place
小舟,10,Sightseeing/Place
小船漂流,10,Sightseeing/Place
小螃蟹,7,Price
小费,5,F&B
小风,10,Sightseeing/Place
小鱼尾狮像,10,Sightseeing/Place
小鸡,3,Environment and Ambience
小鸭子,10,Sightseeing/Place
尔顿酒店门前的鱼尾狮公园,10,Sightseeing/Place
就叫,4,Experimentation
层楼均有,10,Sightseeing/Place
层次,7,Price
居住区,10,Sightseeing/Place
居民楼,10,Sightseeing/Place
展台,10,Sightseeing/Place
展览内容,10,Sightseeing/Place
展览室,10,Sightseeing/Place
山上也有,10,Sightseeing/Place
山形墙交相辉映,10,Sightseeing/Place
山路,9,Shopping
岁月时光,7,Price
岔路,10,Sightseeing/Place
岗公园,10,Sightseeing/Place
岛上捷运,5,F&B
岛上的环球影城,10,Sightseeing/Place
岛费用,10,Sightseeing/Place
巨大玻璃窗,9,Shopping
巨幕,5,F&B
市中心不远,10,Sightseeing/Place
市内新加坡河畔鱼尾狮公园,10,Sightseeing/Place
市内新加坡河畔,10,Sightseeing/Place
帅气,4,Experimentation
常客,4,Experimentation
平米,4,Experimentation
平衡,11,Transportation and Accessibility
年卡,10,Sightseeing/Place
年底新加坡,10,Sightseeing/Place
年轻人的天堂,10,Sightseeing/Place
幻彩,10,Sightseeing/Place
幼儿,10,Sightseeing/Place
幼童,10,Sightseeing/Place
广场附近,5,F&B
序幕,10,Sightseeing/Place
店名,6,Family/Childre family/Friends
店铺都是,10,Sightseeing/Place
店,7,Price
庙街,4,Experimentation
座印度神庙,10,Sightseeing/Place
座城,10,Sightseeing/Place
座大伯公庙,10,Sightseeing/Place
座寺院,10,Sightseeing/Place
座植物园,10,Sightseeing/Place
座狮头鱼尾的石雕,1,Facilities
座纪念碑,10,Sightseeing/Place
座老,10,Sightseeing/Place
座莱佛士爵士雕像,10,Sightseeing/Place
座雕像,6,Family/Childre family/Friends
座鱼尾狮塔,10,Sightseeing/Place
廊免税店,5,F&B
建築,10,Sightseeing/Place
建议一早,10,Sightseeing/Place
建议第一天,10,Sightseeing/Place
开心极了,4,Experimentation
开斋节,10,Sightseeing/Place
开阔视野,5,F&B
异形海蛄虾等,4,Experimentation
弥勒,6,Family/Childre family/Friends
当地印度人,10,Sightseeing/Place
当地司机,10,Sightseeing/Place
当地女人,5,F&B
当地小吃,10,Sightseeing/Place
当地市民,7,Price
当地文化,10,Sightseeing/Place
当地最大,6,Family/Childre family/Friends
当地的唐人街,4,Experimentation
当地风土人情,10,Sightseeing/Place
当地风情,10,Sightseeing/Place
当年华人,10,Sightseeing/Place
当日票,10,Sightseeing/Place
彩绘玻璃窗,10,Sightseeing/Place
彩色玻璃,10,Sightseeing/Place
影子,5,F&B
很少有人,5,F&B
很适合小孩子,10,Sightseeing/Place
得很合理,5,F&B
得很美,10,Sightseeing/Place
心仪,10,Sightseeing/Place
心得,10,Sightseeing/Place
心心,4,Experimentation
心爱的人,10,Sightseeing/Place
心神,11,Transportation and Accessibility
必要特别,10,Sightseeing/Place
快捷卡,10,Sightseeing/Place
快票,11,Transportation and Accessibility
快线,5,F&B
念头,9,Shopping
性情温驯的巨大生物鬼,10,Sightseeing/Place
性格,4,Experimentation
恋人,11,Transportation and Accessibility
恐龙化石,10,Sightseeing/Place
悬崖绝壁,10,Sightseeing/Place
惊艳,10,Sightseeing/Place
想好,9,Shopping
意大利,10,Sightseeing/Place
意蕴丰富的博物馆,9,Shopping
意面,10,Sightseeing/Place
感觉动物园,10,Sightseeing/Place
感觉好极了,5,F&B
感觉好棒,10,Sightseeing/Place
感觉完全,9,Shopping
感觉新加坡的美丽景色,9,Shopping
感觉累,10,Sightseeing/Place
憨态可掬,10,Sightseeing/Place
懒人,5,F&B
成了新加坡,10,Sightseeing/Place
成功史,4,Experimentation
战争纪念碑,10,Sightseeing/Place
房子都是,10,Sightseeing/Place
手机直接,10,Sightseeing/Place
手机短信,10,Sightseeing/Place
手腕,9,Shopping
手鼓,10,Sightseeing/Place
打雪仗,10,Sightseeing/Place
护肤品,5,F&B
拍几张照片,10,Sightseeing/Place
拍照片的人,10,Sightseeing/Place
拱形的门窗绝对显眼,3,Environment and Ambience
挑战性,5,F&B
捷运小火车,10,Sightseeing/Place
捷运车,10,Sightseeing/Place
掌控,10,Sightseeing/Place
推介,10,Sightseeing/Place
摊贩,10,Sightseeing/Place
摩天轮不同的感觉,9,Shopping
摩天轮等景观,5,F&B
摩天轮车厢,10,Sightseeing/Place
收摊,5,F&B
收费景点,10,Sightseeing/Place
收费项目,10,Sightseeing/Place
改建成,4,Experimentation
政要明星,5,F&B
故事的地方,10,Sightseeing/Place
故事都是,10,Sightseeing/Place
效果一般,7,Price
效果好,10,Sightseeing/Place
效果最好,2,Activities
救护车,4,Experimentation
教会,10,Sightseeing/Place
教堂人,10,Sightseeing/Place
教堂文化,10,Sightseeing/Place
数百年,10,Sightseeing/Place
数种植物,10,Sightseeing/Place
整体设计,10,Sightseeing/Place
整座,6,Family/Childre family/Friends
文东,10,Sightseeing/Place
文化大熔炉,4,Experimentation
文化差异,4,Experimentation
文化的方方面面,10,Sightseeing/Place
文献,10,Sightseeing/Place
文艺气息,6,Family/Childre family/Friends
文艺爱好者,10,Sightseeing/Place
新加坡中央,6,Family/Childre family/Friends
新加坡中心区,10,Sightseeing/Place
新加坡也不例外,10,Sightseeing/Place
新加坡人来说,10,Sightseeing/Place
新加坡人气,10,Sightseeing/Place
新加坡以前的名字,6,Family/Childre family/Friends
新加坡佛牙寺正殿,10,Sightseeing/Place
新加坡历史感兴趣的朋友,9,Shopping
新加坡古迹,5,F&B
新加坡另一个,10,Sightseeing/Place
新加坡国家植物园,10,Sightseeing/Place
新加坡国庆烟花,2,Activities
新加坡城市景观,10,Sightseeing/Place
新加坡城市风光,10,Sightseeing/Place
新加坡基本,6,Family/Childre family/Friends
新加坡多元历史,10,Sightseeing/Place
新加坡多民族,10,Sightseeing/Place
新加坡大陆,11,Transportation and Accessibility
新加坡天福宫,10,Sightseeing/Place
新加坡少,10,Sightseeing/Place
新加坡市中心的超级花园,6,Family/Childre family/Friends
新加坡市,10,Sightseeing/Place
新加坡当今的经济,10,Sightseeing/Place
新加坡总要,10,Sightseeing/Place
新加坡才有,5,F&B
新加坡新闻,6,Family/Childre family/Friends
新加坡早期航海的知识,9,Shopping
新加坡最大的喷泉,10,Sightseeing/Place
新加坡最大的旅游,10,Sightseeing/Place
新加坡最好的酒店,9,Shopping
新加坡最近,10,Sightseeing/Place
新加坡最高峰,10,Sightseeing/Place
新加坡本岛南部,6,Family/Childre family/Friends
新加坡杜莎夫人,5,F&B
新加坡樟宜国际机场,10,Sightseeing/Place
新加坡殖民地时期,10,Sightseeing/Place
新加坡河一路,10,Sightseeing/Place
新加坡河中,10,Sightseeing/Place
新加坡河的游船,6,Family/Childre family/Friends
新加坡海豚园,5,F&B
新加坡港口的船只,10,Sightseeing/Place
新加坡港口的要塞,6,Family/Childre family/Friends
新加坡游船,10,Sightseeing/Place
新加坡湾,5,F&B
新加坡滨海湾金沙,7,Price
新加坡特别,10,Sightseeing/Place
新加坡特有的文化,4,Experimentation
新加坡环球,10,Sightseeing/Place
新加坡白天,10,Sightseeing/Place
