KEYWORD,CAT_INDEX,CAT_NAME
富丽堂皇,4,Experimentation
对岸的金沙酒店,8,Service
小亭子,8,Service
小仙女,8,Service
小动物亲密,8,Service
小博物馆,4,Experimentation
小印度中心,4,Experimentation
小印度地区,4,Experimentation
小印度的时候,8,Service
小印度的街道,8,Service
小娃,8,Service
小孩子开心,8,Service
小孩特别,8,Service
小山丘,4,Experimentation
小心脏,8,Service
小故事,8,Service
小时的时间,8,Service
小朋友兴奋,4,Experimentation
小朋友的世界,8,Service
小杂货铺,8,Service
小柜子,4,Experimentation
小火车的时间,8,Service
小的公园,8,Service
小的海洋馆,8,Service
小的鱼尾狮,8,Service
小街上,4,Experimentation
小门,8,Service
小项目,4,Experimentation
小餐厅,8,Service
小馒头,4,Experimentation
小鹦鹉,4,Experimentation
少数,8,Service
尔顿一号隔邻的填海地带,4,Experimentation
尘嚣,8,Service
层无边泳池,4,Experimentation
屋檐,4,Experimentation
屋顶花园,4,Experimentation
展品都是,8,Service
展览区,8,Service
山丘,8,Service
岁儿童,4,Experimentation
岛上交通方便,8,Service
岛上的捷运,8,Service
岛内交通,8,Service
岛内捷运,8,Service
岩石,8,Service
島上,8,Service
工作人员热情,8,Service
工程师,4,Experimentation
巴洛克,8,Service
市内清新,8,Service
市街,8,Service
幕亮丽,8,Service
幢大楼,8,Service
平底鞋,4,Experimentation
年纪大,4,Experimentation
幸福感,8,Service
庆典的高潮,8,Service
底楼,4,Experimentation
底部,4,Experimentation
店内,8,Service
度开阔,4,Experimentation
座占地,4,Experimentation
座印度教寺庙,8,Service
座天桥,4,Experimentation
座时尚,8,Service
座白色,4,Experimentation
座缆车,8,Service
座美食,8,Service
座酒店的顶部,4,Experimentation
座酒店,8,Service
座金融,8,Service
座雕塑,4,Experimentation
廊道,8,Service
建议朋友,4,Experimentation
异国情调的商店,4,Experimentation
弥撒,8,Service
当地人和外国游客,1,Facilities
当地泰米尔人的族裔社区,8,Service
当地的动植物群,4,Experimentation
当地的名气,4,Experimentation
当地的居民,8,Service
当天早上,8,Service
当天票,8,Service
形态各异,4,Experimentation
很适合情侣,4,Experimentation
很适合,8,Service
得很快,8,Service
得很慢,4,Experimentation
得很认真,4,Experimentation
微,4,Experimentation
快捷票的话,4,Experimentation
怕冷,8,Service
性能,8,Service
性质,8,Service
总体感觉很好,4,Experimentation
总体还好,4,Experimentation
总理,8,Service
恒河,4,Experimentation
情侣浪漫,4,Experimentation
情怀,8,Service
情趣,8,Service
意义非凡,4,Experimentation
感染力,4,Experimentation
感觉棒极了,8,Service
感觉特别,8,Service
懂伊斯兰教,8,Service
戏水乐园,8,Service
戏水区,8,Service
成本,8,Service
战俘,4,Experimentation
战时,8,Service
所在地,8,Service
所有的东西,4,Experimentation
所有的植物,4,Experimentation
打印机,8,Service
打道回府,8,Service
找找,8,Service
承诺,4,Experimentation
技法,4,Experimentation
折扣力度,4,Experimentation
报刊媒体,4,Experimentation
抽屉,8,Service
拍了一,4,Experimentation
拍几张,8,Service
拍大片,8,Service
拱桥,8,Service
捷运海滩站,8,Service
探险家,8,Service
摩天轮晚上,8,Service
摩天轮真的,4,Experimentation
收入眼帘,8,Service
政府大厦大,4,Experimentation
政府建筑物,4,Experimentation
故宫,4,Experimentation
故意,8,Service
教学楼,8,Service
教学,4,Experimentation
敞篷,8,Service
整体非常满意,4,Experimentation
整场,8,Service
整座寺庙,4,Experimentation
整条街道,8,Service
整条,4,Experimentation
文化底蕴,4,Experimentation
文化的地方,8,Service
文艺小清新,4,Experimentation
文青,8,Service
斜坡滑车很好,8,Service
斯儿童花园,4,Experimentation
新加坡中南部的实龙岗路,8,Service
新加坡中心地带,4,Experimentation
新加坡共和国,8,Service
新加坡军事博物馆,4,Experimentation
新加坡印象,8,Service
新加坡唐人街的所在,4,Experimentation
新加坡天气炎热,8,Service
新加坡岛屿,4,Experimentation
新加坡市中心著名,4,Experimentation
新加坡市景,8,Service
新加坡开埠,4,Experimentation
新加坡旅游的人,8,Service
新加坡晚上,8,Service
新加坡最高法院,8,Service
新加坡本土,8,Service
新加坡河沿岸,4,Experimentation
新加坡河流,8,Service
新加坡河游船,8,Service
新加坡河的两岸,8,Service
新加坡河里,4,Experimentation
新加坡河附近,8,Service
新加坡海滩排球,8,Service
新加坡游客,4,Experimentation
新加坡环球影城的入门票,4,Experimentation
新加坡甘榜格,4,Experimentation
新加坡的中心位置,8,Service
新加坡的代表性,4,Experimentation
新加坡的印象,4,Experimentation
新加坡的哈芝巷,8,Service
新加坡的城市地标,8,Service
新加坡的巴士,8,Service
新加坡的最后,8,Service
新加坡的最高点,8,Service
新加坡的机场,8,Service
新加坡的海滩,8,Service
新加坡的经济,8,Service
新加坡的美丽夜景,4,Experimentation
新加坡的美食,8,Service
新加坡的蝴蝶公园,4,Experimentation
新加坡的郊区,4,Experimentation
新加坡的金融区,8,Service
新加坡的银座,4,Experimentation
新加坡的鱼尾狮公园,8,Service
新加坡的鸭子船,8,Service
新加坡眼,8,Service
新加坡福康宁,8,Service
新加坡科学艺术博物馆,8,Service
新加坡第一座泰米尔人天主教堂,8,Service
新加坡维多利亚纪念堂等,8,Service
新加坡苏丹清真寺,4,Experimentation
新加坡让人,8,Service
新加坡转机,8,Service
新加坡过去,4,Experimentation
新加坡都是,4,Experimentation
新加坡顶尖,8,Service
新加坡首座,8,Service
新加坡马来人的根源,8,Service
新加坡马来人,8,Service
新国,8,Service
新家,8,Service
新幣,8,Service
新马,4,Experimentation
方便实惠,4,Experimentation
方向感,8,Service
方方面面,1,Facilities
方程式,8,Service
旅店,4,Experimentation
旅拍,4,Experimentation
旅游一定,8,Service
旅游大巴,8,Service
旅游岛,4,Experimentation
旅游的地方,8,Service
旅游设施,8,Service
日景,4,Experimentation
日票,1,Facilities
日落时间,8,Service
日间动物园好,8,Service
旧世纪的风格,8,Service
早期中国移民,8,Service
早期英国哥德式,4,Experimentation
时候的样子,8,Service
时分,4,Experimentation
时尚的地界,8,Service
时机,8,Service
时装,4,Experimentation
时间早,4,Experimentation
昆虫标本,4,Experimentation
星期三,4,Experimentation
星期四,4,Experimentation
星,1,Facilities
是有中文,8,Service
昼夜,8,Service
晚上七点多,4,Experimentation
晚上也有,8,Service
晚上十点,8,Service
晚上夜间动物园,8,Service
晚上热闹,8,Service
晚上的动物,8,Service
普通通道,4,Experimentation
景点人,8,Service
景色一流,8,Service
景色也好,8,Service
景观很好,8,Service
智慧,4,Experimentation
更多内容,4,Experimentation
更多的人,4,Experimentation
更少,8,Service
更要,8,Service
最后一晚,8,Service
最多人,8,Service
最大亮点,8,Service
最高点时,4,Experimentation
有一些酒吧,4,Experimentation
有人气,8,Service
有次序,8,Service
有趣,4,Experimentation
有钱人,4,Experimentation
服务人员态度,8,Service
木箱漂流,4,Experimentation
本事,8,Service
机上直接,8,Service
条大道,8,Service
条桥,8,Service
条步道,8,Service
条道,8,Service
条酒吧街,8,Service
杯小,8,Service
板块,4,Experimentation
极限,8,Service
极高,4,Experimentation
构图,8,Service
林志源肉干,4,Experimentation
林志源,8,Service
林荫道,8,Service
果不其然,8,Service
果园路,8,Service
标志性景观,4,Experimentation
标志性的鱼尾狮,4,Experimentation
校园环境,8,Service
校门,8,Service
栩栩如生的植物故事,8,Service
根本,4,Experimentation
根柱子,8,Service
棍子,8,Service
森林的故事,4,Experimentation
植物园的植物,4,Experimentation
植物的天堂,8,Service
楼主,4,Experimentation
榴莲冰激凌,8,Service
模特,8,Service
橙线,8,Service
橱窗,8,Service
欧洲人,4,Experimentation
欧洲风格,4,Experimentation
欧美国家,8,Service
此生,8,Service
步行路线,8,Service
武吉士地铁站,4,Experimentation
每个仓,8,Service
每个车厢,8,Service
比基尼美女,8,Service
民丹,4,Experimentation
民族风情,4,Experimentation
气氛都是一流,8,Service
水光秀,8,Service
水壶,8,Service
水幕激光秀,8,Service
水幕灯光秀,8,Service
水幕灯光,8,Service
水底,4,Experimentation
水景,8,Service
水母区,4,Experimentation
沙发,4,Experimentation
沙小火车,8,Service
沙岛的缆车站,8,Service
沙捷运的最后,4,Experimentation
沙滩沙子,8,Service
沙滩狂欢节,4,Experimentation
沙滩附近,4,Experimentation
沙的时候,8,Service
沙的话,8,Service
沙真的,4,Experimentation
沙质,4,Experimentation
河川动物,8,Service
沼泽地周围的树木,8,Service
沿河边,8,Service
法国卢尔德,3,Environment and Ambience
泛太平洋,8,Service
波浪池,4,Experimentation
洋葱形的金色圆顶,8,Service
活的,8,Service
活跃气氛,4,Experimentation
浦路,4,Experimentation
浪得虚名,8,Service
浪漫气息,8,Service
海上乐园,4,Experimentation
海事,8,Service
海关,4,Experimentation
海南鸡,4,Experimentation
海平面,8,Service
海报,8,Service
海洋馆差不多,8,Service
海浪间,8,Service
海湾舫,8,Service
海湾风景,8,Service
海滨湾花园,4,Experimentation
海滩小火车的终点站,8,Service
海胆,8,Service
海豚园里,8,Service
海豚园门口,4,Experimentation
海鲜店,4,Experimentation
海鲜的地方,8,Service
海鲜馆,8,Service
涂料随处可见,4,Experimentation
消防知识,8,Service
温室花园,8,Service
游人多,8,Service
游戏设施,4,Experimentation
游艺项目,4,Experimentation
湄公河巨,8,Service
湖畔,8,Service
湾花园,8,Service
湿度,8,Service
满眼绿色,8,Service
滨海南花园的特色景点,8,Service
滨海湾的美景,8,Service
滨海湾站,8,Service
滨海湾金沙空中花园,4,Experimentation
漂亮大气,8,Service
潮牌,8,Service
激光水幕,8,Service
火山,8,Service
火车站,8,Service
灯会,4,Experimentation
灯光映衬,4,Experimentation
灯光烟火,8,Service
灯光秀时间,4,Experimentation
灰色过山车,8,Service
炫丽,4,Experimentation
炸鸡,8,Service
点博物馆,8,Service
点多,8,Service
点失望,4,Experimentation
点问题,8,Service
烈日炎炎,8,Service
烛光晚餐,8,Service
热带动植物,1,Facilities
热带城市,8,Service
热带岛国,8,Service
热带的珍奇花卉树木,4,Experimentation
热带的翠绿景致,4,Experimentation
照片拍,8,Service
燈光,8,Service
爬到山顶,4,Experimentation
片地区,4,Experimentation
片子,4,Experimentation
牛奶,8,Service
牛肉,8,Service
牛车水广场,8,Service
牧师,8,Service
特别是海豚园,8,Service
特别是环球影城,8,Service
特别适合亲子,4,Experimentation
特别适合晚上,8,Service
特色小,4,Experimentation
特色的寺庙,4,Experimentation
犀鸟,8,Service
状况,8,Service
狮城夜景,4,Experimentation
猫山王榴莲,4,Experimentation
王宫,8,Service
玛兴都庙,4,Experimentation
玩得好,8,Service
玩得项目,8,Service
环境保护的非常好,8,Service
环境超级,8,Service
环球影城绝对,8,Service
现在游人如织,8,Service
现场优惠,4,Experimentation
现场气氛,8,Service
现如今,8,Service
珊瑚石,8,Service
珍品,4,Experimentation
珍宝坊,4,Experimentation
珍禽,8,Service
璀璨夺目,4,Experimentation
瓢泼大雨,8,Service
生态很好,4,Experimentation
生态湖,8,Service
生机,8,Service
生物种类,4,Experimentation
电动车,1,Facilities
电子出票,8,Service
电子照片,8,Service
电子邮件,8,Service
电池,8,Service
画家,8,Service
白天夜晚,8,Service
白天完全,4,Experimentation
白天漂亮,4,Experimentation
白天黑夜,4,Experimentation
白花,8,Service
白领,4,Experimentation
白鲸,8,Service
百货商场,8,Service
百货,8,Service
的人一定,4,Experimentation
的人不算多,4,Experimentation
的人文,8,Service
的人特别多,8,Service
的人超级多,8,Service
的很合理,8,Service
的很方便,8,Service
的很美,8,Service
的很贵,4,Experimentation
的时候人少,8,Service
的时候人很少,8,Service
的時候,8,Service
的话人,8,Service
盆栽植物,8,Service
盖印章,4,Experimentation
直接买票,4,Experimentation
相关信息,8,Service
真心贵,4,Experimentation
瞪大眼睛,8,Service
知名度,4,Experimentation
短片,8,Service
短袖,8,Service
石碑,8,Service
石酒店,8,Service
研究所,8,Service
砖石,1,Facilities
硌脚,8,Service
硬件设施,4,Experimentation
碉堡,8,Service
碳堆,8,Service
礼花,4,Experimentation
神兽,4,Experimentation
神话故事,8,Service
票务,4,Experimentation
票快,8,Service
福利,8,Service
私人博物馆,8,Service
秩序良好,4,Experimentation
稀有动物,8,Service
穆斯林的聚集地,8,Service
空气特别,8,Service
空间等,8,Service
穿靴子,4,Experimentation
窗子,8,Service
立体感,4,Experimentation
站在巨大的玻璃窗,4,Experimentation
童心,8,Service
端的英国碉堡西乐索,8,Service
第一次近距离,4,Experimentation
第一眼,8,Service
等项目,4,Experimentation
答案,8,Service
简餐,8,Service
篇文章,4,Experimentation
米高的南昌,8,Service
精彩表演,4,Experimentation
紧邻,8,Service
繁华地段,8,Service
繁华都市,4,Experimentation
繁华,8,Service
红包,4,Experimentation
红蓝双轨过山车,8,Service
约会,8,Service
纯白色的外观,8,Service
线欧,4,Experimentation
细软,4,Experimentation
维多利亚音乐厅,4,Experimentation
绿地公园,8,Service
绿色宝地,4,Experimentation
缅甸,8,Service
缆车不错,8,Service
网站上,8,Service
网络的沙滩酒吧,8,Service
美丽极了,8,Service
美丽,4,Experimentation
美夜景,8,Service
美机场,1,Facilities
美的景观,4,Experimentation
美的沙滩,4,Experimentation
美美美,8,Service
美貌,8,Service
美食众多,8,Service
美食区,4,Experimentation
美食的天堂,4,Experimentation
美食节,8,Service
翼真的,4,Experimentation
老城区,4,Experimentation
老婆孩子,8,Service
老母亲,8,Service
肉脯,8,Service
肉骨茶餐厅,8,Service
股浓烈的辣椒,4,Experimentation
胡姬花公园,8,Service
胡姬花的花圃,8,Service
自助早餐,4,Experimentation
色彩鲜艳的房子,8,Service
艺术家的情操,4,Experimentation
艺术科学馆,4,Experimentation
芒果,4,Experimentation
芭蕾,8,Service
花一天时间,8,Service
花柏山缆车站,4,Experimentation
花点时间,8,Service
花种,4,Experimentation
花花草草的人,4,Experimentation
花花,8,Service
苏丹门,8,Service
英女王,4,Experimentation
英文名,8,Service
药店,8,Service
荷兰人的聚集地,8,Service
荷包,8,Service
荷花池,4,Experimentation
莱福士,8,Service
菜场,8,Service
蓝色王国,4,Experimentation
蔓藤,8,Service
蚂蚁,8,Service
蚊措施,4,Experimentation
蜿蜒跑道,4,Experimentation
蝴蝶标本,8,Service
行为,8,Service
衣柜,8,Service
衣着,8,Service
裕廊生态园,8,Service
西乐索海滩宽,4,Experimentation
西方,4,Experimentation
观景台上,8,Service
观景摩天轮,4,Experimentation
观景点,8,Service
观鸟,8,Service
规模小,8,Service
設計,8,Service
让人有种,8,Service
让人难忘,4,Experimentation
讲座,8,Service
讲究,4,Experimentation
设备多,8,Service
设施丰富,8,Service
证件,1,Facilities
课堂,4,Experimentation
赌场,8,Service
赌城,4,Experimentation
赞叹不已,8,Service
赞赞赞赞,8,Service
走不到,8,Service
起到,8,Service
超级大树,8,Service
趣味性一般,8,Service
趣味性好,8,Service
距离不远,8,Service
距离环球影城,8,Service
车少,4,Experimentation
车速,8,Service
轮子,4,Experimentation
轮滑,4,Experimentation
辈子,8,Service
辣蟹,8,Service
达人,4,Experimentation
过去新加坡,4,Experimentation
过去的时候,8,Service
过街天桥,4,Experimentation
迈克尔,4,Experimentation
运气很好,8,Service
近期,8,Service
还不如直接,4,Experimentation
这一个,8,Service
这一站,8,Service
这种氛围,8,Service
远东地区,4,Experimentation
远足,4,Experimentation
迪士尼好玩,4,Experimentation
适合一家老小,8,Service
适合亲子一起,8,Service
适合全家大小,8,Service
适合小宝宝,4,Experimentation
适合成人,8,Service
适合放松心情,8,Service
选项,4,Experimentation
速度慢,8,Service
道门,4,Experimentation
遛娃,8,Service
遛弯,8,Service
還可以,8,Service
那么多钱,8,Service
邮件直接,8,Service
邮局,8,Service
部分旧式消防车,8,Service
都是世界,4,Experimentation
都是印度,8,Service
都是国内,8,Service
都是英语,8,Service
都是金店,8,Service
酒吧聚集地,8,Service
酒店楼下,4,Experimentation
酒店的住客,4,Experimentation
酒店设施,8,Service
酒类,8,Service
酱料,8,Service
重要史料,4,Experimentation
重要的历史意义,4,Experimentation
金沙无边泳池,8,Service
金沙激光秀,4,Experimentation
金沙灯光秀,4,Experimentation
金沙的话,8,Service
金沙酒店无边泳池,8,Service
金融机构,8,Service
金钱,8,Service
钟声,8,Service
钢筋水泥,8,Service
钢筋,4,Experimentation
铁柱,8,Service
银园,4,Experimentation
镜子,8,Service
门口售票处,8,Service
门口的工作人员,4,Experimentation
门票也不,8,Service
门票时,8,Service
门街,8,Service
闹区,8,Service
闺蜜一起,8,Service
闽南语,8,Service
阁楼,8,Service
防蚊液,8,Service
阳光沙滩,4,Experimentation
阶段,4,Experimentation
阿童木,4,Experimentation
附近也有,4,Experimentation
附近的滨海艺术中心,8,Service
随便,4,Experimentation
集中地,8,Service
集会,8,Service
露天酒吧,4,Experimentation
非常好的公园,4,Experimentation
非常好非常好,4,Experimentation
非常适合小孩,8,Service
非洲,8,Service
面条,8,Service
音乐声,4,Experimentation
项目一定,8,Service
项目不错,8,Service
项目挺好,8,Service
项目的话,4,Experimentation
项目真的,4,Experimentation
领队,8,Service
风情街,4,Experimentation
风景一般,4,Experimentation
风景迷人,8,Service
飞禽种类,8,Service
飞鸟,8,Service
餐饮中心,4,Experimentation
餐馆酒吧,8,Service
香槟,4,Experimentation
香气,8,Service
香水味,8,Service
香港海洋公园,4,Experimentation
香港的中环,4,Experimentation
香辣蟹,8,Service
马六甲海峡南口,8,Service
马山上,8,Service
马来半岛,8,Service
马来宫殿,8,Service
马来文化馆,4,Experimentation
马来王宫,8,Service
马来西亚美食城,4,Experimentation
马来风格,4,Experimentation
马达声音,8,Service
骚市场,8,Service
高手,8,Service
高楼密集,8,Service
高潮,8,Service
魔幻剧院,4,Experimentation
鱼尾狮公园不远,4,Experimentation
鱼尾狮公园的路上,1,Facilities
鱼尾狮公园等,8,Service
鱼尾狮狮头,4,Experimentation
鱼身,8,Service
鲨鱼卵,4,Experimentation
鲨鱼馆,8,Service
鲸鱼,8,Service
鳐鱼聚居地,4,Experimentation
鴨子船,4,Experimentation
鸡翅,8,Service
鸭子奶奶,8,Service
鹦鹉园,4,Experimentation
麻雀虽小五脏俱全,8,Service
黄浦江,8,Service
黛兰,8,Service
龙虾,4,Experimentation
龟屿,8,Service
Google,8,Service
airport,8,Service
area,8,Service
art,8,Service
time,8,Service
view,8,Service
waterfall,8,Service
一下下,8,Service
一不留神,4,Experimentation
一丝,8,Service
一两个,8,Service
一个星期,8,Service
一中,4,Experimentation
一件都是古董,8,Service
一体化,8,Service
一动不动,8,Service
一周时间,8,Service
一圈圈,8,Service
一块硕大的榴莲,8,Service
一块碑,8,Service
一大半面积,8,Service
一天不够,4,Experimentation
一天绝对,8,Service
一天足够了,8,Service
一定再来,4,Experimentation
一家小店,4,Experimentation
一层都是,4,Experimentation
一幅幅,8,Service
一整天也不,4,Experimentation
一整天时间,8,Service
一方,8,Service
一族,8,Service
一次次,8,Service
一次知识,4,Experimentation
一次队,8,Service
一次,4,Experimentation
一波,8,Service
一点小,8,Service
一瞬,8,Service
一种乐趣,4,Experimentation
一种全新,8,Service
一种幸福,8,Service
一种异国情调,4,Experimentation
一种方式,4,Experimentation
一种独特,8,Service
一种莫名的好感,8,Service
一秒钟,4,Experimentation
一般情况,4,Experimentation
一般都会,8,Service
一览新加坡全景,8,Service
一览新加坡的全景,8,Service
一身汗,8,Service
一阵子,8,Service
万代兰,8,Service
万种亚热带,4,Experimentation
三家,8,Service
三层小楼,8,Service
三层的小楼,8,Service
三条,8,Service
三点,4,Experimentation
上下坡,4,Experimentation
上个世纪,8,Service
上半天,8,Service
上水,8,Service
上海的杜莎夫人蜡像馆种类,4,Experimentation
上海的热带风暴,8,Service
上海的陆家嘴,4,Experimentation
上海野生动物园,8,Service
下午两点半,8,Service
下午两点,4,Experimentation
下午人少,4,Experimentation
不下雨,8,Service
不值得一去,8,Service
不全,4,Experimentation
不去遗憾,8,Service
不同主题,8,Service
不同动物的习性,8,Service
不同历史使命的古迹,4,Experimentation
不同年代的人,4,Experimentation
不少景点,8,Service
不少海洋馆,8,Service
不应该,8,Service
不算太多,4,Experimentation
不错喔,8,Service
不错奥,8,Service
世界各地的海洋生物,4,Experimentation
世界大牌,8,Service
世界文化多样性,1,Facilities
世界文化遗产,8,Service
世界最高的双轨过山车,4,Experimentation
世界最高的摩天轮,8,Service
东南亚的传统,4,Experimentation
东南亚第一个,8,Service
东西很好,8,Service
东西感觉,8,Service
东西方便,8,Service
东西等着,1,Facilities
丝滑,8,Service
丝绸之路,8,Service
两个世界,8,Service
两个剧院,8,Service
两个室内植物园,8,Service
两个室内,8,Service
两个小孩,8,Service
两个植物温室,8,Service
两个点,8,Service
两个玻璃生态区,8,Service
两个船,8,Service
两个赛道,8,Service
两位,8,Service
两岸美景,8,Service
两岸风景,8,Service
两条船,8,Service
两根柱子,8,Service
个下午茶,4,Experimentation
个主题区域,8,Service
个人花,4,Experimentation
个动物园,8,Service
个半天,4,Experimentation
个吊桥,8,Service
个名字,4,Experimentation
个品种,8,Service
个小孩,8,Service
个座位,8,Service
个座舱,8,Service
个摊位,4,Experimentation
个无边泳池,4,Experimentation
个普通,4,Experimentation
个朋友,4,Experimentation
个柜子,8,Service
个海事博物馆,4,Experimentation
个玩水的地方,8,Service
个耳机,8,Service
个自助,4,Experimentation
个迷你,8,Service
个鱼尾狮,8,Service
中午的时候,8,Service
中华美食,8,Service
中华,4,Experimentation
中国古代,8,Service
中国味道,8,Service
中国文明,8,Service
中国的特色,4,Experimentation
中国的老物件,8,Service
中国移民,8,Service
中国美食,8,Service
中国货,8,Service
中国银行,4,Experimentation
中庭,8,Service
中文语音,4,Experimentation
中段,4,Experimentation
中的主角,1,Facilities
中的小,8,Service
中的新加坡,8,Service
中英双语,8,Service
中药,8,Service
丰俭,8,Service
丹戎巴葛站,8,Service
为数不多,4,Experimentation
主题的公园,8,Service
主题花园,8,Service
义安文化中心,8,Service
之于当代艺术,8,Service
乐器,8,Service
乐园适合,8,Service
乐园门票,4,Experimentation
乐高,8,Service
九零,8,Service
也可以沿街,8,Service
乡土气息,4,Experimentation
乡间小教堂,8,Service
书本,4,Experimentation
书法作品,8,Service
买票也可以,8,Service
了一场大雨,4,Experimentation
了一处景点,8,Service
了一觉,8,Service
事业,8,Service
事前,8,Service
二战时期的重要地点,8,Service
二次大战日军,8,Service
五大亲子游,8,Service
五大洲的植物,8,Service
五层楼,8,Service
五星好评,8,Service
五点多,8,Service
亚洲各国,8,Service
亚洲地区,8,Service
亚洲最大的昆虫馆,8,Service
亚洲第一个,4,Experimentation
亚洲风格的艺术品,8,Service
亚马逊河漂流,8,Service
些纪念品,8,Service
交响乐湖畔,8,Service
交通也不麻烦,8,Service
交通信息,8,Service
交通都是,4,Experimentation
亲友,4,Experimentation
亲子乐园,8,Service
亲子游的时候,8,Service
亲民品牌,8,Service
亲身经历,8,Service
人偶,8,Service
人像,4,Experimentation
人头,8,Service
人工湖,8,Service
人文历史,8,Service
人文景观,8,Service
人文风情,4,Experimentation
人最多,8,Service
人生建议,8,Service
人生第一次,8,Service
人间,4,Experimentation
今后,8,Service
今天晚上,8,Service
仙女,4,Experimentation
代金券,8,Service
令人瞩目的特色,4,Experimentation
价值观,8,Service
价格不算便宜,8,Service
价格亲民,4,Experimentation
价格划算,8,Service
份地图,8,Service
企业,8,Service
伊斯兰风格,8,Service
众人,4,Experimentation
众多明星,4,Experimentation
众多海洋生物,8,Service
众多野生动物,8,Service
优先券,4,Experimentation
优先卡,8,Service
优越感,8,Service
会儿队,8,Service
会议中心,4,Experimentation
传统文化,4,Experimentation
传统美食,4,Experimentation
伴随着音乐,8,Service
位置比较好,8,Service
位置绝佳,8,Service
住在克拉码头,8,Service
余地,4,Experimentation
佛阁,8,Service
使用中,8,Service
例外,8,Service
供应商,8,Service
侨福广场,4,Experimentation
保安,4,Experimentation
保生大帝,8,Service
信仰伊斯兰教的印度人,4,Experimentation
信号,4,Experimentation
個人,8,Service
偶像,8,Service
傍晚的火烧云,8,Service
儿童推车,4,Experimentation
儿童职业,8,Service
兄弟,4,Experimentation
充裕的话,8,Service
先辈曾在,4,Experimentation
光景,8,Service
光线不好,4,Experimentation
光芒,4,Experimentation
光,8,Service
克兰芝,8,Service
克塔艾尔路,8,Service
克拉码头一定,8,Service
克拉码头夜景,8,Service
克拉码头等,8,Service
克拉碼頭,8,Service
免俗,4,Experimentation
全园,8,Service
全家大小,8,Service
全息,8,Service
全球十大,8,Service
全球最大的鸟类动物园,8,Service
全球首个夜间野生动物园,8,Service
全票,8,Service
全程都是英文,8,Service
全英语,4,Experimentation
全都是,4,Experimentation
八分钟,8,Service
八岁,8,Service
八点半,8,Service
公众假期,8,Service
公共设施,8,Service
公园周围,8,Service
公寓,8,Service
公里的海滩,8,Service
公里的细长型公园,8,Service
公鸡,8,Service
六个大门,8,Service
六个永久性陈列馆,4,Experimentation
六岁的小侄子,8,Service
六月,4,Experimentation
六楼,4,Experimentation
兰花很好,4,Experimentation
关系的景点,8,Service
其中才能,4,Experimentation
具体时间,8,Service
具体,8,Service
再也不想,8,Service
再也,8,Service
写真,8,Service
冬季,4,Experimentation
冯满,8,Service
冰淇淋三明治,8,Service
冷河,4,Experimentation
净土,4,Experimentation
几个字,8,Service
几个月,8,Service
几个街区,4,Experimentation
几公里,8,Service
几十米,4,Experimentation
几只,8,Service
几块钱,4,Experimentation
几天时间,8,Service
几日,8,Service
几次票,8,Service
出门在外,4,Experimentation
分区,4,Experimentation
分时段,4,Experimentation
分部,4,Experimentation
创意不错,8,Service
别墅区,4,Experimentation
制度,4,Experimentation
刷新加坡,4,Experimentation
刷票,4,Experimentation
前卫,8,Service
加文,4,Experimentation
动物不少,8,Service
动物也不多,8,Service
动物区,8,Service
动物园人,4,Experimentation
动物园多,8,Service
动物园里的动物,8,Service
动物园门口自助,8,Service
动物园面积,8,Service
动物很好,8,Service
动物面对面,8,Service
动物馆,4,Experimentation
动线,8,Service
化妆品店,4,Experimentation
北京的西单,4,Experimentation
北美洲,8,Service
匠心,8,Service
医院,4,Experimentation
十二生肖,8,Service
十分钟车程,8,Service
千里,4,Experimentation
半天足够,8,Service
半日,4,Experimentation
华侨银行,8,Service
单程票,4,Experimentation
南岛,8,Service
南岸,4,Experimentation
南洋华人,8,Service
南洋特色,8,Service
南洋的历史,8,Service
南洋风味,8,Service
南门,8,Service
占地面积大,8,Service
卡啦,4,Experimentation
卡迪,8,Service
卫兵,4,Experimentation
印度人和欧亚人,4,Experimentation
印度国民军,8,Service
印度族,8,Service
印度服装,8,Service
印度歌曲,8,Service
印度特色的东西,8,Service
印度特色的地方,4,Experimentation
印度男人,8,Service
印度的东西,8,Service
印度裔居民,8,Service
印度风情的地方,8,Service
历史学,4,Experimentation
历史性,4,Experimentation
历史意义的景点,8,Service
历史的好地方,8,Service
历史的见证,8,Service
历史风貌,8,Service
压根,8,Service
原产地,8,Service
原址,4,Experimentation
原本计划,8,Service
原生态的景色,8,Service
友人,4,Experimentation
双程,8,Service
双螺旋结构,4,Experimentation
取到票,8,Service
变形精钢很好,4,Experimentation
变形精钢,8,Service
变形金刚主题,4,Experimentation
变形,4,Experimentation
口号,4,Experimentation
口述,8,Service
口香糖,8,Service
古建筑,8,Service
古老物件,8,Service
古董纪念品时,1,Facilities
句实话,8,Service
可乐,8,Service
可惜时间不够,8,Service
可惜现在,4,Experimentation
可惜这次,8,Service
可要,4,Experimentation
各色酒吧,8,Service
各项,8,Service
合适也不,8,Service
吊床,3,Environment and Ambience
同志,8,Service
同盟会南洋支部旧址,4,Experimentation
名人蜡像,8,Service
名气大,4,Experimentation
名胜,8,Service
后期,4,Experimentation
向东,4,Experimentation
吴冠中,8,Service
周五上午,8,Service
周围环境优美,8,Service
周围的景点,8,Service
周围配套,8,Service
周日晚上,4,Experimentation
周边环境很好,8,Service
周边高楼,8,Service
味儿,4,Experimentation
品牌店,4,Experimentation
品种众多,4,Experimentation
哈根,8,Service
