TEXT,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,ASPECT_CATEGORY_NAME,COVID_RELATED
好时机,6,3503,,
空中旋转餐厅,6,3504,,
老外滩,6,3505,,
法国作家维克多·雨果,6,3506,,
设施真的,6,3507,,
两个地方,6,3508,,
动物近距离,6,3509,,
让人难忘,6,3510,,
倩宝,6,3511,,
百兽山广场,6,3512,,
两个孩子,6,3513,,
蒙雨,6,3514,,
人间,6,3515,,
推车,6,3516,,
海水水族馆,6,3517,,
缆车票,6,3518,,
外甥,6,3519,,
门后,6,3520,,
娃娃,6,3521,,
动物知识,6,3522,,
我国著名,6,3523,,
百年历史,6,3524,,
光泉法师,6,3525,,
好时间,6,3526,,
娃一起,6,3527,,
样式新潮,6,3528,,
样式,6,3529,,
丰年,6,3530,,
名声,6,3531,,
东西不错,6,3532,,
秦汉,6,3533,,
长桥,6,3534,,
长桥溪四条溪流,6,3535,,
国家重点风景名胜区,6,3536,,
亭台楼榭,6,3537,,
百货公司,6,3538,,
上海的网红,6,3539,,
一侧,6,3540,,
压力,6,3541,,
名六合塔,6,3542,,
环境宜人,6,3543,,
大广场,6,3544,,
大廨,6,3545,,
程在手,6,3546,,
全球知名的集大熊猫科研,6,3547,,
程妥妥,6,3548,,
摩天轮,6,3549,,
适合周末,6,3550,,
东西齐全,6,3551,,
百年的历史,6,3552,,
适合全家人一起,6,3553,,
草坪,6,3554,,
新安江水电站,6,3555,,
新寺,6,3556,,
饭店,6,3557,,
其中之一,6,3558,,
商圈,6,3559,,
一番风情,6,3560,,
英尺,6,3561,,
合同,6,3562,,
我的爱人,6,3563,,
坑爹,6,3564,,
迪士尼来说,6,3565,,
当地的特色,6,3566,,
标准,6,3567,,
柴门,6,3568,,
动物园动物,6,3569,,
新雅食品,6,3570,,
立方米,6,3571,,
孩子多,6,3572,,
首个,6,3573,,
迪士尼形象,6,3574,,
一番情趣,6,3575,,
挺好,6,3576,,
门票真的,6,3577,,
时间过长,6,3578,,
香港迪士尼乐园,6,3579,,
振兴中华,6,3580,,
非常时期,6,3581,,
人流高峰,6,3582,,
网站,6,3583,,
鼓浪屿的最高峰,6,3584,,
门票费,6,3585,,
河渚街,6,3586,,
国耻,6,3587,,
人间四月天,6,3588,,
一直以来,6,3589,,
每个景点,6,3590,,
空气不错,6,3591,,
塔的时候,6,3592,,
设施等项目,6,3593,,
两个球体,6,3594,,
沿途商业,6,3595,,
一件,6,3596,,
动物的品种,6,3597,,
非洲狮,6,3598,,
动物的世界,6,3599,,
每个女孩,6,3600,,
干粮,6,3601,,
一砖一瓦,6,3602,,
新感觉,6,3603,,
平价商业区,6,3604,,
栏杆,6,3605,,
大朋友小朋友,6,3606,,
观世音菩萨,6,3607,,
原生态,6,3608,,
白玉兰,6,3609,,
动物少,6,3610,,
非常适合小孩子,6,3611,,
香客,6,3612,,
国歌,6,3613,,
熊猫真的超级可爱,6,3614,,
景区不错,6,3615,,
商品齐全,6,3616,,
新白娘子传奇,6,3617,,
历史知识,6,3618,,
大师重,6,3619,,
东方明珠一定,6,3620,,
一体的大熊猫等珍稀,6,3621,,
大型动物,6,3622,,
梁殿,6,3623,,
父母一起,6,3624,,
东方明珠旋转餐厅,6,3625,,
北京故宫博物院,6,3626,,
西洋楼遗址,6,3627,,
北京故宫紫禁城,6,3628,,
市区近,6,3629,,
黄浦江水,6,3630,,
中国的明珠,6,3631,,
上海科技馆交通,6,3632,,
西洋楼遗址景区,6,3633,,
家人好开心,6,3634,,
天热,6,3635,,
六座桥,6,3636,,
全貌,6,3637,,
历史成列馆,6,3638,,
波浪,6,3639,,
名灵,6,3640,,
山关沟古道,6,3641,,
对外开放,6,3642,,
透明地板,6,3643,,
道教,6,3644,,
历史气息,6,3645,,
科学真的,6,3646,,
北京必要,6,3647,,
它的故事,6,3648,,
一般人,6,3649,,
镇馆,6,3650,,
上海网红,6,3651,,
科技元素,6,3652,,
五个亭子,6,3653,,
的很清晰,6,3654,,
设施完善,6,3655,,
死角,6,3656,,
成都第一站,6,3657,,
弘义阁,6,3658,,
五代吴越王钱镠命,6,3659,,
海天堂构等,6,3660,,
大型水利工程,6,3661,,
座神奇,6,3662,,
科技含量,6,3663,,
科技含量高,6,3664,,
爸妈一起,6,3665,,
黄浦江景色,6,3666,,
座皇家行宫,6,3667,,
温度适宜,6,3668,,
餐饮店,6,3669,,
历史的人,6,3670,,
音石,6,3671,,
戏曲馆,6,3672,,
西泠,6,3673,,
太阳神鸟,6,3674,,
文艺范,6,3675,,
梅花,6,3676,,
上海著名的商业街,6,3677,,
塔分三层,6,3678,,
的人多,6,3679,,
上海的迪斯尼,6,3680,,
东方明珠的时候,6,3681,,
座美丽的城市,6,3682,,
的人很少,6,3683,,
云淡,6,3684,,
遗迹馆,6,3685,,
女士,6,3686,,
玩,6,3687,,
北京八达岭长城,6,3688,,
爱心,6,3689,,
强力,6,3690,,
今天天气,6,3691,,
讲究,6,3692,,
明年再来,6,3693,,
唐老鸭,6,3694,,
雪后,6,3695,,
东方明珠脚下,6,3696,,
梅峰岛,6,3697,,
唐朝末年,6,3698,,
西泠桥,6,3699,,
上海的风景,6,3700,,
绿堤,6,3701,,
座王国风格的迪士尼主题乐园,6,3702,,
上海老街,6,3703,,
六朝古都,6,3704,,
上一次,6,3705,,
片刻,6,3706,,
线陆家嘴,6,3707,,
长度,6,3708,,
全国范围,5,3709,,
红湿处,5,3710,,
黄浦江的夜景,5,3711,,
机器,5,3712,,
今天人,5,3713,,
趣味性十足,5,3714,,
园林风格,5,3715,,
繁星,5,3716,,
地方很好,5,3717,,
综合性,5,3718,,
美的好地方,5,3719,,
很适合亲子,5,3720,,
一家人在一起,5,3721,,
黄小米,5,3722,,
中国古代劳动人民勤劳,5,3723,,
围栏,5,3724,,
必须的,5,3725,,
级别,5,3726,,
全国各地人民,5,3727,,
条商业步行街,5,3728,,
让人感慨,5,3729,,
明天,5,3730,,
游人稀少,5,3731,,
温情,5,3732,,
条街道,5,3733,,
中海,5,3734,,
小姐妹,5,3735,,
越,5,3736,,
说法,5,3737,,
总能,5,3738,,
六楼,5,3739,,
在外滩上,5,3740,,
乐寿堂,5,3741,,
灯光璀璨 美不胜收,5,3742,,
游船码头,5,3743,,
今日,5,3744,,
内园,5,3745,,
灯光特别漂亮,5,3746,,
路区间,5,3747,,
服务员热情,5,3748,,
黄埔,5,3749,,
有益身心健康,5,3750,,
时间充足,5,3751,,
路旁,5,3752,,
国内最早,5,3753,,
一天网上,5,3754,,
中国的地标,5,3755,,
全天 门票价格,5,3756,,
细雨蒙蒙,5,3757,,
细雨,5,3758,,
黄浦江的美景,5,3759,,
趣味性一般,5,3760,,
很好环境不错,5,3761,,
渡船,5,3762,,
让人目不暇接,5,3763,,
灯火旖旎,5,3764,,
美一刻,5,3765,,
女孩,5,3766,,
小巷,5,3767,,
中旬,5,3768,,
草长莺,5,3769,,
湖滨,5,3770,,
全国文明,5,3771,,
中国大,5,3772,,
黄浦江的风景,5,3773,,
杂技,5,3774,,
一大亮点,5,3775,,
时间短,5,3776,,
中国经济,5,3777,,
国庆节,5,3778,,
时机,5,3779,,
心态,5,3780,,
村落,5,3781,,
地位,5,3782,,
永安寺,5,3783,,
海内外,5,3784,,
碧水,5,3785,,
更有意思,5,3786,,
都是美景,5,3787,,
它的历史,5,3788,,
十年,5,3789,,
现在人少,5,3790,,
研究生的大学,5,3791,,
人民,5,3792,,
老街,5,3793,,
特别是夜晚,5,3794,,
浦江夜景,5,3795,,
余年,5,3796,,
社会,5,3797,,
房顶,5,3798,,
北海白塔,5,3799,,
味道真心不错,5,3800,,
都是外地人,5,3801,,
山高,5,3802,,
所及,5,3803,,
风景美丽,5,3804,,
都是上海,5,3805,,
鹤亭,5,3806,,
万人,5,3807,,
厦门环岛路,5,3808,,
万寿,5,3809,,
现代的交融,5,3810,,
建议以后,5,3811,,
颜色鲜艳,5,3812,,
成都市,5,3813,,
故宫的西北面,5,3814,,
午后,5,3815,,
体系,5,3816,,
夜景超级美丽,5,3817,,
厦门大学不远,5,3818,,
白云,5,3819,,
万众,5,3820,,
瞧瞧,5,3821,,
风土人情,5,3822,,
外滩的标志性,5,3823,,
外滩的景色真的,5,3824,,
人最多,5,3825,,
耳朵,5,3826,,
知识性,5,3827,,
次数,5,3828,,
知识的海洋,5,3829,,
植物种类,5,3830,,
植物区,5,3831,,
学生证,5,3832,,
山小的,5,3833,,
北京的春天,5,3834,,
留在,5,3835,,
老店,5,3836,,
文化氛围浓厚,5,3837,,
北京现在,5,3838,,
文化的地方,5,3839,,
山峦叠嶂,5,3840,,
种类丰富,5,3841,,
文化背景,5,3842,,
文化遗产,5,3843,,
各具特色,5,3844,,
传说故事,5,3845,,
老年卡,5,3846,,
景中,5,3847,,
戏台,5,3848,,
花坛,5,3849,,
爸爸,5,3850,,
大型商场,5,3851,,
年味,5,3852,,
造型,5,3853,,
毛钱,5,3854,,
那次,5,3855,,
世界遗产名录,5,3856,,
世界遗产,5,3857,,
疫情期间人很少,5,3858,,
整体的装修格调,5,3859,,
城市中心,5,3860,,
五楼,5,3861,,
以前都是,5,3862,,
自古以来,5,3863,,
疫情当前,5,3864,,
毛主席,5,3865,,
大仙山,5,3866,,
拍美,5,3867,,
一览黄浦江两岸风光,5,3868,,
北京西郊,5,3869,,
靓丽的风景线,5,3870,,
阳春三月,5,3871,,
北京著名,5,3872,,
海上,5,3873,,
西湖附近,5,3874,,
人多热闹,5,3875,,
便宜一点,5,3876,,
现代气息,5,3877,,
厦门中山路,5,3878,,
真的棒极了,5,3879,,
后期,5,3880,,
晚上人,5,3881,,
暑假人多,5,3882,,
妹妹,5,3883,,
铜牛,5,3884,,
长龙,5,3885,,
成都的名片,5,3886,,
钵钵鸡,5,3887,,
晨跑,5,3888,,
座恭王府,5,3889,,
庭院,5,3890,,
已是,5,3891,,
洋房,5,3892,,
皇妃塔,5,3893,,
洞天,5,3894,,
多的人,5,3895,,
多的话,5,3896,,
外衣,5,3897,,
猫咪,5,3898,,
上海都是,5,3899,,
金门,5,3900,,
的时候天气,5,3901,,
王者,5,3902,,
西湖全景,5,3903,,
后世,5,3904,,
上岛,5,3905,,
法国大,5,3906,,
长堤,5,3907,,
姻缘,5,3908,,
面积大,5,3909,,
座王府,5,3910,,
名满,5,3911,,
的人超级多,5,3912,,
成都美食,5,3913,,
座皇家园林,5,3914,,
实惠方便,5,3915,,
玩水,5,3916,,
历史文化悠久,5,3917,,
价格偏高,5,3918,,
镜头,5,3919,,
西方文化,5,3920,,
政策,5,3921,,
市场,5,3922,,
锣鼓巷,5,3923,,
活的,5,3924,,
基础设施,5,3925,,
不可以,5,3926,,
款式新颖,5,3927,,
同事,5,3928,,
我家,5,3929,,
门票价格适中,5,3930,,
宝藏,5,3931,,
每个月,5,3932,,
不便,5,3933,,
颗星,5,3934,,
门票旺季,5,3935,,
三个,5,3936,,
油纸伞,5,3937,,
晚风,5,3938,,
肥肠粉,5,3939,,
川菜,5,3940,,
景色优美的地方,5,3941,,
些时间,5,3942,,
重要的事,5,3943,,
华侨,5,3944,,
肚子,5,3945,,
重要前哨,5,3946,,
不去长城,5,3947,,
环境美,5,3948,,
颐和园的景色,5,3949,,
白蛇娘子,5,3950,,
看不出,5,3951,,
金融,5,3952,,
沿途美景,5,3953,,
南海,5,3954,,
吸引力众多,5,3955,,
流水,5,3956,,
环境特别好,5,3957,,
环境的城市,5,3958,,
独立校园的大学,5,3959,,
座岛屿,5,3960,,
胡同,5,3961,,
上海的标志性地标,5,3962,,
夜晚灯光,5,3963,,
周三,5,3964,,
外滩黄浦江,5,3965,,
工程万里长城的重要组成部分,5,3966,,
省时间,5,3967,,
工具,5,3968,,
夜晚的灯光秀,5,3969,,
看下,5,3970,,
海外,5,3971,,
成都著名,5,3972,,
东方明珠塔顶,5,3973,,
杰作,5,3974,,
環境,5,3975,,
初一,5,3976,,
规模的清朝古街道,5,3977,,
外地来的,5,3978,,
琼楼玉宇,5,3979,,
一段历史的见证,5,3980,,
容易出片,5,3981,,
这样的情景,5,3982,,
花骨朵,5,3983,,
古典主义,5,3984,,
这次旅游,5,3985,,
安全距离,5,3986,,
这句话,5,3987,,
杯咖啡,5,3988,,
出门在外,5,3989,,
出镜,5,3990,,
烟雨中的西湖,5,3991,,
深深的,5,3992,,
地铁二号线,5,3993,,
旋律,5,3994,,
大石头,5,3995,,
第一个景点,5,3996,,
个热闹,5,3997,,
刷卡,5,3998,,
前门,5,3999,,
人烟稀少,5,4000,,
旅游地方,5,4001,,
仙气,5,4002,,
古镇,5,4003,,
北京市海淀区新建宫门路,5,4004,,
高低,5,4005,,
落日余晖,5,4006,,
旅游城市,5,4007,,
星巴克,5,4008,,
花重锦官城,5,4009,,
刷一次,5,4010,,
这种感觉,5,4011,,
这种幽情雅兴,5,4012,,
消费水平,5,4013,,
优势,5,4014,,
个半小时,5,4015,,
别样,5,4016,,
古代人的智慧,5,4017,,
水旱从人,5,4018,,
视野非常好,5,4019,,
团城,5,4020,,
广大市民,5,4021,,
情感,5,4022,,
大院子,5,4023,,
几个热门,5,4024,,
杭州市西湖区,5,4025,,
点个赞,5,4026,,
水里,5,4027,,
中华民族的象征,5,4028,,
古玩字画,5,4029,,
凌晨,5,4030,,
凉风,5,4031,,
景色超级,5,4032,,
过去的时候,5,4033,,
软件,5,4034,,
宇宙,5,4035,,
清康熙年间,5,4036,,
精品店,5,4037,,
中国传统文化,5,4038,,
元代,5,4039,,
冰淇淋,5,4040,,
美街道,5,4041,,
杨柳,5,4042,,
从前,5,4043,,
月光,5,4044,,
小瀛洲,5,4045,,
小桥,5,4046,,
小渔村,5,4047,,
老上海人,5,4048,,
乾隆皇帝,5,4049,,
烟柳满,5,4050,,
园中园景点,5,4051,,
翻出,5,4052,,
古迹,5,4053,,
等很久,5,4054,,
从早到晚,5,4055,,
地球,5,4056,,
想好好玩,5,4057,,
影视,5,4058,,
古诗,5,4059,,
人像,5,4060,,
无边大海,5,4061,,
雨林世界,5,4062,,
简餐,5,4063,,
雨蒙蒙,5,4064,,
好口罩,5,4065,,
外围,5,4066,,
古今中外,5,4067,,
个人建议,5,4068,,
器材,5,4069,,
空气特别好,5,4070,,
处景点,5,4071,,
爱国华侨领袖陈嘉庚先生,5,4072,,
人流密集,5,4073,,
称号,5,4074,,
外滩夜景真的,5,4075,,
适合家庭,5,4076,,
树龄,5,4077,,
老婆孩子,5,4078,,
新上海的风貌,5,4079,,
商业区,5,4080,,
爬到山顶,5,4081,,
大成,5,4082,,
适合休闲游,5,4083,,
适合一家老小,5,4084,,
空气很好,5,4085,,
感觉非常好,5,4086,,
人流量大,5,4087,,
海拔,5,4088,,
去,5,4089,,
强烈安利,5,4090,,
一级棒,5,4091,,
民族,5,4092,,
北京市怀柔区境内,5,4093,,
北京市延庆区军,5,4094,,
上海游客,5,4095,,
男朋友一起,5,4096,,
男女老少,5,4097,,
一组,5,4098,,
桃红柳绿,5,4099,,
云殿,5,4100,,
文艺气息,5,4101,,
人气旺盛,5,4102,,
花时间,5,4103,,
北京城区,5,4104,,
北京地标,5,4105,,
景色特别好,5,4106,,
核心,5,4107,,
电子门票,5,4108,,
一种动人,5,4109,,
生机,5,4110,,
少人,5,4111,,
商店多,5,4112,,
院内,5,4113,,
方丈,5,4114,,
生意,5,4115,,
上海旅游的游客,5,4116,,
争奇斗艳,5,4117,,
坐到,5,4118,,
宝地,5,4119,,
感觉特别,5,4120,,
外滩两岸,5,4121,,
功课,5,4122,,
上海外滩的景色,5,4123,,
代名词,5,4124,,
方便好省便捷,5,4125,,
另一个世界,5,4126,,
份责任,5,4127,,
两岸景色,5,4128,,
柳絮,5,4129,,
站点,5,4130,,
古人智慧,5,4131,,
隘口,5,4132,,
人人人,5,4133,,
人流量特别大,5,4134,,
隔壁,5,4135,,
力气,5,4136,,
一番韵味,5,4137,,
上海最早,5,4138,,
草木,4,4139,,
威武霸气,4,4140,,
全国佛教的重点寺院,4,4141,,
众人,4,4142,,
草堂博物馆占地面积近,4,4143,,
有致,4,4144,,
景點,4,4145,,
会议,4,4146,,
今天下午,4,4147,,
传说中的西湖,4,4148,,
传说中的许仙,4,4149,,
会展,4,4150,,
孔圣地衢州有礼,4,4151,,
自由行,4,4152,,
威武霸气帅,4,4153,,
份美景,4,4154,,
草堂北路,4,4155,,
优点,4,4156,,
优惠政策,4,4157,,
舒适度,4,4158,,
艺术品,4,4159,,
婆婆,4,4160,,
智能,4,4161,,
良心,4,4162,,
智力,4,4163,,
众多游客,4,4164,,
自动扶梯直达第三层,4,4165,,
优惠更多,4,4166,,
良心价,4,4167,,
价格特别,4,4168,,
伟大祖国的心脏,4,4169,,
航站楼,4,4170,,
景观灯,4,4171,,
自助晚餐,4,4172,,
女儿一起,4,4173,,
智慧馆等五个,4,4174,,
众多景点,4,4175,,
任杭州,4,4176,,
自助餐套票,4,4177,,
景色美丽,4,4178,,
暑假人,4,4179,,
草坪等,4,4180,,
优质服务,4,4181,,
宁寿宫区前朝,4,4182,,
好几个入口,4,4183,,
英雄山,4,4184,,
传说联系在一起,4,4185,,
老大房,4,4186,,
英国白金汉宫,4,4187,,
景点景色好,4,4188,,
老公一起,4,4189,,
美的城市,4,4190,,
景点概况,4,4191,,
假日期间,4,4192,,
老北京城的中心,4,4193,,
孩子哈皮,4,4194,,
老北京的制高点,4,4195,,
最底层,4,4196,,
值房,4,4197,,
值得一提,4,4198,,
老城,4,4199,,
花朵,4,4200,,
倒影,4,4201,,
花花,4,4202,,
有些人,4,4203,,
花木兰,4,4204,,
孩子全家,4,4205,,
個小時,4,4206,,
孩子假期,4,4207,,
好机位,4,4208,,
好极了,4,4209,,
孩子的家庭,4,4210,,
老实说,4,4211,,
好汉坡,4,4212,,
花岗石条,4,4213,,
最好做好,4,4214,,
美的公园,4,4215,,
景点直接,4,4216,,
最早的题刻,4,4217,,
美的夜景,4,4218,,
伤心凉粉,4,4219,,
芳亭,4,4220,,
好几个大字,4,4221,,
儿童的天堂,4,4222,,
景点人,4,4223,,
有一些区域,4,4224,,
美食的好去处,4,4225,,
孩子特别开心,4,4226,,
美的步行街,4,4227,,
好久好久,4,4228,,
羚牛,4,4229,,
群山,4,4230,,
苏堤的春天,4,4231,,
群贤校门,4,4232,,
翡翠般的岛屿,4,4233,,
老上海展览馆,4,4234,,
健康码才可以,4,4235,,
老人票,4,4236,,
美的感觉,4,4237,,
孩子故宫,4,4238,,
停车费贵,4,4239,,
停车费地方,4,4240,,
景点不错,4,4241,,
停车场满满,4,4242,,
仙岛湖,4,4243,,
花草树木,4,4244,,
做好功课,4,4245,,
老人小孩一起,4,4246,,
花花草草,4,4247,,
假货,4,4248,,
老人很满意,4,4249,,
美的大学,4,4250,,
信徒,4,4251,,
英法侵略者,4,4252,,
俄罗斯大,4,4253,,
孤山路,4,4254,,
胃口,4,4255,,
胆子,4,4256,,
住在岛上,4,4257,,
住在岛,4,4258,,
全上海的景色,4,4259,,
胆子小,4,4260,,
圆明园景区,4,4261,,
节假日都会,4,4262,,
景色一流,4,4263,,
景色一般,4,4264,,
件珍贵,4,4265,,
学府,4,4266,,
节假日期间,4,4267,,
全世界人,4,4268,,
胭脂鱼,4,4269,,
景点联票,4,4270,,
茅屋故居,4,4271,,
景色也好,4,4272,,
价格不菲,4,4273,,
女孩子,4,4274,,
妙亭,4,4275,,
脑子,4,4276,,
脖子,4,4277,,
妙法莲华,4,4278,,
价格也不贵,4,4279,,
暑期人超级多,4,4280,,
脚下的透明玻璃,4,4281,,
脚底,4,4282,,
价格偏贵,4,4283,,
暑假的原因,4,4284,,
育研究基地,4,4285,,
更多的时间,4,4286,,
体力不行,4,4287,,
全上海景色,4,4288,,
便宜些,4,4289,,
今年疫情,4,4290,,
老样子,4,4291,,
最后的火龙果外国友人,4,4292,,
美校园,4,4293,,
老爷子,4,4294,,
侧面,4,4295,,
老爷车,4,4296,,
花一天时间,4,4297,,
好玩地方,4,4298,,
老爸老妈,4,4299,,
老牌,4,4300,,
最后一次,4,4301,,
景点项目,4,4302,,
景物,4,4303,,
有味橙汁一起,4,4304,,
老祖宗,4,4305,,
孩子的眼界,4,4306,,
佛教圣地,4,4307,,
好评好评,4,4308,,
佛像,4,4309,,
女鬼,4,4310,,
耳朵真的好可爱,4,4311,,
体重,4,4312,,
景山的万春亭,4,4313,,
以后真的,4,4314,,
以往,4,4315,,
联系方式,4,4316,,
体力好,4,4317,,
花园别墅,4,4318,,
石舫,4,4319,,
朋友一起来的,4,4320,,
夏天来的,4,4321,,
班次,4,4322,,
珍稀野生动物,4,4323,,
夏季荷花,4,4324,,
珍宝让人,4,4325,,
珍奇异兽应有尽有,4,4326,,
古都,4,4327,,
玻璃道,4,4328,,
汀洲新绿,4,4329,,
玻璃窗,4,4330,,
玻璃的地板,4,4331,,
汉族地区佛教全国重点,4,4332,,
叫卖声,4,4333,,
夏天晚上,4,4334,,
古柏林,4,4335,,
可惜天气不好,4,4336,,
可惜时间,4,4337,,
可惜最近,4,4338,,
现时,4,4339,,
现如今,4,4340,,
备注,4,4341,,
现场便宜,4,4342,,
现场买票的不便,4,4343,,
可看性,4,4344,,
可见度,4,4345,,
史诗堂,4,4346,,
现在的杭州,4,4347,,
夕阳的余晖,4,4348,,
球幕电影,4,4349,,
外滩公园,4,4350,,
生态展区,4,4351,,
水上项目,4,4352,,
双峰,4,4353,,
水下隧道,4,4354,,
水世界,4,4355,,
发源地,4,4356,,
用震撼来形容,4,4357,,
用品,4,4358,,
生鱼片,4,4359,,
生机盎然,4,4360,,
生态资源丰富,4,4361,,
外滩一定,4,4362,,
生态环境,4,4363,,
水师的山寨遗迹,4,4364,,
球往下,4,4365,,
生命馆,4,4366,,
甜品,4,4367,,
外地来的朋友,4,4368,,
水母,4,4369,,
琼岛春阴,4,4370,,
水波粼粼的湖面,4,4371,,
水漫,4,4372,,
水生生物,4,4373,,
外国朋友,4,4374,,
水生生物的水族馆,4,4375,,
外国建筑群,4,4376,,
水立方,4,4377,,
现在的故宫,4,4378,,
处地标,4,4379,,
池子,4,4380,,
泥沙,4,4381,,
同感,4,4382,,
泉州府同,4,4383,,
环境标准,4,4384,,
法国凡尔赛宫,4,4385,,
环境干净整洁,4,4386,,
塔座,4,4387,,
波浪滔滔,4,4388,,
玩得特别开心,4,4389,,
名皇妃塔,4,4390,,
名称,4,4391,,
名胜区,4,4392,,
玩完,4,4393,,
王都剪影,4,4394,,
现在的人,4,4395,,
泰山木有了,4,4396,,
泰康食品,4,4397,,
泱泱大国,4,4398,,
堤长,4,4399,,
王国型主题乐园,4,4400,,
堤边,4,4401,,
玉皇山,4,4402,,
玉泉山,4,4403,,
玉带晴,4,4404,,
君崇祯皇帝,4,4405,,
猛兽区游览车排长队,4,4406,,
基督教堂,4,4407,,
环境舒适,4,4408,,
吊桥,4,4409,,
塔身,4,4410,,
境内,4,4411,,
汤麻饼,4,4412,,
现在疫情期间,4,4413,,
现在特殊,4,4414,,
吃完饭,4,4415,,
吃饭时间,4,4416,,
沉静温雅,4,4417,,
各国万岁,4,4418,,
现在景区,4,4419,,
沙坡尾,4,4420,,
壮观大气,4,4421,,
壮观大柱,4,4422,,
各地,4,4423,,
沧桑感,4,4424,,
沧桑的事情,4,4425,,
士林鍼,4,4426,,
士兵,4,4427,,
现在东方明珠塔,4,4428,,
河水倒影,4,4429,,
墙体,4,4430,,
现在上海,4,4431,,
墓等景点,4,4432,,
现代的女子,4,4433,,
河马,4,4434,,
现代文化,4,4435,,
境内外游客,4,4436,,
外滩全景,4,4437,,
去得地方,4,4438,,
奥兰多,4,4439,,
百花,4,4440,,
的人都会,4,4441,,
殿中央,4,4442,,
历史的好地方,4,4443,,
殿堂,4,4444,,
殿堂时间,4,4445,,
历史的沧桑感,4,4446,,
历史的洪流,4,4447,,
历史的见证,4,4448,,
殿顶周长,4,4449,,
多东西,4,4450,,
百货商场,4,4451,,
百花园,4,4452,,
压根,4,4453,,
历史沉淀,4,4454,,
每个人心中的童话梦,4,4455,,
厕所,4,4456,,
多,4,4457,,
外食,4,4458,,
百年沧桑,4,4459,,
百年外滩,4,4460,,
原价,4,4461,,
外贸机构,4,4462,,
百岁的寿星老者,4,4463,,
原址,4,4464,,
百兽园,4,4465,,
百件精美的野生动物标本,4,4466,,
段航程,4,4467,,
多元,4,4468,,
电影院,4,4469,,
武松,4,4470,,
皇家宫殿群,4,4471,,
卡卡,4,4472,,
多步,4,4473,,
步行街的景色,4,4474,,
多很多的知识,4,4475,,
危险的动物,4,4476,,
皇乾殿等,4,4477,,
历代皇帝,4,4478,,
武侯祠的游人如织,4,4479,,
的话一定,4,4480,,
武侯祠站,4,4481,,
的时候感觉,4,4482,,
多家,4,4483,,
残缺,4,4484,,
历史名胜古迹,4,4485,,
的时候天,4,4486,,
多天的烦闷心情,4,4487,,
武英殿,4,4488,,
武警,4,4489,,
多大意思,4,4490,,
的很贵,4,4491,,
多处,4,4492,,
历史文化古迹,4,4493,,
的很细致,4,4494,,
的很整齐,4,4495,,
历史文化遗产,4,4496,,
每个人的脸上,4,4497,,
原本人团锦簇的长城多,4,4498,,
每个入口,4,4499,,
电话亭等,4,4500,,
毛主席的相片,4,4501,,
厦门最大,4,4502,,
留出时间,4,4503,,
民国,4,4504,,
界湖桥,4,4505,,
民国时期的韵味,4,4506,,
民国风情,4,4507,,
画舫,4,4508,,
男士牛尾汤,4,4509,,
男友,4,4510,,
厦门的曾厝垵,4,4511,,
厦门的标志性景点,4,4512,,
民族英雄郑成功,4,4513,,
原本精彩的人生,4,4514,,
气候,4,4515,,
厦门胡,4,4516,,
厦门轮渡码头,4,4517,,
电梯等,4,4518,,
电梯直达,4,4519,,
电梯直接,4,4520,,
电梯的速度,4,4521,,
外滩夜景特别,4,4522,,
气派真的,4,4523,,
气派非凡,4,4524,,
电梯口,4,4525,,
气球,4,4526,,
疫情快,4,4527,,
外滩的万国,4,4528,,
外滩的全景,4,4529,,
疫情期间人,4,4530,,
原来上海,4,4531,,
白蛇的爱情,4,4532,,
每个女孩子,4,4533,,
原来美景,4,4534,,
白玉栏杆,4,4535,,
白日,4,4536,,
外滩附近,4,4537,,
每个朋友,4,4538,,
厦大站,4,4539,,
每个省会的名称,4,4540,,
白天的感觉,4,4541,,
厦门不去,4,4542,,
厦门五老峰,4,4543,,
厦门人,4,4544,,
白天的上海,4,4545,,
每个角落,4,4546,,
白天景色,4,4547,,
白天景,4,4548,,
每天凌晨,4,4549,,
病卒,4,4550,,
疫情问题人也不,4,4551,,
每天灯火通明,4,4552,,
疫情的关系,4,4553,,
每年一次,4,4554,,
疫情期间建议,4,4555,,
流年,4,4556,,
基本格局,4,4557,,
流量,4,4558,,
炮台结构,4,4559,,
地步,4,4560,,
点时间,4,4561,,
点文明礼貌,4,4562,,
园内环境优美,4,4563,,
地方非常好,4,4564,,
点小雨,4,4565,,
地方都是,4,4566,,
清代规模最大,4,4567,,
清代道,4,4568,,
点事,4,4569,,
园内食物,4,4570,,
清华大学,4,4571,,
清室,4,4572,,
点钱,4,4573,,
地方的景点,4,4574,,
清朝皇帝,4,4575,,
灯火,4,4576,,
地方少,4,4577,,
清波,4,4578,,
园林布局,4,4579,,
园林植物园,4,4580,,
火鸡腿,4,4581,,
园林的借景手法,4,4582,,
火鸡套餐,4,4583,,
火箭,4,4584,,
园林风光,4,4585,,
清两次,4,4586,,
烟水,4,4587,,
济公,4,4588,,
四川省成都,4,4589,,
熊猫乐园,4,4590,,
四季不同,4,4591,,
四季景色,4,4592,,
焦虑,4,4593,,
消毒液,4,4594,,
四岁,4,4595,,
四川北路,4,4596,,
消费者,4,4597,,
液池,4,4598,,
四川民俗文化的精髓,4,4599,,
淡奶油,4,4600,,
淡季的时候,4,4601,,
热菜,4,4602,,
