POI_INDEX,ENG_NAME,TOTAL_REVIEWS,RANKING,RATINGS,ADDRESS,OPENING_HOURS,ATTRIBUTES_CRAWLED_TIME
555,EGTScooter,0,555,,"18MountElizabethOakwoodStudiosSingapore|OakwoodStudiosSingapore,Singapore228514,Singapore",周日-周六:上午12:00-下午11:59;,2020-02-11 22:08:36.306149
556,KokFahTechnologyFarm,0,556,,"18SungeiTengahRoad,Singapore698974,Singapore",周日-周六:上午9:00-下午5:00;,2020-02-11 22:08:48.375505
557,ExecutiveGolfCourse,0,557,,"UpperSeletarReservoirMandaiRoadTrack7,Singapore779384,Singapore",暂无,2020-02-11 22:09:00.962093
558,TeringBayGolfandCountryClub,0,558,,"Singapore29467,Singapore",暂无,2020-02-11 22:09:21.951725
559,MAMHolidaysSingapore,0,559,,"新加坡,新加坡","周一 - 周五上午9:00 - 下午10:00days: 周一 - 周五, times: 上午9:00 - 下午10:00,",2020-02-11 22:09:34.126665
560,KhadijahMosque,0,560,,"583GeylangRoadMasjidKhadijah|AftterLorong-30&BeforeLorong-29Geylang,Singapore389522,Singapore",暂无,2020-02-11 22:09:46.752541
561,DynastiesAntiqueArtGallery,0,561,,"18BoonLayWayTradehub2121136#01,Singapore609966,Singapore",暂无,2020-02-11 22:10:10.999700
562,WildDiscovererTour,0,562,,"新加坡,新加坡",暂无,2020-02-11 22:10:23.868774
563,ShawTheatresLidoImax,0,563,,"350OrchardRoadLevel5ShawHouse,Singapore238868,Singapore",暂无,2020-02-11 22:10:38.691087
565,MOVEAcademySingapore,0,565,,"43CarpenterStreetGreatwoodBuilding|02-01,Singapore059922,Singapore",周日:上午10:00-下午12:00;周二:上午8:00-上午11:30;周三-周五:下午7:30-下午9:30;周四:上午8:00-上午10:00;周五:下午4:00-下午5:30;周六:下午3:00-下午5:00;,2020-02-11 22:11:10.402357
566,ShiseidoForestValley,0,566,,新加坡樟宜机场星耀樟宜,全年营业10:00-22:00,2020-02-11 22:11:31.922677
567,ChanHampeGalleries,0,567,,"328NorthBridgeRoadRafflesShoppingArcade|#01-20RafflesShoppingArcade,Singapore108934,Singapore",周二-周日:上午11:00-下午7:00;,2020-02-11 22:11:49.504036
568,TheEscapeHuntExperienceSingapore,0,568,,"100OrchardRoadConcordeHotelAndShoppingMallFloor02Unit434445|ConcordeHotel&ShoppingMall,Singapore238840,Singapore","周日 - 周六上午10:00 - 下午10:00days: 周日 - 周六, times: 上午10:00 - 下午10:00,",2020-02-11 22:12:13.466556
569,Arul,0,569,,"Mayspring,Singapore,Singapore",暂无,2020-02-11 22:12:26.038494
570,RoomraiderSG,0,570,,"181OrchardRoadOrchardCentral|#05-45OrchardCentral,Singapore238896,Singapore",周日-周六:下午12:30-下午10:30;,2020-02-11 22:12:38.650305
571,PangSuaPond,0,571,,"BukitPanjang,Singapore,Singapore",暂无,2020-02-11 22:12:51.394209
572,WaterlooCycles,0,572,,"261WaterlooStreetWaterlooCentre,Singapore180261,Singapore",暂无,2020-02-11 22:13:03.672325
573,Nantsuttei,0,573,,"238896,新加坡乌节路181乌节中央大楼#07-12/13(Orchard/RiverValley)",全年 整周 11:00-22:30,2020-02-11 22:13:16.688659
574,AerogreenTechnology,0,574,,"260NeoTiewCrescent,Singapore718899,Singapore",暂无,2020-02-11 22:13:30.403284
575,AmbassadorTransitLounge,0,575,,"AirportBoulevard|Terminal2(DepartureTransitLounge,Level3),Singapore,Singapore",周日-周六:上午12:00-下午11:59;,2020-02-11 22:13:41.959012
576,MoshiMoshiBollywood,0,576,,"5KoekRoad#26-27CuppagePlaza|SomersetMRTStationandnexttoCentrepointShoppingCentre,Singapore228796,Singapore","周一 - 周四下午9:00 - 上午4:30days: 周一 - 周四, times: 下午9:00 - 上午4:30,days: 周五 - 周六, times: 下午9:00 - 上午5:00,",2020-02-11 22:14:04.127578
577,EmpressLawn,0,577,,"10EmpressPl,Singapore179555,Singapore",暂无,2020-02-11 22:14:15.336282
578,GXXtremeSwing,0,578,,"3ERiverValleyRoadClarkeQuay,Singapore179019,Singapore",暂无,2020-02-11 22:14:36.241593
579,,0,579,,"#05-30,Paragon百利宫,290OrchardRoad,Singapore238859",每日：10:00 - 21:00,2020-02-11 22:14:49.186126
580,LumbiaTheSalsaClub,0,580,,"Block163,BukitMerahCentral,#04-3575,Singapore150163,Singapore",暂无,2020-02-11 22:15:00.837741
581,MysteryEscape,0,581,,"283JalanBesar,Singapore208946,Singapore",暂无,2020-02-11 22:15:13.579193
582,SGDartsHaven,0,582,,"2KallangAvenue#02-06CtHub|CTHub,Singapore339407,Singapore",周日-周六:下午4:00-上午1:00;,2020-02-11 22:15:33.790
583,PasirPanjang,0,583,,"PasirPanjangRoad,Singapore,Singapore",暂无,2020-02-11 22:15:44.762546
584,ManekinekoBugis,0,584,,"201VictoriaStreetBugis+,Singapore188067,Singapore",暂无,2020-02-11 22:15:55.736338
585,FortSerapong,0,585,,"Singapore,Singapore",暂无,2020-02-11 22:16:20.490100
586,BakinCalfBakingWorkshops,0,586,,"Blk257YishunRingRoadYishunSunshine|#09-1013,Singapore760257,Singapore",暂无,2020-02-11 22:16:58.414124
587,Playkeroo,0,587,,"100TrasStreet100am|100AMMall,#04-16A,Singapore079027,Singapore","周日 - 周六上午10:00 - 下午8:00days: 周日 - 周六, times: 上午10:00 - 下午8:00,",2020-02-11 22:17:46.981204
588,WaterlooCycles,0,588,,"261WaterlooStreetWaterlooCentre,Singapore180261,Singapore",暂无,2020-02-11 22:18:36.299283
589,MysteryEscape,0,589,,"283JalanBesar,Singapore208946,Singapore",暂无,2020-02-11 22:19:05.606133
590,MesjidTemenggongDaengIbrahim,0,590,,"TemenggongRoad,Singapore,Singapore",暂无,2020-02-11 22:19:18.773985
591,TheMusicSalon,0,591,,"49NivenRoad,Singapore228397,Singapore",暂无,2020-02-11 22:19:47.605528
592,ChallengeCube,0,592,,"41WestCoastHighway,Singapore117868,Singapore",暂无,2020-02-11 22:20:15.661176
593,SGDartsHaven,0,593,,"2KallangAvenue#02-06CtHub|CTHub,Singapore339407,Singapore",周日-周六:下午4:00-上午1:00;,2020-02-11 22:20:31.707059
594,PasirPanjang,0,594,,"PasirPanjangRoad,Singapore,Singapore",暂无,2020-02-11 22:20:49.818512
595,ManekinekoBugis,0,595,,"201VictoriaStreetBugis+,Singapore188067,Singapore",暂无,2020-02-11 22:21:09.332189
596,HSBCWomensChampions,0,596,,"27BukitManisRd|SentosaGolfClub,SentosaIsland,Singapore",暂无,2020-02-11 22:21:22.044678
597,SembawangCountryClub,0,597,,"249SembawangRoadSembawangCountryClub,Singapore758352,Singapore",暂无,2020-02-11 22:21:34.842743
598,HomageToNewton,0,598,,"80ChuliaStreetSingapore|UOBPlazaCourtyard,Singapore048624,Singapore",暂无,2020-02-11 22:21:46.779598
599,YogaSeeds,0,599,,"1384AngMoKioAvenue1|BishanPark2,Singapore569932,Singapore",周一-周四:上午8:00-下午9:30;周五-周日:上午8:00-上午10:30;,2020-02-11 22:22:06.144588
600,Trapped,0,600,,"42KandaharStreet|KampungGlamShopHouses,Singapore198896,Singapore",周一-周四:上午11:00-下午11:00;周五-周日:上午11:00-上午3:00;,2020-02-11 22:22:25.855312
601,YogaSeeds,0,601,,"1384AngMoKioAvenue1|BishanPark2,Singapore569932,Singapore",周一-周四:上午8:00-下午9:30;周五-周日:上午8:00-上午10:30;,2020-02-11 22:22:36.894013
602,YachtEscapeMikanna,0,602,,"新加坡,新加坡",暂无,2020-02-11 22:22:48.670754
603,TrappedEscapeRoomSingapore,0,603,,"2OrchardLinkScape0221Unit2022,Singapore237978,Singapore",周日:上午11:00-下午11:00;周一:上午11:00-下午10:00;周二:上午9:00-下午10:00;周三-周四:上午11:00-下午10:00;周五-周六:上午11:00-上午12:00;,2020-02-11 22:23:01.690726
604,YANGGallery,0,604,,"581OrchardRoadHiltonInternationalSingapore|#01-11TheShoppingGalleryHilton,Singapore238883,Singapore",周日:上午11:00-下午6:00;周一-周六:上午10:00-下午7:00;,2020-02-11 22:23:17.038986
605,DragonwickGallery,0,605,,"71UbiCrescent#02-07ExcaliburCentre,Singapore408571,Singapore",暂无,2020-02-11 22:23:29.430810
606,ArtRetreat,0,606,,"10UbiCrescentUbiTechparkLobbyC#014547,Singapore408564,Singapore",暂无,2020-02-11 22:23:48.664256
607,LivingPortraitGallery,0,607,,"31TanjongPagarRoad,Singapore088454,Singapore",暂无,2020-02-11 22:24:01.840622
608,WhiteSpaceArtAsia,0,608,,"79ChayYanStreetTiongBahruEstate|#01-26TiongBahruEstate,Singapore160079,Singapore",暂无,2020-02-11 22:24:20.091002
609,Gallery,0,609,,"11BMountSophiaOldSchool@MountSophia,Singapore228466,Singapore",暂无,2020-02-11 22:24:39.761043
610,LockdownEscape,0,610,,"277OrchardRoadOrchardGateway|#02-02,OrchardGateway,Singapore238858,Singapore",暂无,2020-02-11 22:24:51.432834
611,HyattDamaiSpa,0,611,,"10ScottsRoadGrandHyattSingapore|DamaiSpa,GrandHyattSingapore,Singapore228211,Singapore",周日-周六:上午10:00-下午10:00;,2020-02-11 22:25:08.408546
612,FalconPEV,0,612,,"2AlexandraRoadDeltaHouse|#06-06DeltaHouse,Singapore159919,Singapore",周一-周六:上午9:30-下午7:00;,2020-02-11 22:25:28.821912
613,TablePips,0,613,,"#B2-11to22,OrchardCentral乌节中央城,181OrchardRd,238896(Orchard/RiverValley)",Mon - Sun: 11:00 - 15:00Mon - Sun: 18:30 - 22:30,2020-02-11 22:25:40.351975
614,Loof,0,614,,"331NorthBridgeRoad#03-07OdeonTowers,Singapore188720,Singapore","周四 - 周五下午5:00 - 上午2:00days: 周四 - 周五, times: 下午5:00 - 上午2:00,days: 周六 - 周三, times: 下午5:00 - 上午1:00,",2020-02-11 22:25:53.769628
615,Firefly,0,615,,"MarriottHotel320OrchardRd#B1-00,Singapore238865,Singapore",暂无,2020-02-11 22:26:15.782362
