"POI_INDEX","POI_CHINESE_NAME","URL","TOTAL_REVIEWS","POI_NAME","WEBSITE_INDEX"
941,"Wat Anada Metyarama Buddhist Temple","/sight/singapore53/5273357.html",NA,"Wat Anada Metyarama Buddhist T ...",2
942,"attica","/sight/singapore53/5276749.html",NA,"attica",2
943,"Lucky 13","/sight/singapore53/5309797.html",NA,"Lucky 13",2
944,"Talad Rot Fai Srinakarin (vintage,retro)","/sight/singapore53/5323518.html",NA,"Talad Rot Fai Srinakarin (vint ...",2
945,"Hi-So","/sight/singapore53/5351466.html",NA,"Hi-So",2
946,"Battlestar Galactica","/sight/singapore53/5288932.html",NA,"Battlestar Galactica",2
947,"The White Bar","/sight/singapore53/5291387.html",NA,"The White Bar",2
948,"Toa Payoh Methodist Church","/sight/singapore53/5264259.html",NA,"Toa Payoh Methodist Church",2
949,"Tampines Regional Library","/sight/singapore53/5341275.html",NA,"Tampines Regional Library",2
950,"Guan Yin Temple@观音堂 (Kwan Im Thong Hood Cho Temple)","/sight/singapore53/5264099.html",NA,"Guan Yin Temple @ 观音 堂 (Kwan I ...",2
951,"Church Of The Holy Spirit","/sight/singapore53/5305104.html",NA,"Church Of The Holy Spirit",2
952,"Charlie's Tapas, Grill & Bar","/sight/singapore53/5300030.html",NA,"Charlie's Tapas, Grill & Bar",2
953,"Church of Divine Mercy","/sight/singapore53/5299406.html",NA,"Church of Divine Mercy",2
954,"Church of the Immaculate Heart of Mary","/sight/singapore53/5310423.html",NA,"Church of the Immaculate Heart ...",2
955,"Seletar Base Golf Course","/sight/singapore53/5265182.html",NA,"Seletar Base Golf Course",2
956,"Wala Wala Cafe Bar","/sight/singapore53/5280494.html",NA,"Wala Wala Cafe Bar",2
957,"Bar Stop","/sight/singapore53/5285126.html",NA,"Bar Stop",2
958,"SOUL","/sight/singapore53/5316238.html",NA,"SOUL",2
959,"Yishun park","/sight/singapore53/5344147.html",NA,"Yishun park",2
960,"The Joy Of Toys","/sight/singapore53/4764158.html",NA,"The Joy Of Toys",2
961,"E5 Building","/sight/singapore53/3414667.html",NA,"E5 Building",2
962,"O-Ride Singapore Mini Segway Tours","/sight/singapore53/4864282.html",NA,"O-Ride Singapore Mini Segway T ...",2
963,"Amore Fitness & Boutique Spa","/sight/singapore53/4870529.html",NA,"Amore Fitness & Boutique Spa",2
964,"Divine Bar","/sight/singapore53/5301239.html",NA,"Divine Bar",2
965,"JibberJabbers Bar","/sight/singapore53/5303654.html",NA,"JibberJabbers Bar",2
966,"Masjid Pusara Aman","/sight/singapore53/5304124.html",NA,"Masjid Pusara Aman",2
967,"Tampines Eco Green","/sight/singapore53/5336769.html",NA,"Tampines Eco Green",2
968,"MVRCK","/sight/singapore53/5516656.html",NA,"MVRCK",2
969,"Liquified Bistro & Bar","/sight/singapore53/5511734.html",NA,"Liquified Bistro & Bar",2
970,"Apeiro Performance","/sight/singapore53/5529799.html",NA,"Apeiro Performance",2
971,"Boulder+","/sight/singapore53/5502505.html",NA,"Boulder +",2
972,"AVRY","/sight/singapore53/5506504.html",NA,"AVRY",2
973,"Sand Bar","/sight/singapore53/5267816.html",NA,"Sand Bar",2
974,"Mount Elizabeth Hospital","/sight/singapore53/5267818.html",NA,"Mount Elizabeth Hospital",2
975,"Bernie's","/sight/singapore53/5275639.html",NA,"Bernie's",2
976,"KPO","/sight/singapore53/5298360.html",NA,"KPO",2
977,"Bishan Stadium","/sight/singapore53/5303517.html",NA,"Bishan Stadium",2
978,"Scarlet City","/sight/singapore53/5298197.html",NA,"Scarlet city",2
979,"Vintage Bar","/sight/singapore53/5314879.html",NA,"Vintage Bar",2
980,"Amore Fitness & Boutique Spa","/sight/singapore53/4870531.html",NA,"Amore Fitness & Boutique Spa",2
981,"G-MAX逆转蹦极","/sight/singapore53/1685507.html",NA,"G-MAX reverse bungee jumping",2
982,"Sultan Gate","/sight/singapore53/4083057.html",NA,"Sultan Gate",2
983,"Osteopathy & Podiatry Centre","/sight/singapore53/4119850.html",NA,"Osteopathy & Podiatry Centre",2
984,"LE Privaté Clinic","/sight/singapore53/4145138.html",NA,"LE Privaté Clinic",2
985,"Lim & Chin Ventures","/sight/singapore53/2750996.html",NA,"Lim & Chin Ventures",2
986,"Joo Chiat Beef King","/sight/singapore53/2751048.html",NA,"Joo Chiat Beef King",2
987,"Jin Hua Sliced Fish Bee Hoon","/sight/singapore53/2751055.html",NA,"Jin Hua Sliced ​​Fish Bee Hoon",2
988,"Tien Hong Vegetable Rice Porridge","/sight/singapore53/2751090.html",NA,"Tien Hong Vegetable Rice Porri ...",2
989,"Rong Ji Mei Shi","/sight/singapore53/2751115.html",NA,"Rong Ji Mei Shi",2
990,"Tai Feng (Handmade) Fish Ball noodle","/sight/singapore53/2751175.html",NA,"Tai Feng (Handmade) Fish Ball ...",2
991,"Kembangan","/sight/singapore53/5336920.html",NA,"Kembangan",2
992,"Core Studio","/sight/singapore53/5299900.html",NA,"Core Studio",2
993,"Five Izakaya Bar","/sight/singapore53/5301687.html",NA,"Five Izakaya Bar",2
994,"Nektar Bar","/sight/singapore53/5284349.html",NA,"Nektar Bar",2
995,"Sengkang Sports &Recreation Centre","/sight/singapore53/5282237.html",NA,"Sengkang Sports & Recreation Ce ...",2
996,"Chinese Kindergarten","/sight/singapore53/3018946.html",NA,"Chinese Kindergarten",2
997,"Ho Kok Sun Colorectal","/sight/singapore53/4164539.html",NA,"Ho Kok Sun Colorectal",2
998,"O Medical Clinic - Wheelock Place","/sight/singapore53/4132396.html",NA,"O Medical Clinic-Wheelock Pl ...",2
999,"地下指挥中心","/sight/singapore53/2911472.html",NA,"Underground command center",2
1000,"Exhale","/sight/singapore53/4791615.html",NA,"Exhale",2
1001,"ESPZEN Soccer School & Academy","/sight/singapore53/4791641.html",NA,"ESPZEN Soccer School & Academy",2
1002,"My Art Space","/sight/singapore53/4866752.html",NA,"My Art Space",2
1003,"Go! Running Tours Singapore","/sight/singapore53/4827987.html",NA,"Go! Running Tours Singapore",2
1004,"Amore Fitness & Boutique Spa","/sight/singapore53/4870526.html",NA,"Amore Fitness & Boutique Spa",2
1005,"Chapel Of The Holy Spirit","/sight/singapore53/3148869.html",NA,"Chapel Of The Holy Spirit",2
1006,"Friendly Waters Seasports","/sight/singapore53/3172982.html",NA,"Friendly Waters Seasports",2
1007,"Dr PPARs","/sight/singapore53/4126044.html",NA,"Dr PPARs",2
1008,"The Arena","/sight/singapore53/4780507.html",NA,"The Arena",2
1009,"Oasis Yoga","/sight/singapore53/4790029.html",NA,"Oasis Yoga",2
1010,"JoyScoot","/sight/singapore53/4786443.html",NA,"JoyScoot",2
1011,"Sri Pelangi","/sight/singapore53/2751050.html",NA,"Sri Pelangi",2
1012,"Zhen Man Fruit Juice","/sight/singapore53/2751056.html",NA,"Zhen Man Fruit Juice",2
1013,"Tian Le","/sight/singapore53/2751095.html",NA,"Tian Le",2
1014,"Qi Xiang","/sight/singapore53/2751119.html",NA,"Qi Xiang",2
1015,"Old Punggol Satay","/sight/singapore53/2751127.html",NA,"Old Punggol Satay",2
1016,"Shireen Rizwana","/sight/singapore53/2751162.html",NA,"Shireen Rizwana",2
1017,"Nu Huang Zhen Shen Huo Gong Shi","/sight/singapore53/2751185.html",NA,"Nu Huang Zhen Shen Huo Gong Sh ...",2
1018,"Hup Heng Mixed Veg. Rice","/sight/singapore53/2751202.html",NA,"Hup Heng Mixed Veg. Rice",2
1019,"Si De Fu","/sight/singapore53/2751218.html",NA,"Si De Fu",2
1020,"Qiu Yun","/sight/singapore53/2751223.html",NA,"Qiu Yun",2
1021,"Johnson Duck","/sight/singapore53/2751307.html",NA,"Johnson Duck",2
1022,"Sin Kim Leng Music Lounge","/sight/singapore53/2751310.html",NA,"Sin Kim Leng Music Lounge",2
1023,"阿尔萨革夫阿拉伯学校","/sight/singapore53/2865202.html",NA,"Alsagf Arab School",2
1024,"EA building","/sight/singapore53/3414265.html",NA,"EA building",2
1025,"NTU Binjai Hall Of Residence","/sight/singapore53/4019634.html",NA,"NTU Binjai Hall Of Residence",2
1026,"School of Civil and Environmental Engineering","/sight/singapore53/4019637.html",NA,"School of Civil and Environmen ...",2
1027,"Parkland Green","/sight/singapore53/4025044.html",NA,"Parkland green",2
1028,"New Katong Aquarium","/sight/singapore53/4155082.html",NA,NA,2
1029,"ONLY Aesthetics - Dhoby Ghaut","/sight/singapore53/4181843.html",NA,"ONLY Aesthetics-Dhoby Ghaut",2
1030,"Floating Baby (The Planet)","/sight/singapore53/5522850.html",NA,NA,2
1031,"Johor-Singapore Causeway","/sight/singapore53/5267038.html",NA,NA,2
1032,"Gem Bar & Lounge","/sight/singapore53/5281333.html",NA,NA,2
1033,"Tawandang Microbrewery","/sight/singapore53/5281379.html",NA,NA,2
1034,"Velvet Underground","/sight/singapore53/5272975.html",NA,"Velvet Underground",2
1035,"Covenant Evangelical Free Church (Bukit Panjang)","/sight/singapore53/5285011.html",NA,NA,2
1036,"Keybox","/sight/singapore53/5286203.html",NA,NA,2
1037,"Masjid Al-Iman","/sight/singapore53/5312847.html",NA,NA,2
1038,"St Joseph Church, Upper Bukit Timah","/sight/singapore53/5313055.html",NA,NA,2
1039,"Roots","/sight/singapore53/5314113.html",NA,"Roots",2
1040,"Yale-NUS College","/sight/singapore53/5337109.html",NA,NA,2
1041,"Cash Studio Family Karaoke","/sight/singapore53/5276370.html",NA,NA,2
1042,"Sunset Bay Beach Bar","/sight/singapore53/5309911.html",NA,NA,2
1043,"ONE°15 Marina Club","/sight/singapore53/5310071.html",NA,"ONE ° 15 Marina Club",2
1044,"Fragrant Garden","/sight/singapore53/5322330.html",NA,NA,2
1045,"Republic of Singapore Flying Club","/sight/singapore53/5271673.html",NA,NA,2
1046,"Kiu Ong Yah Temple","/sight/singapore53/5261652.html",NA,NA,2
1047,"Tou Mu Kung Temple","/sight/singapore53/5485109.html",NA,"Tou Mu Kung Temple",2
1048,"Sky Pilates","/sight/singapore53/4791136.html",NA,NA,2
1049,"Tiong Bahru Air Raid Shelter","/sight/singapore53/4779988.html",NA,NA,2
1050,"Church of St. Alphonsus","/sight/singapore53/4762131.html",NA,NA,2
1051,"World of Birdnest Museum","/sight/singapore53/4760984.html",NA,NA,2
1052,"Nithya Priyan School of Yoga","/sight/singapore53/4770391.html",NA,NA,2
1053,"School of Electrical and Electronic Engineering","/sight/singapore53/4035716.html",NA,NA,2
1054,"Jelutong Tower","/sight/singapore53/4135586.html",NA,NA,2
1055,"Singapore Massage Center","/sight/singapore53/4170534.html",NA,NA,2
1056,"Ang Chee Sia Ong Temple","/sight/singapore53/4795088.html",NA,NA,2
1057,"Party World Clementi KTV","/sight/singapore53/3019657.html",NA,"Party World Clementi KTV",2
1058,"LOL Life of Liquor","/sight/singapore53/3019715.html",NA,"LOL Life of Liquor",2
1059,"Scuba Diving","/sight/singapore53/3173023.html",NA,"Scuba Diving",2
1060,"Post-Museum","/sight/singapore53/3148726.html",NA,"Post-Museum",2
1061,"红茂桥福音大楼","/sight/singapore53/3148857.html",NA,"Hongmao Bridge Gospel Building",2
1062,"Bike Around Tour","/sight/singapore53/4773904.html",NA,"Bike Around Tour",2
1063,"Singapore Pools","/sight/singapore53/3171830.html",NA,"Singapore Pools",2
1064,"LKY School of Public Policy","/sight/singapore53/3997395.html",NA,"LKY School of Public Policy",2
1065,"Absolute Zero - Scotts Road","/sight/singapore53/4122087.html",NA,"Absolute Zero-Scotts Road",2
1066,"Crazy Elephant","/sight/singapore53/5292998.html",NA,"Crazy Elephant",2
1067,"DYMK","/sight/singapore53/5313708.html",NA,"DYMK",2
1068,"Terminal 3","/sight/singapore53/5335472.html",NA,"Terminal 3",2
1069,"Carlton","/sight/singapore53/5336269.html",NA,"Carlton",2
1070,"Jurong Regional Library","/sight/singapore53/5352684.html",NA,"Jurong Regional Library",2
1071,"Ebenex Live Space","/sight/singapore53/5530047.html",NA,"Ebenex Live Space",2
1072,"Lighthouse Evangelism","/sight/singapore53/5281125.html",NA,"Lighthouse Evangelism",2
1073,"Nie Library","/sight/singapore53/5283855.html",NA,"Nie Library",2
1074,"Tiong Bahru Qi Tian Gong Temple","/sight/singapore53/5270510.html",NA,"Tiong Bahru Qi Tian Gong Templ ...",2
1075,"SG Enable","/sight/singapore53/5340830.html",NA,"SG Enable",2
1076,"Chinese High School Clock Tower","/sight/singapore53/5267543.html",NA,"Chinese High School Clock Towe ...",2
1077,"Movida","/sight/singapore53/5267658.html",NA,NA,2
1078,"Hougang Stadium","/sight/singapore53/5276801.html",NA,NA,2
1079,"Man Fatt Lam Temple","/sight/singapore53/5523536.html",NA,NA,2
1080,"Inscription of the Island","/sight/singapore53/5521248.html",NA,NA,2
1081,"Scissor Cut Curry Rice(Vegetarian)","/sight/singapore53/2751025.html",NA,"Scissor Cut Curry Rice (Vegetar ...",2
1082,"Penang Prawn Noodles","/sight/singapore53/2751057.html",NA,"Penang Prawn Noodles",2
1083,"Su Man Yuan Vegetarian","/sight/singapore53/2751063.html",NA,"Su Man Yuan Vegetarian",2
1084,"Hua Li","/sight/singapore53/2751083.html",NA,"Hua Li",2
1085,"Sultana Ayam Penyet","/sight/singapore53/2751102.html",NA,"Sultana Ayam Penyet",2
1086,"Hock Kee Kway Chap","/sight/singapore53/2751107.html",NA,"Hock Kee Kway Chap",2
1087,"Soya Bean Drink","/sight/singapore53/2751120.html",NA,"Soya Bean Drink",2
1088,"Stewart Fruit Juice","/sight/singapore53/2751124.html",NA,"Stewart Fruit Juice",2
1089,"KS 5","/sight/singapore53/2751134.html",NA,"KS 5",2
1090,"Stall #01-52","/sight/singapore53/2751167.html",NA,"Stall # 01-52",2
1091,"Tai Cha Mixed Veg Rice & Porridge","/sight/singapore53/2751182.html",NA,"Tai Cha Mixed Veg Rice & Porri ...",2
1092,"Sugarcane Juice, Soya Bean Drink","/sight/singapore53/2751191.html",NA,"Sugarcane Juice, Soya Bean Dri ...",2
1093,"Wang Shen Fish Head Bee Hoon","/sight/singapore53/2751192.html",NA,"Wang Shen Fish Head Bee Hoon",2
1094,"Warong Mak Limah &Family","/sight/singapore53/2751194.html",NA,"Warong Mak Limah & Family",2
1095,"Wei Zhong Qi Prawn Noodle","/sight/singapore53/2751198.html",NA,"Wei Zhong Qi Prawn Noodle",2
1096,"Quan Fa Cold & Hot Drinks Tea House","/sight/singapore53/2751204.html",NA,"Quan Fa Cold & Hot Drinks Tea ...",2
1097,"Hock Kee Drinks","/sight/singapore53/2751211.html",NA,"Hock Kee Drinks",2
1098,"Ye Ji Cooked Food","/sight/singapore53/2751226.html",NA,"Ye Ji Cooked Food",2
1099,"Zhen Mei Shi LocalDelicacy","/sight/singapore53/2751228.html",NA,"Zhen Mei Shi LocalDelicacy",2
1100,"Soon Huat Cold and Hot Dessert","/sight/singapore53/2751236.html",NA,"Soon Huat Cold and Hot Dessert",2
1101,"Life Glow Asia","/sight/singapore53/2751271.html",NA,"Life Glow Asia",2
1102,"Sushi Bee","/sight/singapore53/2751343.html",NA,"Sushi Bee",2
1103,"Wee Kim Wee School of Communication and Information","/sight/singapore53/4035717.html",NA,"Wee Kim Wee School of Communic ...",2
1104,"Alkaff Bridge","/sight/singapore53/4192974.html",NA,"Alkaff Bridge",2
1105,"纽顿生命堂","/sight/singapore53/3148751.html",NA,"Newton Life Church",2
1106,"Chin Lien Bible Seminary","/sight/singapore53/3148811.html",NA,"Chin Lien Bible Seminary",2
1107,"Trinity Christian Centre (Trinity@Paya Lebar)","/sight/singapore53/3148881.html",NA,"Trinity Christian Centre (Trin ...",2
1108,"Blk 204 Bedok North St","/sight/singapore53/3171829.html",NA,"Blk 204 Bedok North St",2
1109,"BT Bikes","/sight/singapore53/4759770.html",NA,"BT Bikes",2
1110,"Chesed-El Synagogue","/sight/singapore53/4776419.html",NA,"Chesed-El Synagogue",2
1111,"ESPZEN Pte Ltd","/sight/singapore53/2116932.html",NA,"ESPZEN Pte Ltd",2
1112,"Bar 93","/sight/singapore53/5518657.html",NA,"Bar 93",2
1113,"Darussalam Mosque","/sight/singapore53/5509204.html",NA,"Darussalam Mosque",2
1114,"IB HQ","/sight/singapore53/5509095.html",NA,"IB HQ",2
1115,"Singapore Chinese Opera Museum","/sight/singapore53/5530548.html",NA,"Singapore Chinese Opera Museum",2
1116,"Cool Cats","/sight/singapore53/5505522.html",NA,"Cool Cats",2
1117,"Rochester Park","/sight/singapore53/5267482.html",NA,"Rochester park",2
1118,"Sentosa Orchid Gardens","/sight/singapore53/5267550.html",NA,"Sentosa Orchid Gardens",2
1119,"Darul Ghufran Mosque","/sight/singapore53/5276093.html",NA,"Darul Ghufran Mosque",2
1120,"NSC Jetty","/sight/singapore53/5284206.html",NA,"NSC Jetty",2
1121,"Black Box Theatre","/sight/singapore53/5342214.html",NA,"Black Box Theatre",2
1122,"Climb Central","/sight/singapore53/5327119.html",NA,"Climb Central",2
1123,"Bob's Bar","/sight/singapore53/5303332.html",NA,"Bob's Bar",2
1124,"Church of the Risen Christ","/sight/singapore53/5310046.html",NA,"Church of the Risen Christ",2
1125,"Xtreme SkatePark @ East Coast","/sight/singapore53/5285555.html",NA,"Xtreme SkatePark @ East Coast",2
1126,"Long Bar","/sight/singapore53/5269165.html",NA,"Long Bar",2
1127,"SAF Yacht Club","/sight/singapore53/5264488.html",NA,"SAF Yacht Club",2
1128,"Sijori WonderGolf","/sight/singapore53/5259942.html",NA,"Sijori WonderGolf",2
1129,"Wine Connection","/sight/singapore53/5277058.html",NA,"Wine Connection",2
1130,"National Junior College","/sight/singapore53/5286657.html",NA,"National Junior College",2
1131,"Raining Bar","/sight/singapore53/5300000.html",NA,"Raining Bar",2
1132,"MAGIC CARPET LOUNGE","/sight/singapore53/5299493.html",NA,"MAGIC CARPET LOUNGE",2
1133,"Raffles Hall","/sight/singapore53/5276057.html",NA,"Raffles Hall",2
1134,"Rex Cinemas","/sight/singapore53/5322532.html",NA,"Rex Cinemas",2
1135,"Financial District","/sight/singapore53/5264767.html",NA,"Financial District",2
1136,"Al-Amin Mosque","/sight/singapore53/5306188.html",NA,"Al-Amin Mosque",2
1137,"TTSH Heritage Museum","/sight/singapore53/4138605.html",NA,"TTSH Heritage Museum",2
1138,"O Medical Clinic","/sight/singapore53/4139343.html",NA,"O Medical Clinic",2
1139,"Cutis Medical Laser Clinics","/sight/singapore53/4157683.html",NA,"Cutis Medical Laser Clinics",2
1140,"Orchard Clinic","/sight/singapore53/4190293.html",NA,"Orchard Clinic",2
1141,"Diveshop@SG","/sight/singapore53/4194441.html",NA,"Diveshop @ SG",2
1142,"乌龟和鳖展览馆","/sight/singapore53/2870732.html",NA,"Turtle and Cormorant Exhibition Hall",2
1143,"Shi De Fu","/sight/singapore53/2751128.html",NA,"Shi De Fu",2
1144,"Lau Yang Fruit Juice","/sight/singapore53/2751143.html",NA,"Lau Yang Fruit Juice",2
1145,"Soon Huat Economic Rice","/sight/singapore53/2751215.html",NA,"Soon Huat Economic Rice",2
1146,"韋陀法宫","/sight/singapore53/2731265.html",NA,"Vetofa Palace",2
1147,"Tai Feng Shi Jie Braised Duck, Kway Chap Noodle","/sight/singapore53/2751001.html",NA,"Tai Feng Shi Jie Braised Duck, ...",2
1148,"Hup Hua","/sight/singapore53/2751054.html",NA,"Hup Hua",2
1149,"Nee Soon Fish Head Mee Hoon","/sight/singapore53/2751085.html",NA,"Nee Soon Fish Head Mee Hoon",2
1150,"Xiang Wang Bao","/sight/singapore53/2751086.html",NA,"Xiang Wang Bao",2
1151,"Shi Dai Prawn Noodles","/sight/singapore53/2751094.html",NA,"Shi Dai Prawn Noodles",2
1152,"SR62","/sight/singapore53/2751121.html",NA,"SR62",2
1153,"Stall #01-28","/sight/singapore53/2751125.html",NA,"Stall # 01-28",2
1154,"Xiang Rong Niang Tou Fu","/sight/singapore53/2751144.html",NA,"Xiang Rong Niang Tou Fu",2
1155,"Sugarcane Juice","/sight/singapore53/2751153.html",NA,"Sugarcane juice",2
1156,"Tong Kee Roasted Chicken Rice","/sight/singapore53/2751164.html",NA,"Tong Kee Roasted Chicken Rice",2
1157,"Tsuen Wan Pavilion","/sight/singapore53/2751315.html",NA,"Tsuen Wan Pavilion",2
1158,"Amore Fitness & Boutique Spa","/sight/singapore53/4870524.html",NA,"Amore Fitness & Boutique Spa",2
1159,"Saint George's Church","/sight/singapore53/4866612.html",NA,"Saint George's Church",2
1160,"Covenant Vision Centre","/sight/singapore53/3148747.html",NA,"Covenant Vision Centre",2
1161,"Archbishop's House","/sight/singapore53/3150465.html",NA,"Archbishop's House",2
1162,"the Ridges","/sight/singapore53/3172863.html",NA,"the Ridges",2
1163,"Lovers Bridge","/sight/singapore53/4137106.html",NA,"Lovers bridge",2
1164,"Statue of Sir Stamford Raffles","/sight/singapore53/4170211.html",NA,"Statue of Sir Stamford Raffles",2
1165,"Juniors' Sailing Club","/sight/singapore53/5265837.html",NA,"Juniors' Sailing Club",2
1166,"Wego.com","/sight/singapore53/5267647.html",NA,"Wego.com",2
1167,"Filmgarde","/sight/singapore53/5267808.html",NA,"Filmgarde",2
1168,"Tantric Bar","/sight/singapore53/5267911.html",NA,"Tantric Bar",2
1169,"Iwannagohome!","/sight/singapore53/5287427.html",NA,"Iwannagohome!",2
1170,"Lantern at Fullerton Bay Hotel","/sight/singapore53/5296483.html",NA,"Lantern at Fullerton Bay Hotel",2
1171,"Church Of Our Lady Of Perpetual Succour","/sight/singapore53/5297009.html",NA,"Church Of Our Lady Of Perpetua ...",2
1172,"ITE College East","/sight/singapore53/5307596.html",NA,"ITE College East",2
1173,"Overtime Pub","/sight/singapore53/5495784.html",NA,NA,2
1174,"Fancy","/sight/singapore53/5500719.html",NA,NA,2
1175,"Jinrikisha Station","/sight/singapore53/5502021.html",NA,NA,2
1176,"Statue: A great emporium, Singapore","/sight/singapore53/5519340.html",NA,NA,2
1177,"Bishan New Town","/sight/singapore53/5267506.html",NA,NA,2
1178,"Tampines central park","/sight/singapore53/5289239.html",NA,NA,2
1179,"Mimosa Garden.","/sight/singapore53/5327520.html",NA,"Mimosa Garden.",2
1180,"ying yang - rooftop bar","/sight/singapore53/5267654.html",NA,"ying yang-rooftop bar",2
1181,"Acid Bar","/sight/singapore53/5284572.html",NA,NA,2
1182,"Red Dynasty","/sight/singapore53/5299980.html",NA,"Red Dynasty",2
1183,"Club Mango","/sight/singapore53/5300879.html",NA,NA,2
1184,"Helipad","/sight/singapore53/5285803.html",NA,"Helipad",2
1185,"Illuzion","/sight/singapore53/5310839.html",NA,"Illuzion",2
1186,"King Edward VII Hall","/sight/singapore53/5275772.html",NA,"King Edward VII Hall",2
1187,"Mandai Track 15","/sight/singapore53/4796839.html",NA,"Mandai Track 15",2
1188,"Mega Adventure Park-Singapore","/sight/singapore53/71565520.html",NA,"Mega Adventure Park-Singapore",2
1189,"Kayak Fishing in Singapore, 'The Playground Tour'","/sight/singapore53/71564487.html",NA,"Kayak Fishing in Singapore, 'T ...",2
1190,"Asia 101: A Mix of Chinese, Malay, Indian & Peranakan Cultural Tour","/sight/singapore53/71566515.html",NA,"Asia 101: A Mix of Chinese, Ma ...",2
1191,"HIPPO 敞篷巴士日间城市游","/sight/singapore53/71567515.html",NA,"HIPPO Open-top Bus Day City Tour",2
1192,"新航随意行巴士","/sight/singapore53/71564506.html",NA,"Singapore Airlines Free Bus",2
1193,"Tiong Bahru: Hipster ""Old Town"" Heartland Tour","/sight/singapore53/71565490.html",NA,"Tiong Bahru: Hipster ""Old Town ...",2
1194,"Forest Adventure - Tree Top Adventure Park","/sight/singapore53/71565519.html",NA,"Forest Adventure-Tree Top Ad ...",2
1195,"Silicon Valley of Singapore - The LaunchPad Tour","/sight/singapore53/71566511.html",NA,"Silicon Valley of Singapore-...",2
1196,"Raffles Marina Lighthouse","/sight/singapore53/71567525.html",NA,"Raffles Marina Lighthouse",2
1197,"骑电车游花园","/sight/singapore53/71564500.html",NA,"Tram ride through the garden",2
1198,"Go Green Segway","/sight/singapore53/71564504.html",NA,"Go Green Segway",2
1199,"Singapore After Dark: Local Street Food & Nightlife Tour","/sight/singapore53/71564492.html",NA,"Singapore After Dark: Local St ...",2
1200,"Kayak Fishing in Singapore, 'Island Hopper Tour'","/sight/singapore53/71564486.html",NA,"Kayak Fishing in Singapore, 'I ...",2
1201,"Deepavali Festival Village","/sight/singapore53/71565539.html",NA,"Deepavali Festival Village",2
1202,"Grandeur Lights Of Deepavali","/sight/singapore53/71566536.html",NA,"Grandeur Lights Of Deepavali",2
1203,"Kayak Fishing in Singapore 'Big Boat Small Boat Tour'","/sight/singapore53/71567497.html",NA,"Kayak Fishing in Singapore 'Bi ...",2
1204,"英比奥山顶景区","/sight/singapore53/71567508.html",NA,"Imbio Peak Scenic Area",2
1205,"Visual Art Trails - Marina Bay","/sight/singapore53/1710174.html",NA,"Visual Art Trails-Marina Bay",2
1206,"升涛湾","/sight/singapore53/71564494.html",NA,"Shengtao Bay",2
1207,"圣淘沙海滩捷运站","/sight/singapore53/71567509.html",NA,"Sentosa Beach MRT Station",2
1208,"Kenko Wellness","/sight/singapore53/4919732.html",NA,"Kenko Wellness",2
1209,"Gems of Chinatown","/sight/singapore53/71564485.html",NA,"Gems of Chinatown",2
1210,"Pure Bliss Spa","/sight/singapore53/5482979.html",NA,"Pure Bliss Spa",2
1211,"Café Iguana","/sight/singapore53/5269225.html",NA,"Café Iguana",2
1212,"Kampong Museum","/sight/singapore53/5265079.html",NA,NA,2
1213,"Alley Bar","/sight/singapore53/5272646.html",NA,NA,2
1214,"Bus Stop","/sight/singapore53/5289011.html",NA,"Bus Stop",2
1215,"New Tech Park","/sight/singapore53/5300622.html",NA,NA,2
1216,"Amara Sanctuary Resort Sentosa - Verandah Suite with Living Room","/sight/singapore53/71564520.html",NA,"Amara Sanctuary Resort Sentosa ...",2
1217,"Bukit Timah Saddle Club","/sight/singapore53/5325657.html",NA,NA,2
1218,"Coastes","/sight/singapore53/5291383.html",NA,"Coastes",2
1219,"Little Green Kitchen","/sight/singapore53/5359665.html",NA,"Little Green Kitchen",2
1220,"Cherish Yumiz","/sight/singapore53/5459277.html",NA,"Cherish Yumiz",2
1221,"Ming Village","/sight/singapore53/5265063.html",NA,"Ming Village",2
1222,"Pulau Seking","/sight/singapore53/5270816.html",NA,"Pulau Seking",2
1223,"Bukit Brown Heritage Park","/sight/singapore53/5308461.html",NA,"Bukit Brown Heritage Park",2
1224,"Gillman Barracks","/sight/singapore53/5335911.html",NA,"Gillman Barracks",2
1225,"Freedom Film Maker Singapore","/sight/singapore53/5335179.html",NA,"Freedom Film Maker Singapore",2
1226,"Kinki Restaurant + Bar","/sight/singapore53/5366392.html",NA,"Kinki Restaurant + Bar",2
1227,"SingaBites","/sight/singapore53/5359645.html",NA,"SingaBites",2
1228,"Shangri-La's Rasa Sentosa Resort & Spa, Singapore","/sight/singapore53/71565537.html",NA,"Shangri-La's Rasa Sentosa Reso ...",2
1229,"My Cozy Room Boutique Spa","/sight/singapore53/4813921.html",NA,"My Cozy Room Boutique Spa",2
1230,"Ayuni's","/sight/singapore53/4817596.html",NA,"Ayuni's",2
1231,"Changi Life Style Pte Ltd","/sight/singapore53/4821208.html",NA,"Changi Life Style Pte Ltd",2
1232,"Spa Express","/sight/singapore53/4863955.html",NA,"Spa Express",2
1233,"An Qi Spa","/sight/singapore53/4868350.html",NA,"An Qi Spa",2
1234,"Adeline Beauty","/sight/singapore53/4868363.html",NA,"Adeline Beauty",2
1235,"Crystal Beauty Spa","/sight/singapore53/4868600.html",NA,"Crystal Beauty Spa",2
1236,"J Studios","/sight/singapore53/4868607.html",NA,"J Studios",2
1237,"Four Season Foot Reflexology Centre","/sight/singapore53/4915631.html",NA,"Four Season Foot Reflexology C ...",2
