review_index,sentiment,aspect,adjective
2482,POS,夜色,美
2483,NEU,地方,小
2485,POS,设计,好
2486,POS,景色,景色不错
2487,POS,人气不错,
2487,POS,孩子,喜欢
2487,POS,花园,美
2487,POS,夜景,美
2487,POS,环境不错,
2488,POS,地方,地方不错
2490,POS,forest,棒
2490,POS,感觉,方便
2491,POS,好玩,好玩
2491,NEU,价格,贵
2491,POS,感觉,漂亮
2492,POS,灯光不错,
2492,POS,灯光不错,
2492,POS,灯光不错,
2493,POS,景观不错,
2493,POS,面积,大
2494,NEU,风味,一般
2495,POS,景色不错,
2495,POS,灯光不错,
2496,POS,花园,美
2497,POS,夜景,美
2499,POS,景点不错,
2499,POS,气候不错,
2499,POS,灯光不错,
2499,POS,感觉,惬意
2500,POS,地方,美
2500,POS,森林不错,
2501,POS,色彩,鲜艳
2501,POS,花园,大
2501,POS,景色不错,
2502,POS,景色,棒
2503,POS,景色,美
2503,POS,交通,方便
2503,POS,交通,方便
2506,POS,地方,美
2506,POS,场面,壮观
2507,POS,感觉,值
2508,POS,海湾,漂亮
2509,POS,花园,美
2509,POS,环境,环境不错
2510,POS,感觉,方便
2511,POS,感觉,不错
2512,NEU,地方,不好玩
2512,POS,感觉,喜欢
2513,POS,植物,美
2513,POS,视觉效果,好
2515,POS,地方,地方不错
2515,POS,美景不错,
2516,POS,地方,好
2517,POS,地方,美丽
2517,POS,风景不错,
2517,POS,酒店,近
2518,POS,种类,多
2518,POS,感觉,漂亮
2520,POS,景色,美
2520,POS,票,方便
2520,POS,取票,方便
2521,POS,花园,美
2523,POS,花园,不错
2523,POS,景色,壮观
2524,POS,植物种类,多
2524,POS,种类,多
2524,POS,票,方便
2525,POS,空调,给力
2526,POS,感觉,漂亮
2529,POS,感觉,方便
2531,POS,景点,好玩
2532,POS,地方,壮观
2533,POS,景色,美丽
2534,POS,花园,美
2535,NEU,地方,小
2535,POS,环境,好
2536,POS,品种,多
2536,POS,布局不错,
2537,POS,好玩,好玩
2537,POS,确实,好看
2538,POS,景点,著名
2540,POS,感觉,方便
2543,POS,感觉,方便
2544,POS,感觉,不错
2545,POS,感觉,漂亮
2545,POS,确实,好看
2545,POS,景色,美丽
2548,POS,感觉,方便
2550,POS,票价,不算贵
2550,POS,感觉,喜欢
2550,POS,风光不错,
2551,POS,感觉,方便
2552,POS,感觉,方便
2552,POS,景点不错,
2553,POS,票,方便
2553,POS,取票,方便
2553,POS,服务员,热情
2555,POS,花园,大
2555,POS,环境,美
2556,POS,品种,多
2556,POS,植物品种,多
2557,POS,感觉,不错
2557,NEU,票价,高
2558,POS,感觉,方便
2558,POS,价格,合适
2559,POS,感觉,方便
2560,POS,景点,好
2560,POS,环境,好
2563,POS,孩子,不错
2564,POS,夜景,美
2566,POS,感觉,棒
2567,POS,孩子,喜欢
2569,POS,感觉,值
2569,POS,景点不错,
2569,POS,灯光不错,
2570,POS,感觉,方便
2570,POS,景色,美丽
2571,POS,感觉,方便
2571,POS,成本,高
2571,POS,灯光,好看
2573,NEU,地方,小
2574,NEU,总体感觉,一般
2574,NEU,总体,一般
2575,POS,感觉,方便
2576,POS,感觉,不错
2576,POS,感觉,不错
2576,POS,感觉,不错
2577,POS,花园,大
2579,POS,总体不错,
2580,POS,地方,好
2580,POS,地方,很好
2581,POS,景点不错,
2582,POS,景点不错,
2583,POS,出行,方便
2585,POS,景色,美
2588,POS,感觉,漂亮
2594,NEU,温度,低
2595,NEU,温度,低
2596,POS,感觉,方便
2596,POS,感觉,漂亮
2597,POS,感觉,方便
2598,NEU,面积,不大
2598,POS,花园,美
2600,POS,温室,不错
2600,POS,好玩,好玩
2600,POS,管理,好
2600,POS,樱花,不错
2601,POS,感觉,漂亮
2603,POS,温差,大
2604,POS,感觉,棒
2605,POS,花花草草,漂亮
2606,NEU,夜景,一般
2607,NEU,感觉,冷
2607,POS,感觉,棒
2609,POS,好玩,好玩
2609,POS,温差,大
2610,POS,景点不错,
2610,POS,环境不错,
2611,POS,确实,好看
2611,POS,植物,可爱
2612,POS,感觉,方便
2612,POS,景观不错,
2615,NEU,服务一般,
2615,NEU,态度,不好
2616,POS,雨雾,漂亮
2616,POS,灯光不错,
2617,POS,门票便宜,
2618,POS,造型,特别
2620,POS,票,方便
2620,POS,布置,很好
2621,POS,景色,景色不错
2622,POS,感觉,漂亮
2623,POS,灯光不错,
2623,POS,感觉,喜欢
2624,POS,地方不错,
2624,POS,感觉,喜欢
2624,POS,订票,方便
2626,POS,景色,好看
2627,POS,景区不错,
2627,POS,景色,美丽
2627,POS,感觉,不错
2628,POS,绿化,美
2628,NEU,价格,贵
2629,POS,空气不错,
2629,POS,灯光不错,
2629,POS,感觉,惬意
2630,POS,景点,好
2630,POS,空气,清新
2632,POS,感觉,漂亮
2632,POS,景点不错,
2634,POS,空气,清新
2634,POS,夜景不错,
2634,POS,景色,景色不错
2636,POS,夜景,美
2638,POS,感觉,不错
2638,POS,地铁,方便
2638,POS,感觉,喜欢
2638,NEU,温度,低
2639,POS,灯光不错,
2643,POS,夜景,美
2644,POS,票,方便
2645,POS,感觉,棒
2645,POS,朋友,喜欢
2645,NEU,花园,不大
2646,POS,感觉,漂亮
2646,POS,感觉,漂亮
2647,POS,感觉,开心
2647,POS,感觉,赞
2647,POS,感觉,喜欢
2648,POS,空气,清新
2649,POS,天气,热
2653,POS,景色,美丽
2654,POS,环境,好
2654,POS,种类,多
2654,POS,空气,清新
2655,POS,感觉,喜欢
2656,POS,花园,很好
2659,POS,设计不错,
2660,POS,景色,美丽
2661,POS,感觉,舒服
2661,POS,环境不错,
2662,POS,感觉,不错
2662,POS,景色,美
2663,POS,小吃不错,
2663,POS,确实,好看
2664,POS,环境,环境不错
2664,POS,孩子,喜欢
2665,POS,景点不错,
2666,POS,感觉,方便
2667,POS,感觉,方便
2668,POS,空调,给力
2670,POS,景色不错,
2670,POS,规模,大
2672,POS,城市,繁华
2672,POS,感觉,喜欢
2673,POS,花卉,漂亮
2674,POS,感觉,漂亮
2677,POS,花卉,漂亮
2678,POS,好玩,好玩
2678,POS,地方,好
2678,POS,看看,好
2679,POS,景点,便宜
2680,NEU,景观一般,
2681,POS,地方,地方不错
2681,POS,灯光不错,
2683,POS,景点,壮观
2685,POS,地方,美丽
2687,POS,感觉,漂亮
2687,POS,感觉,方便
2689,POS,夜景,美
2689,POS,景色,美
2690,POS,景点,美
2691,POS,地方,地方不错
2691,POS,花花草草,漂亮
2692,POS,感觉,棒
2693,POS,感觉,棒
2694,POS,温度,舒服
2694,POS,感觉,浪漫
2694,POS,总体,好
2694,POS,门票,值
2695,POS,植物,美
2696,POS,瀑布,好看
2697,POS,灯光,美
2698,POS,感觉,值
2700,POS,看上去,美
2701,POS,灯光不错,
2701,POS,感觉,不错
2702,POS,夜景,美
2702,POS,景色,自然
2704,POS,景色,美
2704,POS,照片不错,
2704,NEU,夜景一般,
2705,POS,感觉,漂亮
2705,POS,服务,好
2706,POS,植物,美
2707,POS,感觉,漂亮
2708,POS,票,方便
2708,POS,取票,方便
2708,POS,花园,美
2708,POS,女儿,喜欢
2709,POS,景色不错,
2711,POS,感觉,漂亮
2712,POS,森林不错,
2712,POS,地方,好
2713,POS,感觉,漂亮
2713,POS,感觉,漂亮
2714,POS,景色,美
2715,NEU,门票,贵
2715,POS,夜景,好
2716,POS,花园,美
2716,POS,景点不错,
2716,POS,景色,美
2718,POS,夜景,美
2719,NEU,灯光,不行
2721,POS,景点不错,
2722,POS,地方,美
2722,POS,造型,别致
2723,POS,感觉,漂亮
2723,POS,品种,多
2723,POS,感觉,喜欢
2725,POS,价格,实惠
2725,POS,环境,美
2725,POS,造型,别致
2725,POS,布局不错,
2726,POS,门票便宜,
2727,POS,森林,不错
2727,POS,花海,不错
2728,POS,感觉,便利
2728,POS,体验,不错
2728,POS,环境不错,
2730,POS,感觉,漂亮
2731,POS,总体感觉,好
2733,POS,感觉,漂亮
2734,POS,性价比,高
2734,POS,性价比,高
2734,POS,性价比,高
2735,POS,公园,大
2735,POS,公园,挺好
2735,POS,景色不错,
2735,POS,感觉,喜欢
2735,POS,灯光不错,
2735,POS,灯光,美
2736,POS,地方,地方不错
2736,POS,夜景,美
2737,POS,好玩,好玩
2737,POS,感觉,喜欢
2737,POS,好玩,好玩
2738,POS,景色,美
2741,POS,感觉,不错
2742,POS,灯光不错,
2742,POS,灯光不错,
2742,POS,天空,美
2743,POS,拍照,好看
2744,POS,确实,好看
2745,NEU,面积,不算大
2745,POS,视野,好
2745,POS,植物种类,多
2745,POS,种类,多
2746,POS,美景不错,
2746,POS,感觉,不错
2747,POS,景点不错,
2747,POS,植物种类,多
2747,POS,种类,多
2748,POS,灯光不错,
2748,POS,整体,安静
2750,POS,景色,美
2750,POS,景色,美
2750,POS,景点不错,
2750,POS,感觉,棒
2751,POS,环境,好
2751,POS,心情,不错
2751,POS,感觉,浪漫
2752,POS,景色,壮观
2752,POS,景色,美
2752,POS,感觉,舒服
2752,POS,环境不错,
2754,POS,孩子,好
2756,POS,感觉,漂亮
2756,POS,地方不错,
2756,POS,感觉,喜欢
2757,POS,感觉,方便
2757,POS,夜景,美
2757,POS,光线,好
2758,POS,感觉,漂亮
2758,POS,灯光不错,
2759,POS,夜景,好
2760,POS,云雾,还可以
2760,POS,灯光不错,
2761,POS,景点不错,
2762,POS,设计,巧妙
2763,POS,景点不错,
2765,POS,好玩,好玩
2765,POS,空气,清新
2765,POS,感觉,不错
2766,POS,感觉,棒
2766,POS,景色,美丽
2766,POS,景色,美丽
2767,POS,花园,美
2769,POS,地方,地方不错
2770,POS,性价比,高
2770,POS,图,赞
2771,POS,地方不错,
2771,POS,植物,美
2771,POS,设计不错,
2772,POS,花花草草,漂亮
2772,POS,瀑布,高
2772,POS,瀑布,壮观
2776,POS,公园,美
2776,POS,风景,赞
2777,POS,花园,美
2777,POS,感觉,喜欢
2779,POS,感觉,漂亮
2782,POS,灯光,美
2785,POS,景色,棒
2785,NEU,体验,不错
2787,POS,布局,合理
2787,POS,植物,好
2788,POS,布局不错,
2788,POS,景色,自然
2790,POS,确实,好看
2791,POS,地方不错,
2794,POS,灯光,好
2794,POS,灯光不错,
2794,POS,温度,还可以
2795,POS,地方不错,
2795,POS,灯光不错,
2795,POS,室,喜欢
2795,POS,感觉,开心
2797,POS,门票,便宜
2798,POS,景色,美
2798,POS,地方不错,
2799,POS,感觉,漂亮
2799,POS,景点,好
2800,POS,景致,好
2800,POS,灯光不错,
2800,POS,公园,好
2801,POS,灯光不错,
2802,POS,景色,美丽
2803,POS,环境,美
2803,POS,空气,清新
2803,POS,花园,美
2804,POS,地方,繁华
2804,POS,街道,整洁
2804,POS,治安,良好
2804,POS,民风,淳朴
2804,POS,景色不错,
2809,POS,感觉,不错
2809,POS,感觉,赞
2810,POS,植物,美
2812,POS,花园,大
2814,POS,森林不错,
2815,NEU,价格,贵
2815,NEU,门票,贵
2815,POS,灯光不错,
2815,POS,感觉,不错
2815,POS,地铁,方便
2816,POS,感觉,喜欢
2817,NEU,温度,低
2817,POS,空气,清新
2818,POS,感觉,喜欢
2818,POS,孩子,喜欢
2820,POS,感觉,不错
2821,POS,花园,棒
2821,POS,瀑布,壮观
2822,POS,总体不错,
2822,POS,飞机,舒服
2822,POS,房间,干净
2822,POS,交通,方便
2822,POS,景点,不远
2822,POS,服务,好
2822,POS,讲解,详细
2823,POS,灯光,美
2824,POS,空气不错,
2824,POS,环境,美
2825,POS,美景不错,
2825,POS,环境,美丽
2825,POS,环境不错,
2826,POS,面积,大
2826,POS,占地面积,大
2826,POS,瀑布,高
2826,POS,感觉,棒
2827,POS,视觉,不错
2828,POS,角度,好
2830,POS,灯光不错,
2831,POS,景点不错,
2832,POS,空调,给力
2833,POS,景色,美丽
2833,POS,夜景,棒
2834,POS,造型不错,
2834,NEU,拍照,不方便
2834,POS,人气,旺
2834,POS,夜景,好
2834,POS,灯光不错,
2835,POS,环境,美
2836,POS,栈道,好
2838,POS,地方不错,
2838,POS,设施,齐全
2838,POS,环境,好
2838,POS,植物,美
2839,POS,环境不错,
2839,POS,设施,完备
2840,POS,感觉,不错
2840,POS,感觉,漂亮
2841,POS,花园,美
2841,POS,走廊,赞
2842,POS,夜景,美
2843,POS,整体不错,
2843,POS,趣味性,强
2844,POS,地方不错,
2844,POS,夜景,美
2845,POS,森林公园,大
2846,POS,空气,清新
2846,POS,场合,干净
2846,NEU,没,垃圾
2848,NEU,痕迹,重
2849,POS,景点,便宜
2850,POS,感觉,漂亮
2852,POS,景点不错,
2853,POS,出票,快
2853,NEU,地方,不多
2853,POS,东西,多
2854,POS,出票,快
2854,NEU,地方,不多
2854,POS,东西,多
2856,POS,感觉,喜欢
2856,POS,感觉,棒
2856,POS,体验,不错
2857,POS,感觉,喜欢
2857,POS,感觉,棒
2857,POS,体验,不错
2859,POS,景色,自然
2859,POS,景色,美
2859,POS,美景不错,
2859,POS,票价便宜,
2859,POS,风景不错,
2859,POS,空气,清新
2859,POS,空气,干净
2859,POS,空气,舒服
2859,POS,整体,好
2860,NEU,温度,低
2862,POS,地方,大
2862,POS,景色,景色不错
2862,POS,穹馆,棒
2864,POS,花,漂亮
2864,POS,灯光,美
2864,POS,感觉,不错
2864,POS,感觉,方便
2864,POS,地方,好找
2865,NEU,景点一般,
2866,POS,感觉,喜欢
2866,NEU,游客,多
2866,POS,订票,方便
2866,POS,感觉,值
2866,POS,灯光不错,
2867,POS,景色,美
2868,POS,灯光不错,
2868,POS,夜景,棒
2869,NEU,占地,不大
2869,POS,夜景,棒
2869,POS,灯光不错,
2872,POS,景点不错,
2872,POS,灯光不错,
2873,POS,环境,好
2873,POS,设计,棒
2873,POS,设计,棒
2874,POS,环境不错,
2875,POS,感觉,赞
2875,POS,灯光不错,
2875,POS,花园,大
2876,POS,花园,美
2876,POS,植物,繁茂
2878,POS,景点不错,
2878,POS,感觉,可爱
2878,POS,景点不错,
2879,POS,瀑布,壮观
2879,POS,环境,大
2879,POS,灯光,好看
2880,POS,种类,多
2880,POS,景色,壮观
2881,POS,景色,美丽
2881,POS,瀑布,美丽
2881,POS,景点,著名
2882,POS,照片不错,
2882,POS,票,方便
2883,POS,感觉,不错
2883,POS,感觉,不错
2883,POS,避暑,好
2883,POS,避暑,还不错
2883,POS,购票,方便
2884,POS,整体感受,不错
2884,POS,感觉,棒
2884,POS,景色,美
2885,POS,夜景,好
2886,POS,地方不错,
2886,POS,色彩不错,
2888,POS,瀑布,美丽
2888,POS,感觉,棒
2890,POS,夜景不错,
2890,NEU,灯光,一般
2890,NEU,地方,远
2890,POS,花园,美
2891,POS,地方不错,
2891,NEU,环境一般,
2891,POS,景色,自然
2892,POS,空调,足
2892,POS,夜景,美
2893,NEU,温度,不高
2893,POS,朋友,喜欢
2893,POS,感觉,喜欢
2895,POS,位置,好
2895,POS,灯光不错,
2896,POS,女生,喜欢
2896,POS,距离,近
2897,POS,设计,好
2898,POS,木雕,精致
2898,POS,灯光不错,
2899,POS,风光不错,
2899,POS,位置不错,
2900,NEU,公园,不多
2900,POS,景色不错,
2901,POS,位置不错,
2901,POS,花园,大
2901,POS,好玩,好玩
2902,POS,景点,著名
2902,POS,面积,大
2902,POS,地方,地方不错
2902,POS,颜色,鲜艳
2903,POS,感觉,喜欢
2903,NEU,面积,小
2903,POS,地方,地方不错
2905,POS,灯光不错,
2906,POS,光影,漂亮
2908,POS,灯光不错,
2908,POS,感觉,赞
2909,POS,景色,美
2909,POS,表演,精彩
2909,POS,温室,棒
2911,POS,地方不错,
2911,POS,花园,大
2911,POS,设计,巧妙
2911,POS,风景,宜人
2912,POS,景点不错,
2912,POS,花园,大
2912,POS,美景不错,
2912,POS,瀑布,壮观
2912,POS,感觉,喜欢
2913,POS,导游不错,
2913,POS,感觉,赞
2913,POS,环境,干净
2913,POS,花园,美
2913,POS,环境,棒
2913,POS,灯光不错,
2913,POS,灯光不错,
2913,POS,孩子,开心
2914,POS,感觉,喜欢
2915,POS,景色,美丽
2915,POS,植物,多
2915,POS,感觉,方便
2915,POS,感觉,漂亮
2916,POS,规模,大
2916,POS,感觉,值
2917,POS,海湾,漂亮
2917,POS,感觉,热闹
2917,POS,夜景不错,
2919,POS,花,漂亮
2920,POS,瀑布,大
2920,POS,感觉,不错
2921,POS,璭,舒服
2922,POS,环境,好
2922,NEU,天气,一般
2922,POS,感觉,漂亮
2923,POS,公园,大
2924,POS,感觉,方便
2925,NEU,游客,多
2926,POS,景色,美
2926,POS,灯光,好
2928,POS,景点,不远
2930,POS,占地面积,大
2931,POS,游客,少
2931,NEU,温度,低
2932,POS,景点不错,
2932,POS,感觉,惬意
2932,POS,身心,愉悦
2933,POS,景点,多
2933,NEU,游客,多
2933,POS,地铁,方便
2933,POS,坐地铁,方便
2933,NEU,消费,贵
2933,NEU,地方一般,
2934,POS,地方不错,
2935,POS,孩子,开心
2936,POS,出票,快
2938,POS,感觉,方便
2938,POS,感觉,不错
2940,POS,感觉,漂亮
2940,POS,设计不错,
2941,POS,灯光不错,
2942,POS,绿化,好
2943,POS,灯光,美
2944,POS,森林公园,大
2944,POS,灯光不错,
2945,POS,设计,巧妙
2945,POS,品种,多
2945,POS,感觉,舒服
2946,POS,森林公园,大
2946,POS,风景不错,
2947,NEU,性价比,低
2949,POS,风景,宜人
2950,POS,景色,还可以
2950,POS,景色,景色不错
2951,POS,天气,热
2952,POS,地方不错,
2953,POS,灯光不错,
2954,POS,地方不错,
2954,POS,天气,热
2954,POS,景色,美
2955,NEU,时间,仓促
2957,POS,樱花不错,
2957,POS,设计,好
2957,POS,森林不错,
2957,POS,感觉,漂亮
2958,POS,感觉,方便
2959,POS,美景不错,
2963,POS,灯光不错,
2964,POS,感觉,方便
2964,POS,感觉,不错
2965,POS,确实,好看
2966,POS,感觉,方便
2967,POS,景色,美
2968,POS,花园,不错
2968,POS,种类,多
2968,POS,风景不错,
2969,POS,景色,壮观
2970,POS,感觉,方便
2971,POS,花园,美
2971,POS,氛围,浓
2976,POS,植物,美
2977,POS,景点,好
2978,NEU,地方,地方一般
2979,POS,灯光不错,
2981,POS,景色,美
2982,POS,灯光,美丽
2984,POS,品种,多
2984,POS,地方,大
2986,POS,酒店,近
2987,POS,景色,景色不错
2988,POS,花园,大
2988,POS,空气,清新
2988,POS,拍照,不错
2990,POS,花园,大
2991,POS,表演,精彩
2991,POS,感觉,舒服
2992,POS,花园,大
2992,POS,感觉,方便
2993,POS,感觉,漂亮
2994,POS,灯光,好
2995,POS,灯光,美
2996,POS,感觉,方便
2997,POS,部分,多
2997,POS,景点,著名
2997,POS,灯光,美
2998,POS,设计不错,
2999,POS,景色,美
2999,POS,灯光不错,
2999,POS,感觉,喜欢
