POI_INDEX,ASPECTS,ASPECTS_CRAWLED_TIME
90,national monument,2020-02-15 08:06:24.524618
90,sea goddess,2020-02-15 08:06:24.564049
90,music box,2020-02-15 08:06:24.600750
90,main deity,2020-02-15 08:06:24.635226
90,religious place,2020-02-15 08:06:24.668788
90,rich history,2020-02-15 08:06:24.701668
90,chinese style,2020-02-15 08:06:24.735731
90,wood carvings,2020-02-15 08:06:24.768691
90,serene place,2020-02-15 08:06:24.804661
90,beautiful architecture,2020-02-15 08:06:24.838917
90,must visit place,2020-02-15 08:06:24.873896
90,taking photos,2020-02-15 08:06:24.922764
90,hokkien,2020-02-15 08:06:25.021250
90,oldest,2020-02-15 08:06:25.152796
90,worship,2020-02-15 08:06:25.206945
90,,2020-02-15 08:06:25.253882
91,lim bo seng memorial,2020-02-15 08:06:38.066033
91,marina bay,2020-02-15 08:06:38.120325
91,singapore river,2020-02-15 08:06:38.194021
91,indian national army,2020-02-15 08:06:38.268307
91,evening stroll,2020-02-15 08:06:38.332205
91,city hall,2020-02-15 08:06:38.406098
91,national gallery,2020-02-15 08:06:38.483539
91,light show,2020-02-15 08:06:38.550339
91,helix bridge,2020-02-15 08:06:38.601790
91,walk around,2020-02-15 08:06:38.653389
91,cenotaph,2020-02-15 08:06:38.688216
91,padang,2020-02-15 08:06:38.733516
91,fountain,2020-02-15 08:06:38.767728
91,stage,2020-02-15 08:06:38.803292
91,skyscrapers,2020-02-15 08:06:38.836255
91,camera,2020-02-15 08:06:38.870392
91,capture,2020-02-15 08:06:38.912455
91,concert,2020-02-15 08:06:38.961666
91,statues,2020-02-15 08:06:39.015489
91,trees,2020-02-15 08:06:39.095786
91,mrt,2020-02-15 08:06:39.136814
92,book collection,2020-02-15 08:06:51.730813
92,sanctuary,2020-02-15 08:06:51.754351
92,study,2020-02-15 08:06:51.777231
92,shopping,2020-02-15 08:06:51.799963
92,beauty,2020-02-15 08:06:51.822526
93,wet market,2020-02-15 08:07:04.656280
93,indian food,2020-02-15 08:07:04.690683
93,biryani,2020-02-15 08:07:04.723395
93,little india,2020-02-15 08:07:04.755727
93,stalls selling,2020-02-15 08:07:04.789503
93,naan,2020-02-15 08:07:04.820576
93,food centre,2020-02-15 08:07:04.855358
93,indian clothes,2020-02-15 08:07:04.887733
93,dirt cheap,2020-02-15 08:07:04.920539
93,interesting market,2020-02-15 08:07:04.952232
93,rojak,2020-02-15 08:07:04.988279
93,food court,2020-02-15 08:07:05.034454
93,ginger tea,2020-02-15 08:07:05.064132
93,worth a visit,2020-02-15 08:07:05.093327
93,clothing,2020-02-15 08:07:05.125786
93,hawker,2020-02-15 08:07:05.157786
93,sari,2020-02-15 08:07:05.188765
93,shopping,2020-02-15 08:07:05.219366
93,mrt,2020-02-15 08:07:05.250350
93,varieties,2020-02-15 08:07:05.281267
93,bargains,2020-02-15 08:07:05.311346
94,pan pacific,2020-02-15 08:07:19.246487
94,suntec city,2020-02-15 08:07:19.308983
94,food court,2020-02-15 08:07:19.335247
94,nice mall,2020-02-15 08:07:19.360649
94,millenia walk,2020-02-15 08:07:19.386304
94,high end shops,2020-02-15 08:07:19.411508
94,helix bridge,2020-02-15 08:07:19.435230
94,worth a visit,2020-02-15 08:07:19.461758
94,walk around,2020-02-15 08:07:19.482689
94,shopping,2020-02-15 08:07:19.512287
94,lacoste,2020-02-15 08:07:19.543045
94,cinema,2020-02-15 08:07:19.611022
94,playground,2020-02-15 08:07:19.688248
94,mrt,2020-02-15 08:07:19.761334
94,walkway,2020-02-15 08:07:19.786672
94,bay,2020-02-15 08:07:19.814846
95,singapore sling,2020-02-15 08:07:33.274550
95,shopping arcade,2020-02-15 08:07:33.353004
95,gift shop,2020-02-15 08:07:33.405940
95,monkey nuts,2020-02-15 08:07:33.458534
95,bucket list,2020-02-15 08:07:33.518310
95,shells on the floor,2020-02-15 08:07:33.575591
95,beautiful building,2020-02-15 08:07:33.625010
95,worth a visit,2020-02-15 08:07:33.670807
95,high end,2020-02-15 08:07:33.717789
95,peanuts,2020-02-15 08:07:33.771414
95,icon,2020-02-15 08:07:33.813340
95,souvenirs,2020-02-15 08:07:33.853269
95,stroll,2020-02-15 08:07:33.895677
96,pulau ubin,2020-02-15 08:07:47.693541
96,nice beach,2020-02-15 08:07:47.726952
96,sailing club,2020-02-15 08:07:47.759430
96,planes passing,2020-02-15 08:07:47.804490
96,small bridge,2020-02-15 08:07:47.876983
96,cycling paths,2020-02-15 08:07:47.945079
96,japanese forces,2020-02-15 08:07:48.009505
96,sea creatures,2020-02-15 08:07:48.067757
96,bike ride,2020-02-15 08:07:48.126201
96,nasi lemak,2020-02-15 08:07:48.169453
96,busy singapore,2020-02-15 08:07:48.207179
96,hawker centre,2020-02-15 08:07:48.244917
96,fishing,2020-02-15 08:07:48.291714
96,cyclists,2020-02-15 08:07:48.333320
96,picnic,2020-02-15 08:07:48.374462
96,tides,2020-02-15 08:07:48.410917
96,massacre,2020-02-15 08:07:48.453853
96,waves,2020-02-15 08:07:48.490085
96,shore,2020-02-15 08:07:48.527297
96,playground,2020-02-15 08:07:48.570802
96,malaysia,2020-02-15 08:07:48.611691
96,court,2020-02-15 08:07:48.652698
97,fasting month,2020-02-15 08:08:02.534493
97,hari raya,2020-02-15 08:08:02.576989
97,nasi,2020-02-15 08:08:02.614808
97,halal,2020-02-15 08:08:02.722306
97,culture,2020-02-15 08:08:02.828700
97,stalls,2020-02-15 08:08:02.897833
97,ramadhan,2020-02-15 08:08:02.939939
97,tanjung,2020-02-15 08:08:02.981429
97,sg,2020-02-15 08:08:03.021603
97,parts,2020-02-15 08:08:03.064802
98,singapore river,2020-02-15 08:08:16.429241
98,boomerang bar,2020-02-15 08:08:16.452763
98,nice walk along the river,2020-02-15 08:08:16.473488
98,evening stroll,2020-02-15 08:08:16.501906
98,upmarket,2020-02-15 08:08:16.526144
98,cuisine,2020-02-15 08:08:16.553710
98,housing,2020-02-15 08:08:16.579915
98,bridge,2020-02-15 08:08:16.604855
98,heat,2020-02-15 08:08:16.632207
98,chinatown,2020-02-15 08:08:16.656311
99,nasi padang,2020-02-15 08:08:30.224252
99,biryani,2020-02-15 08:08:30.256918
99,food stalls,2020-02-15 08:08:30.289635
99,hawker centre,2020-02-15 08:08:30.322970
99,putu piring,2020-02-15 08:08:30.355900
99,paya lebar station,2020-02-15 08:08:30.390309
99,stalls selling,2020-02-15 08:08:30.424448
99,cendol,2020-02-15 08:08:30.456635
99,food hall,2020-02-15 08:08:30.489913
99,halal,2020-02-15 08:08:30.523163
99,haig,2020-02-15 08:08:30.556583
99,shopping,2020-02-15 08:08:30.589449
100,guided tour,2020-02-15 08:08:43.280653
100,resting place,2020-02-15 08:08:43.308236
100,birds and butterflies,2020-02-15 08:08:43.331344
100,war heroes,2020-02-15 08:08:43.357906
100,hidden history,2020-02-15 08:08:43.384155
100,historical past,2020-02-15 08:08:43.411200
100,fascinating stories,2020-02-15 08:08:43.439533
100,fascinating walk,2020-02-15 08:08:43.462710
100,singapore history,2020-02-15 08:08:43.490044
100,insect repellent,2020-02-15 08:08:43.511308
100,weekend morning,2020-02-15 08:08:43.541069
100,enriching experience,2020-02-15 08:08:43.562225
100,chinese culture,2020-02-15 08:08:43.590046
100,old trees,2020-02-15 08:08:43.613018
100,wear good walking shoes,2020-02-15 08:08:43.640711
100,bring plenty of water,2020-02-15 08:08:43.661420
100,city state,2020-02-15 08:08:43.688909
100,nature lovers,2020-02-15 08:08:43.714686
100,giant trees,2020-02-15 08:08:43.752490
100,,2020-02-15 08:08:43.774815
100,,2020-02-15 08:08:43.794672
100,,2020-02-15 08:08:43.821769
101,food court,2020-02-15 08:08:56.601617
101,flea market,2020-02-15 08:08:56.626565
101,cheap shopping,2020-02-15 08:08:56.649976
101,air conditioned,2020-02-15 08:08:56.675930
101,souvenirs,2020-02-15 08:08:56.703107
101,jollibee,2020-02-15 08:08:56.727069
101,shoes,2020-02-15 08:08:56.759763
101,watches,2020-02-15 08:08:56.786483
101,clothing,2020-02-15 08:08:56.809239
102,bus interchange,2020-02-15 08:09:09.881608
102,boon lay mrt,2020-02-15 08:09:09.909007
102,japanese food,2020-02-15 08:09:09.931497
102,japanese street,2020-02-15 08:09:09.957794
102,food court,2020-02-15 08:09:09.978884
102,hong kong street,2020-02-15 08:09:09.999201
102,food paradise,2020-02-15 08:09:10.026309
102,public library,2020-02-15 08:09:10.046736
102,food street,2020-02-15 08:09:10.069079
102,jurong bird park,2020-02-15 08:09:10.093488
102,ntuc,2020-02-15 08:09:10.114050
102,malaysia,2020-02-15 08:09:10.135460
102,cinema,2020-02-15 08:09:10.159908
102,tuas,2020-02-15 08:09:10.184685
102,heartland,2020-02-15 08:09:10.209888
102,boleh,2020-02-15 08:09:10.231226
102,wares,2020-02-15 08:09:10.252615
102,clothing,2020-02-15 08:09:10.281962
102,foodcourt,2020-02-15 08:09:10.305962
102,kfc,2020-02-15 08:09:10.329983
102,mass,2020-02-15 08:09:10.353321
102,varieties,2020-02-15 08:09:10.376299
103,department store,2020-02-15 08:09:23.223841
103,popiah,2020-02-15 08:09:23.248875
103,food court,2020-02-15 08:09:23.277933
103,cendol,2020-02-15 08:09:23.314807
103,orchard road,2020-02-15 08:09:23.346052
103,women's section,2020-02-15 08:09:23.370177
103,beautiful store,2020-02-15 08:09:23.397715
103,shopping mall,2020-02-15 08:09:23.425843
103,food market,2020-02-15 08:09:23.448727
103,chicken pie,2020-02-15 08:09:23.477324
103,shopping experience,2020-02-15 08:09:23.498984
103,satay,2020-02-15 08:09:23.526111
103,tunas,2020-02-15 08:09:23.549068
103,pau,2020-02-15 08:09:23.581654
103,underpass,2020-02-15 08:09:23.611860
103,cosmetics,2020-02-15 08:09:23.636577
103,takashimaya,2020-02-15 08:09:23.663179
103,gadgets,2020-02-15 08:09:23.689254
103,gifts,2020-02-15 08:09:23.713740
103,landmark,2020-02-15 08:09:23.737244
103,hawker,2020-02-15 08:09:23.762631
104,jurong east,2020-02-15 08:09:36.585812
104,hush puppies,2020-02-15 08:09:36.608265
104,bakso,2020-02-15 08:09:36.634531
104,branded goods,2020-02-15 08:09:36.656271
104,giant supermarket,2020-02-15 08:09:36.685034
104,hai di lao,2020-02-15 08:09:36.707090
104,coach outlet,2020-02-15 08:09:36.734899
104,running shoes,2020-02-15 08:09:36.755108
104,sports wear,2020-02-15 08:09:36.781272
104,michael kors,2020-02-15 08:09:36.804976
104,bargain hunting,2020-02-15 08:09:36.838206
104,meat station,2020-02-15 08:09:36.868758
104,great shopping,2020-02-15 08:09:36.889912
104,shopping experience,2020-02-15 08:09:36.916955
104,window shop,2020-02-15 08:09:36.939446
104,designer shops,2020-02-15 08:09:36.970225
104,orchard road,2020-02-15 08:09:36.993619
104,for sale,2020-02-15 08:09:37.019986
104,worth a visit,2020-02-15 08:09:37.042559
104,food court,2020-02-15 08:09:37.067685
104,mrt station,2020-02-15 08:09:37.089562
104,nike,2020-02-15 08:09:37.117438
105,suntec city,2020-02-15 08:09:50.481810
105,guinness book of records,2020-02-15 08:09:50.511827
105,worth a visit,2020-02-15 08:09:50.542186
105,laser show,2020-02-15 08:09:50.578063
105,light show,2020-02-15 08:09:50.609009
105,marina bay,2020-02-15 08:09:50.640467
105,unity,2020-02-15 08:09:50.672264
105,touching,2020-02-15 08:09:50.702784
105,shopping,2020-02-15 08:09:50.735781
105,hindu,2020-02-15 08:09:50.760805
105,races,2020-02-15 08:09:50.791383
105,bronze,2020-02-15 08:09:50.825021
105,symbol,2020-02-15 08:09:50.859016
106,pulau ubin,2020-02-15 08:10:03.954065
106,the cool sea breeze,2020-02-15 08:10:03.975500
106,shady trees,2020-02-15 08:10:04.004586
106,monitor lizards,2020-02-15 08:10:04.025912
106,family outing,2020-02-15 08:10:04.053713
106,couple of hours,2020-02-15 08:10:04.077980
106,playground,2020-02-15 08:10:04.104372
106,mangroves,2020-02-15 08:10:04.125915
106,fishing,2020-02-15 08:10:04.152448
106,pony,2020-02-15 08:10:04.174586
106,picnic,2020-02-15 08:10:04.202608
106,wildlife,2020-02-15 08:10:04.224318
106,ponies,2020-02-15 08:10:04.254179
106,gallop,2020-02-15 08:10:04.275689
106,mrt,2020-02-15 08:10:04.304385
106,nature,2020-02-15 08:10:04.325933
106,extinct,2020-02-15 08:10:04.353847
106,enthusiasts,2020-02-15 08:10:04.374697
106,jog,2020-02-15 08:10:04.407347
106,technological,2020-02-15 08:10:04.433965
106,project,2020-02-15 08:10:04.456145
106,mall,2020-02-15 08:10:04.489618
107,royal caribbean,2020-02-15 08:10:17.585188
107,clearing immigration,2020-02-15 08:10:17.624003
107,free wifi is available,2020-02-15 08:10:17.663581
107,luggage tags,2020-02-15 08:10:17.704893
107,currency exchange,2020-02-15 08:10:17.741978
107,mind boggling,2020-02-15 08:10:17.786207
107,ferris wheel,2020-02-15 08:10:17.824450
107,little india,2020-02-15 08:10:17.868234
107,seas,2020-02-15 08:10:17.897223
107,ship,2020-02-15 08:10:17.936305
107,terminal,2020-02-15 08:10:17.958041
107,voyage,2020-02-15 08:10:17.984785
107,taxis,2020-02-15 08:10:18.006213
107,genting,2020-02-15 08:10:18.034752
107,disembarked,2020-02-15 08:10:18.057176
107,ncl,2020-02-15 08:10:18.079870
107,acrobats,2020-02-15 08:10:18.105144
107,shore,2020-02-15 08:10:18.126957
107,mrt,2020-02-15 08:10:18.153209
107,instructions,2020-02-15 08:10:18.174096
107,performance,2020-02-15 08:10:18.201615
107,kiosk,2020-02-15 08:10:18.225042
108,cold storage,2020-02-15 08:10:30.910919
108,crystal jade,2020-02-15 08:10:30.939845
108,visited holland,2020-02-15 08:10:30.974021
108,original sin,2020-02-15 08:10:30.998563
108,shopping centre,2020-02-15 08:10:31.022882
108,mrt station,2020-02-15 08:10:31.047754
108,food court,2020-02-15 08:10:31.072409
108,food centre,2020-02-15 08:10:31.097846
108,expats,2020-02-15 08:10:31.120439
108,hawker,2020-02-15 08:10:31.146778
108,cars,2020-02-15 08:10:31.168696
108,clothing,2020-02-15 08:10:31.196976
108,taxis,2020-02-15 08:10:31.217981
108,orchard,2020-02-15 08:10:31.245157
109,food stalls,2020-02-15 08:10:43.956092
109,chinatown,2020-02-15 08:10:43.993330
109,souvenirs,2020-02-15 08:10:44.017428
109,nation,2020-02-15 08:10:44.040662
109,light,2020-02-15 08:10:44.069165
110,bodhi tree,2020-02-15 08:10:57.282975
110,peaceful feeling,2020-02-15 08:10:57.333455
110,knees and shoulders,2020-02-15 08:10:57.376913
110,mrt station,2020-02-15 08:10:57.403327
110,devotees,2020-02-15 08:10:57.425451
110,donation,2020-02-15 08:10:57.448708
110,buddhist,2020-02-15 08:10:57.473259
110,vesak,2020-02-15 08:10:57.499870
110,monk,2020-02-15 08:10:57.532633
110,spiritual,2020-02-15 08:10:57.558866
110,meditation,2020-02-15 08:10:57.583075
110,monasteries,2020-02-15 08:10:57.607988
110,lunar,2020-02-15 08:10:57.628512
110,visitors,2020-02-15 08:10:57.656637
110,ancestors,2020-02-15 08:10:57.677282
110,architecture,2020-02-15 08:10:57.699079
110,sin,2020-02-15 08:10:57.725356
110,deceased,2020-02-15 08:10:57.745713
110,culture,2020-02-15 08:10:57.770962
110,shoes,2020-02-15 08:10:57.792604
111,finish line,2020-02-15 08:11:11.122093
111,betting slips,2020-02-15 08:11:11.153754
111,night races,2020-02-15 08:11:11.177776
111,great race,2020-02-15 08:11:11.214580
111,picked up from our hotel,2020-02-15 08:11:11.242572
111,ez link card,2020-02-15 08:11:11.270397
111,air conditioning,2020-02-15 08:11:11.293168
111,horses,2020-02-15 08:11:11.320804
111,bandstand,2020-02-15 08:11:11.350167
111,track,2020-02-15 08:11:11.372733
111,riding,2020-02-15 08:11:11.402169
111,lounge,2020-02-15 08:11:11.426463
111,tickets,2020-02-15 08:11:11.454228
111,mrt,2020-02-15 08:11:11.474637
111,parade,2020-02-15 08:11:11.502064
112,water play,2020-02-15 08:11:24.325047
112,flying fox,2020-02-15 08:11:24.352448
112,suspension bridge,2020-02-15 08:11:24.374074
112,older kids,2020-02-15 08:11:24.396072
112,great place for kids,2020-02-15 08:11:24.422595
112,insect repellent,2020-02-15 08:11:24.443627
112,zip line,2020-02-15 08:11:24.469765
112,bukit timah,2020-02-15 08:11:24.491270
112,playground,2020-02-15 08:11:24.511731
112,maze,2020-02-15 08:11:24.541978
112,park,2020-02-15 08:11:24.573422
112,plants,2020-02-15 08:11:24.607427
112,squirrels,2020-02-15 08:11:24.633454
112,mrt,2020-02-15 08:11:24.656655
112,botanic,2020-02-15 08:11:24.677252
113,shopping mall,2020-02-15 08:11:37.384678
113,marina square,2020-02-15 08:11:37.416786
113,walk around,2020-02-15 08:11:37.440908
113,fairs,2020-02-15 08:11:37.467418
113,mrt,2020-02-15 08:11:37.490989
114,nativity scene,2020-02-15 08:11:50.543115
114,renaissance style,2020-02-15 08:11:50.593872
114,christmas village,2020-02-15 08:11:50.633494
114,old church,2020-02-15 08:11:50.656867
114,national monument,2020-02-15 08:11:50.683300
114,open to the public,2020-02-15 08:11:50.707279
114,beautiful architecture,2020-02-15 08:11:50.732652
114,peaceful place,2020-02-15 08:11:50.753413
114,air conditioned,2020-02-15 08:11:50.780654
114,choir,2020-02-15 08:11:50.801863
114,mass,2020-02-15 08:11:50.825985
114,catholic,2020-02-15 08:11:50.849688
114,oldest,2020-02-15 08:11:50.872794
114,prayer,2020-02-15 08:11:50.898867
114,adoration,2020-02-15 08:11:50.919879
114,sermon,2020-02-15 08:11:50.946592
114,holy,2020-02-15 08:11:50.968409
114,collection,2020-02-15 08:11:50.992262
114,visitors,2020-02-15 08:11:51.016885
114,light,2020-02-15 08:11:51.037872
115,food republic,2020-02-15 08:12:03.761967
115,shopping mall,2020-02-15 08:12:03.796825
115,orchard road,2020-02-15 08:12:03.823538
115,lots of shops selling,2020-02-15 08:12:03.848332
115,large food court,2020-02-15 08:12:03.872440
115,popular shopping,2020-02-15 08:12:03.900535
115,basement level,2020-02-15 08:12:03.926531
115,dining options,2020-02-15 08:12:03.949691
115,ngee ann city,2020-02-15 08:12:03.972135
115,sneakers,2020-02-15 08:12:03.997536
115,foodcourt,2020-02-15 08:12:04.022697
115,library,2020-02-15 08:12:04.048910
115,clothing,2020-02-15 08:12:04.069223
115,mrt,2020-02-15 08:12:04.096061
116,sri mariamman temple,2020-02-15 08:12:16.829027
116,chinatown heritage centre,2020-02-15 08:12:16.844321
116,authentic chinese,2020-02-15 08:12:16.861499
116,shops selling,2020-02-15 08:12:16.877410
116,mrt station,2020-02-15 08:12:16.893167
116,worth a visit,2020-02-15 08:12:16.909007
116,opium,2020-02-15 08:12:16.926418
116,souvenirs,2020-02-15 08:12:16.941431
116,dens,2020-02-15 08:12:16.956946
116,traders,2020-02-15 08:12:16.973844
116,stalls,2020-02-15 08:12:16.989747
116,clothing,2020-02-15 08:12:17.005344
116,shophouse,2020-02-15 08:12:17.020918
116,shopping,2020-02-15 08:12:17.036418
116,shoppers,2020-02-15 08:12:17.052272
116,visitors,2020-02-15 08:12:17.068037
117,little india,2020-02-15 08:12:29.511706
117,permanent galleries,2020-02-15 08:12:29.528819
117,special exhibition,2020-02-15 08:12:29.544675
117,interesting museum,2020-02-15 08:12:29.560016
117,guided tour,2020-02-15 08:12:29.576918
117,worth visiting if you are,2020-02-15 08:12:29.593932
117,colonial era,2020-02-15 08:12:29.611263
117,past and present,2020-02-15 08:12:29.626480
117,wealth of information,2020-02-15 08:12:29.644703
117,entrance fee,2020-02-15 08:12:29.661531
117,on display,2020-02-15 08:12:29.677611
117,free tour,2020-02-15 08:12:29.694241
117,escape the heat,2020-02-15 08:12:29.711035
117,couple of hours,2020-02-15 08:12:29.732816
117,air conditioned,2020-02-15 08:12:29.750356
117,contribution,2020-02-15 08:12:29.769205
117,migration,2020-02-15 08:12:29.787751
117,artifacts,2020-02-15 08:12:29.806118
117,culture,2020-02-15 08:12:29.823779
117,ihc,2020-02-15 08:12:29.841018
117,script,2020-02-15 08:12:29.857867
117,,2020-02-15 08:12:29.873259
118,childhood memories,2020-02-15 08:12:42.588616
118,vintage toys,2020-02-15 08:12:42.610420
118,star wars,2020-02-15 08:12:42.627891
118,cartoon characters,2020-02-15 08:12:42.643749
118,private collection,2020-02-15 08:12:42.659979
118,walk down memory lane,2020-02-15 08:12:42.676260
118,betty boop,2020-02-15 08:12:42.694817
118,seah street,2020-02-15 08:12:42.709984
118,cool stuff,2020-02-15 08:12:42.729569
118,raffles hotel,2020-02-15 08:12:42.754311
118,impressive collection,2020-02-15 08:12:42.772041
118,young at heart,2020-02-15 08:12:42.789547
118,on display,2020-02-15 08:12:42.806992
118,great place to visit,2020-02-15 08:12:42.825294
118,collector,2020-02-15 08:12:42.842545
118,collectibles,2020-02-15 08:12:42.859334
118,beatles,2020-02-15 08:12:42.876398
118,tintin,2020-02-15 08:12:42.892573
118,ultraman,2020-02-15 08:12:42.911150
118,curator,2020-02-15 08:12:42.926846
118,grouped,2020-02-15 08:12:42.943168
118,,2020-02-15 08:12:42.960090
119,maxwell food centre,2020-02-15 08:12:56.186427
119,bridal shops,2020-02-15 08:12:56.239530
119,fruit stalls,2020-02-15 08:12:56.311589
119,chicken rice stall,2020-02-15 08:12:56.353625
119,shopping centre,2020-02-15 08:12:56.378773
119,shophouse,2020-02-15 08:12:56.399376
119,amara,2020-02-15 08:12:56.426657
119,cuisine,2020-02-15 08:12:56.447572
119,temple,2020-02-15 08:12:56.476485
119,sg,2020-02-15 08:12:56.498730
119,chinese,2020-02-15 08:12:56.530329
119,tourists,2020-02-15 08:12:56.559408
119,queue,2020-02-15 08:12:56.582223
120,st john,2020-02-15 08:13:09.634895
120,marina south pier,2020-02-15 08:13:09.666819
120,short getaway,2020-02-15 08:13:09.700265
120,beautiful beach,2020-02-15 08:13:09.736398
120,causeway,2020-02-15 08:13:09.764478
120,ferry,2020-02-15 08:13:09.794045
120,shelter,2020-02-15 08:13:09.854562
120,picnic,2020-02-15 08:13:09.903139
120,fishing,2020-02-15 08:13:09.929979
120,otters,2020-02-15 08:13:09.953034
120,yacht,2020-02-15 08:13:09.978490
120,journey,2020-02-15 08:13:09.998022
120,sentosa,2020-02-15 08:13:10.020108
120,mrt,2020-02-15 08:13:10.042553
121,peranakan culture,2020-02-15 08:13:22.898237
121,self guided,2020-02-15 08:13:22.930499
121,national university of singapore,2020-02-15 08:13:22.964392
121,guided tours are,2020-02-15 08:13:22.994690
121,fascinating glimpse,2020-02-15 08:13:23.021861
121,hour tour,2020-02-15 08:13:23.085933
121,ask questions,2020-02-15 08:13:23.116886
121,interesting tour,2020-02-15 08:13:23.146300
121,an eye opener,2020-02-15 08:13:23.174292
121,unique experience,2020-02-15 08:13:23.206894
121,restored,2020-02-15 08:13:23.237377
121,century,2020-02-15 08:13:23.274171
121,architecture,2020-02-15 08:13:23.321564
121,volunteers,2020-02-15 08:13:23.360584
121,history,2020-02-15 08:13:23.397338
121,malacca,2020-02-15 08:13:23.421795
121,chinatown,2020-02-15 08:13:23.453215
121,strait,2020-02-15 08:13:23.484491
121,slots,2020-02-15 08:13:23.512760
121,restoration,2020-02-15 08:13:23.543267
121,facade,2020-02-15 08:13:23.571843
121,insight,2020-02-15 08:13:23.604024
122,takashimaya department store,2020-02-15 08:13:36.349994
122,shopping mall,2020-02-15 08:13:36.365208
122,orchard road,2020-02-15 08:13:36.380510
122,book store,2020-02-15 08:13:36.395691
122,food court,2020-02-15 08:13:36.412470
122,book lovers,2020-02-15 08:13:36.429505
122,nice mall,2020-02-15 08:13:36.445620
122,largest book,2020-02-15 08:13:36.461723
122,brand stores,2020-02-15 08:13:36.477519
122,basement level,2020-02-15 08:13:36.492581
122,luxury brands,2020-02-15 08:13:36.509987
122,shopping experience,2020-02-15 08:13:36.528456
122,food hall,2020-02-15 08:13:36.548384
122,high end stores,2020-02-15 08:13:36.564831
122,window shop,2020-02-15 08:13:36.580580
122,kinokuniya,2020-02-15 08:13:36.596157
122,shoppers,2020-02-15 08:13:36.613656
122,browse,2020-02-15 08:13:36.629843
122,atria,2020-02-15 08:13:36.645796
122,ion,2020-02-15 08:13:36.661740
122,bisma,2020-02-15 08:13:36.676982
122,upmarket,2020-02-15 08:13:36.691973
123,wave pool,2020-02-15 08:13:50.963610
123,chinese garden mrt,2020-02-15 08:13:50.980220
123,changing rooms are,2020-02-15 08:13:50.997557
123,water play,2020-02-15 08:13:51.013953
123,lots of fun,2020-02-15 08:13:51.030257
123,tubes,2020-02-15 08:13:51.046042
123,float,2020-02-15 08:13:51.061520
123,lockers,2020-02-15 08:13:51.077232
123,picnic,2020-02-15 08:13:51.092542
123,admission,2020-02-15 08:13:51.107323
124,the water play area,2020-02-15 08:14:04.035305
124,older kids,2020-02-15 08:14:04.068153
124,couple of hours,2020-02-15 08:14:04.105277
124,playground,2020-02-15 08:14:04.132122
124,fun,2020-02-15 08:14:04.161044
124,bay,2020-02-15 08:14:04.196323
124,amphitheater,2020-02-15 08:14:04.243520
124,blast,2020-02-15 08:14:04.277629
124,domes,2020-02-15 08:14:04.320814
125,kampong glam,2020-02-15 08:14:17.114290
125,arab street,2020-02-15 08:14:17.138657
125,worth a visit,2020-02-15 08:14:17.159662
125,ethnic groups,2020-02-15 08:14:17.177547
125,small museum,2020-02-15 08:14:17.195910
125,guided tour,2020-02-15 08:14:17.214967
125,permanent exhibition,2020-02-15 08:14:17.234217
125,colonial period,2020-02-15 08:14:17.251301
125,remove your shoes,2020-02-15 08:14:17.268340
125,spice garden,2020-02-15 08:14:17.287628
125,interesting displays,2020-02-15 08:14:17.305961
125,special exhibition,2020-02-15 08:14:17.327004
125,beautiful building,2020-02-15 08:14:17.345703
125,singapore history,2020-02-15 08:14:17.364198
125,couple of hours,2020-02-15 08:14:17.382454
125,sultan,2020-02-15 08:14:17.400681
125,malays,2020-02-15 08:14:17.417693
125,palace,2020-02-15 08:14:17.434602
125,halal,2020-02-15 08:14:17.455389
125,rotana,2020-02-15 08:14:17.472010
125,culture,2020-02-15 08:14:17.488674
125,,2020-02-15 08:14:17.505635
126,housing estate,2020-02-15 08:14:30.754209
126,sleeping buddha,2020-02-15 08:14:30.836082
126,great architecture,2020-02-15 08:14:30.920131
126,worth a visit,2020-02-15 08:14:31.003720
126,culture,2020-02-15 08:14:31.108880
126,visitors,2020-02-15 08:14:31.194421
126,pray,2020-02-15 08:14:31.286157
126,photographs,2020-02-15 08:14:31.381024
127,upper thomson road,2020-02-15 08:14:45.606683
127,japanese yakitori,2020-02-15 08:14:45.679231
127,meandering river,2020-02-15 08:14:45.714973
127,all ages,2020-02-15 08:14:45.744493
127,jog,2020-02-15 08:14:45.773534
127,paths,2020-02-15 08:14:45.804714
127,heartland,2020-02-15 08:14:45.834100
127,hdb,2020-02-15 08:14:45.862967
127,wade,2020-02-15 08:14:45.893930
127,exercising,2020-02-15 08:14:45.923655
127,greenery,2020-02-15 08:14:45.953015
127,picnic,2020-02-15 08:14:45.983109
128,food court,2020-02-15 08:14:59.868805
128,food stalls,2020-02-15 08:14:59.899124
128,og department store,2020-02-15 08:14:59.921675
128,vegetarian stall,2020-02-15 08:14:59.942195
128,exit c,2020-02-15 08:14:59.962692
128,park food,2020-02-15 08:14:59.983441
128,money changing,2020-02-15 08:15:00.004104
128,household goods,2020-02-15 08:15:00.049509
128,fabric shops,2020-02-15 08:15:00.135228
128,hawker stalls,2020-02-15 08:15:00.206167
128,chinatown mrt,2020-02-15 08:15:00.296709
128,money changer,2020-02-15 08:15:00.345179
128,shopping complex,2020-02-15 08:15:00.411977
128,ppc,2020-02-15 08:15:00.484251
128,overpass,2020-02-15 08:15:00.539037
128,rolex,2020-02-15 08:15:00.565976
128,clothing,2020-02-15 08:15:00.589269
128,souvenirs,2020-02-15 08:15:00.612314
