,REVIEW_INDEX,OVERALL,POLARITY_DIST: CONSUMPTION,POLARITY_DIST: ENVIRONMENT,POLARITY_DIST: F&B,POLARITY_DIST: HYGIENE,POLARITY_DIST: SAFETY,POLARITY_DIST: SERVICE,POLARITY_DIST: SHOPPING,POLARITY_DIST: SIGHTSEEING,POLARITY_DIST: TRANSPORTATION,ASP_NEG_RIO,ASP_NEU_RIO,ASP_POS_RIO,REV_NEG_RIO,REV_NEU_RIO,REV_POS_RIO,TOTAL_ASPECTS,ASPECT,POLARITY
1753,473,POS,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3,天气,NEG
1754,473,POS,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3,门票,POS
1755,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,呼吸新鲜空气,NEG
1756,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,看,NEG
1757,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,划,POS
1758,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,太阳,NEG
1759,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,植物,POS
1760,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,空气,POS
1761,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,太阳,NEG
1762,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,门票,POS
1763,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,兰花,POS
1764,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,走走,POS
1765,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,不需要门票,POS
1766,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,风景,NEG
1767,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,在里面,NEU
1768,474,NEU,"[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14,热带植物,NEG
1769,475,POS,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3,绿化,POS
1770,475,POS,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3,植物园,POS
1771,475,POS,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3,非常,NEG
1772,477,POS,"[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5,自拍,POS
1773,477,POS,"[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5,拍,POS
1774,477,POS,"[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5,不用门票,POS
1775,477,POS,"[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5,里面,POS
1776,477,POS,"[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5,花草,POS
1777,478,NEG,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1,看植物,NEG
1778,479,POS,"[0,0,1]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6,花,POS
1779,479,POS,"[0,0,1]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6,花胡姬花,POS
1780,479,POS,"[0,0,1]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6,胡姬花,POS
1781,479,POS,"[0,0,1]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6,免费,POS
1782,479,POS,"[0,0,1]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6,花园里,POS
1783,479,POS,"[0,0,1]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6,花园里,POS
1784,480,POS,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,2]","[0,0,0]",0.28571020413994086,0.14285510206997043,0.5714204082798817,0.0,0.0,0.9999000099990001,7,植物,NEG
1785,480,POS,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,2]","[0,0,0]",0.28571020413994086,0.14285510206997043,0.5714204082798817,0.0,0.0,0.9999000099990001,7,休闲,POS
1786,480,POS,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,2]","[0,0,0]",0.28571020413994086,0.14285510206997043,0.5714204082798817,0.0,0.0,0.9999000099990001,7,空气,POS
1787,480,POS,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,2]","[0,0,0]",0.28571020413994086,0.14285510206997043,0.5714204082798817,0.0,0.0,0.9999000099990001,7,景色,POS
1788,480,POS,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,2]","[0,0,0]",0.28571020413994086,0.14285510206997043,0.5714204082798817,0.0,0.0,0.9999000099990001,7,空气,NEG
1789,480,POS,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,2]","[0,0,0]",0.28571020413994086,0.14285510206997043,0.5714204082798817,0.0,0.0,0.9999000099990001,7,景色,POS
1790,480,POS,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,2]","[0,0,0]",0.28571020413994086,0.14285510206997043,0.5714204082798817,0.0,0.0,0.9999000099990001,7,观赏,NEU
1791,481,NEU,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.9999000099990001,0.0,4,这里,NEG
1792,481,NEU,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.9999000099990001,0.0,4,植物,POS
1793,481,NEU,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.9999000099990001,0.0,4,花草,POS
1794,481,NEU,"[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.9999000099990001,0.0,4,门票,POS
1795,482,POS,"[0,0,0]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.49999166680555324,0.0,0.49999166680555324,0.0,0.0,0.9999000099990001,6,空气,NEG
1796,482,POS,"[0,0,0]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.49999166680555324,0.0,0.49999166680555324,0.0,0.0,0.9999000099990001,6,慢慢散散步聊聊天,POS
1797,482,POS,"[0,0,0]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.49999166680555324,0.0,0.49999166680555324,0.0,0.0,0.9999000099990001,6,气,POS
1798,482,POS,"[0,0,0]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.49999166680555324,0.0,0.49999166680555324,0.0,0.0,0.9999000099990001,6,吹,POS
1799,482,POS,"[0,0,0]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.49999166680555324,0.0,0.49999166680555324,0.0,0.0,0.9999000099990001,6,风,NEG
1800,482,POS,"[0,0,0]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.49999166680555324,0.0,0.49999166680555324,0.0,0.0,0.9999000099990001,6,植物,NEG
1801,483,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2,植物,POS
1802,483,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2,里面,NEG
1803,484,NEU,"[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.9999000099990001,0.0,2,绿化,NEG
1804,484,NEU,"[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.9999000099990001,0.0,2,话,POS
1805,485,POS,"[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5,花卉,POS
1806,485,POS,"[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5,兰花,POS
1807,485,POS,"[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5,门票,POS
1808,485,POS,"[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5,植物园,POS
1809,485,POS,"[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5,看,NEG
1810,487,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,1,2]","[0,0,1]",0.0,0.1999960000799984,0.7999840003199936,0.0,0.0,0.9999000099990001,5,铁,POS
1811,487,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,1,2]","[0,0,1]",0.0,0.1999960000799984,0.7999840003199936,0.0,0.0,0.9999000099990001,5,休闲,POS
1812,487,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,1,2]","[0,0,1]",0.0,0.1999960000799984,0.7999840003199936,0.0,0.0,0.9999000099990001,5,交通,POS
1813,487,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,1,2]","[0,0,1]",0.0,0.1999960000799984,0.7999840003199936,0.0,0.0,0.9999000099990001,5,景色,POS
1814,487,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,1,2]","[0,0,1]",0.0,0.1999960000799984,0.7999840003199936,0.0,0.0,0.9999000099990001,5,景色,NEU
1815,488,POS,"[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","0,0,1]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3,非常,POS
1816,488,POS,"[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","0,0,1]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3,白天,POS
1817,488,POS,"[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","0,0,1]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3,植物珍宝库,POS
1818,489,POS,"[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1,空气,POS
1819,490,NEG,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1,植物园,NEG
1820,491,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3,花园城市,POS
1821,491,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3,植物,POS
1822,491,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3,质量,POS
1823,492,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2,景色,POS
1824,492,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2,人,POS
1825,493,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4,植物,NEG
1826,493,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4,拍照,POS
1827,493,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4,拍照,POS
1828,493,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4,拍照咯,POS
1829,494,POS,"[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4,这里,NEG
1830,494,POS,"[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4,兰花,POS
1831,494,POS,"[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4,花朵,POS
1832,494,POS,"[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4,花朵,POS
1833,495,POS,"[0,0,0]","[0,0,5]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.124998437519531,0.0,0.874989062636717,0.0,0.0,0.9999000099990001,8,非常,POS
1834,495,POS,"[0,0,0]","[0,0,5]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.124998437519531,0.0,0.874989062636717,0.0,0.0,0.9999000099990001,8,度假,POS
1835,495,POS,"[0,0,0]","[0,0,5]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.124998437519531,0.0,0.874989062636717,0.0,0.0,0.9999000099990001,8,非常,POS
1836,495,POS,"[0,0,0]","[0,0,5]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.124998437519531,0.0,0.874989062636717,0.0,0.0,0.9999000099990001,8,非常,POS
1837,495,POS,"[0,0,0]","[0,0,5]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.124998437519531,0.0,0.874989062636717,0.0,0.0,0.9999000099990001,8,景色,POS
1838,495,POS,"[0,0,0]","[0,0,5]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.124998437519531,0.0,0.874989062636717,0.0,0.0,0.9999000099990001,8,一家大小来这休闲度假,POS
1839,495,POS,"[0,0,0]","[0,0,5]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.124998437519531,0.0,0.874989062636717,0.0,0.0,0.9999000099990001,8,空气,POS
1840,495,POS,"[0,0,0]","[0,0,5]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.124998437519531,0.0,0.874989062636717,0.0,0.0,0.9999000099990001,8,植物,NEG
1841,497,NEG,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.9999000099990001,0.0,0.0,1,花草树木,POS
1842,498,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3,热带植物,NEG
1843,498,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3,花,POS
1844,498,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3,胡姬花,POS
1845,499,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2,地方,NEG
1846,499,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2,植物,POS
1847,500,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3,的兰花,POS
1848,500,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3,主题,POS
1849,500,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3,主题,POS
1850,501,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,1]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6,散步,POS
1851,501,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,1]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6,散步悠闲,POS
1852,501,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,1]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6,植物园,POS
1853,501,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,1]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6,人,POS
1854,501,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,1]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6,散步,POS
1855,501,POS,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,1]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6,花儿,POS
1856,502,NEU,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.9999000099990001,0.0,2,热带植物,NEG
1857,502,NEU,"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.9999000099990001,0.0,2,花,POS
1858,503,POS,"[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2,理,POS
1859,503,POS,"[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2,维护,POS
