,REVIEW_INDEX,ASPECT,POLARITY
12423,GBB_2922,空中长廊,NEG
12424,GBB_2922,天气,NEG
12425,GBB_2922,环境,POS
12426,GBB_2922,空中长廊,NEG
12427,GBB_2923,夜晚的公园,POS
12428,GBB_2923,白天,POS
12429,GBB_2923,公园,NEG
12430,GBB_2923,亮灯后,POS
12431,GBB_2923,植,POS
12432,GBB_2923,多肉,NEG
12433,GBB_2924,扫码入园的票,POS
12434,GBB_2924,扫码入园,POS
12435,GBB_2924,票,POS
12436,GBB_2925,入园,POS
12437,GBB_2925,入园,NEG
12438,GBB_2926,入园,NEG
12439,GBB_2926,花花草草,NEG
12440,GBB_2926,配,POS
12441,GBB_2926,风景,NEG
12442,GBB_2926,逛,NEG
12443,GBB_2926,空中走廊风景,POS
12444,GBB_2926,超级树灯光秀,POS
12445,GBB_2927,这个,POS
12446,GBB_2927,馆,POS
12447,GBB_2927,馆,POS
12448,GBB_2927,植物,POS
12449,GBB_2928,套票,POS
12450,GBB_2928,单价,POS
12451,GBB_2928,这个,NEG
12452,GBB_2928,进入,NEG
12453,GBB_2928,景点,POS
12454,GBB_2928,换票,POS
12455,GBB_2929,麦当劳,NEU
12456,GBB_2929,外面,NEG
12457,GBB_2929,空调,NEG
12458,GBB_2930,植物园,POS
12459,GBB_2931,其他,NEG
12460,GBB_2931,室内温度,NEG
12461,GBB_2931,景观,NEG
12462,GBB_2931,观,POS
12463,GBB_2931,室内花园,POS
12464,GBB_2931,走走看看,NEG
12465,GBB_2931,设计建造,POS
12466,GBB_2932,非常,POS
12467,GBB_2932,花朵,POS
12468,GBB_2932,景点,POS
12469,GBB_2932,凉快,POS
12470,GBB_2932,非常,POS
12471,GBB_2932,植物,POS
12472,GBB_2932,眼界,POS
12473,GBB_2932,凉快,POS
12474,GBB_2933,吃饭,NEG
12475,GBB_2933,坐地铁,POS
12476,GBB_2933,消费,NEG
12477,GBB_2933,景点,NEG
12478,GBB_2934,高科技,POS
12479,GBB_2934,票,POS
12480,GBB_2934,滨海花园,POS
12481,GBB_2934,非常,POS
12482,GBB_2934,高科技带来,POS
12483,GBB_2934,非常,POS
12484,GBB_2935,体验,POS
12485,GBB_2935,体验,POS
12486,GBB_2935,体验,POS
12487,GBB_2936,票,POS
12488,GBB_2936,种花,POS
12489,GBB_2936,出票,POS
12490,GBB_2936,出票,POS
12491,GBB_2936,花,POS
12492,GBB_2937,滨海湾花园,POS
12493,GBB_2937,空中走廊往下看,POS
12494,GBB_2938,非常,NEU
12495,GBB_2938,不用换票,POS
12496,GBB_2938,打印下来直接扫码进去,POS
12497,GBB_2938,花穹和云雾林,POS
12498,GBB_2940,气候,POS
12499,GBB_2940,非常,POS
12500,GBB_2940,非常,POS
12501,GBB_2940,设计,POS
12502,GBB_2940,非常,POS
12503,GBB_2940,云雾林,POS
12504,GBB_2941,花园,POS
12505,GBB_2941,灯光秀,POS
12506,GBB_2941,免费,POS
12507,GBB_2941,花园,POS
12508,GBB_2941,人,POS
12509,GBB_2941,音乐,POS
12510,GBB_2941,两个景点的票,NEG
12511,GBB_2942,花园城市,POS
12512,GBB_2942,花园城市,POS
12513,GBB_2942,绿化,POS
12514,GBB_2943,灯光秀,POS
12515,GBB_2943,非常,POS
12516,GBB_2945,草,POS
12517,GBB_2945,灯光树,POS
12518,GBB_2945,感觉,NEG
12519,GBB_2945,品种,POS
12520,GBB_2945,地,NEG
12521,GBB_2945,地上,POS
12522,GBB_2945,设计,POS
12523,GBB_2945,品种,POS
12524,GBB_2946,风景,POS
12525,GBB_2947,全景,POS
12526,GBB_2947,性价比,POS
12527,GBB_2947,感觉,POS
12528,GBB_2949,夜晚,POS
12529,GBB_2949,景色,POS
12530,GBB_2949,人,POS
12531,GBB_2949,音乐喷泉,POS
12532,GBB_2949,音乐喷泉,POS
12533,GBB_2949,人,POS
12534,GBB_2949,晚景色,POS
12535,GBB_2949,景色,POS
12536,GBB_2950,看,NEG
12537,GBB_2950,风景,POS
12538,GBB_2950,风景,NEG
12539,GBB_2950,逛,NEG
12540,GBB_2950,门票,NEG
12541,GBB_2950,里面,NEG
12542,GBB_2952,环境,NEG
12543,GBB_2953,花,NEG
12544,GBB_2953,这里,NEG
12545,GBB_2953,白天,POS
12546,GBB_2953,下午,NEG
12547,GBB_2953,这里,NEG
12548,GBB_2953,打车,NEG
12549,GBB_2953,灯光秀,POS
12550,GBB_2954,天气,POS
12551,GBB_2954,非常,POS
12552,GBB_2954,非常,POS
12553,GBB_2954,景色,POS
12554,GBB_2955,这里,POS
12555,GBB_2955,花,POS
12556,GBB_2955,灯光show,POS
12557,GBB_2955,这里,POS
12558,GBB_2955,进园,NEG
12559,GBB_2955,花,POS
12560,GBB_2955,逛,NEG
12561,GBB_2956,吸,POS
12562,GBB_2956,人,POS
12563,GBB_2956,大,POS
12564,GBB_2956,植物园里,POS
12565,GBB_2956,登上,POS
12566,GBB_2956,人,POS
12567,GBB_2957,比较,NEG
12568,GBB_2957,设计,POS
12569,GBB_2957,云雾森林,POS
12570,GBB_2957,花穹,POS
12571,GBB_2957,馆内,NEG
12572,GBB_2957,非常,POS
12573,GBB_2957,比较,NEG
12574,GBB_2957,非常,POS
12575,GBB_2957,宣传片,POS
12576,GBB_2957,非常,POS
12577,GBB_2957,光影效果,POS
12578,GBB_2958,换票,POS
12579,GBB_2959,美景,POS
12580,GBB_2959,中走廊,POS
12581,GBB_2960,双馆,POS
12582,GBB_2960,双馆,POS
12583,GBB_2961,出票,POS
12584,GBB_2961,买票,POS
12585,GBB_2961,门票,POS
12586,GBB_2961,比景区门票,POS
12587,GBB_2962,flowerdome,NEG
12588,GBB_2962,forest,POS
12589,GBB_2962,we,NEG
12590,GBB_2962,cloudforest,NEG
12591,GBB_2962,fl,POS
12592,GBB_2962,dome,NEG
12593,GBB_2963,植物,POS
12594,GBB_2963,背景,NEG
12595,GBB_2963,滨海花园,POS
12596,GBB_2963,灯光秀,POS
12597,GBB_2963,超级大树,POS
12598,GBB_2963,珍奇植物被设计规划,POS
12599,GBB_2964,价格,POS
12600,GBB_2964,维码入园,POS
12601,GBB_2964,护,NEG
12602,GBB_2964,换票,NEG
12603,GBB_2964,性价比,POS
12604,GBB_2965,非常,POS
12605,GBB_2965,非常,POS
12606,GBB_2965,花,POS
12607,GBB_2965,人,POS
12608,GBB_2966,花穹,NEG
12609,GBB_2966,酒,POS
12610,GBB_2966,直接步行至花园,POS
12611,GBB_2966,感觉,NEG
12612,GBB_2966,云雾林,POS
12613,GBB_2966,人,NEG
12614,GBB_2966,金沙酒店,NEU
12615,GBB_2966,花园,POS
12616,GBB_2966,云雾林,POS
12617,GBB_2966,花园,POS
12618,GBB_2967,晚上的灯光,POS
12619,GBB_2967,景色,POS
12620,GBB_2967,景色,POS
12621,GBB_2968,建筑,NEG
12622,GBB_2968,设计,POS
12623,GBB_2968,风景,POS
12624,GBB_2968,花园,POS
12625,GBB_2968,非常,NEU
12626,GBB_2968,植,POS
12627,GBB_2969,的,POS
12628,GBB_2969,两个馆,POS
12629,GBB_2969,凉,NEG
12630,GBB_2971,花园,POS
12631,GBB_2971,票,POS
12632,GBB_2971,票,POS
12633,GBB_2971,花园,POS
12634,GBB_2971,花园,POS
12635,GBB_2971,围,POS
12636,GBB_2971,氛围,POS
12637,GBB_2972,价钱,POS
12638,GBB_2972,买票,POS
12639,GBB_2972,网上订票,NEG
12640,GBB_2972,取票,POS
12641,GBB_2974,灯光景观,POS
12642,GBB_2975,奇花异草,POS
12643,GBB_2975,奇花异草,POS
12644,GBB_2975,里面,NEG
12645,GBB_2976,里面,NEG
12646,GBB_2976,植物,NEG
12647,GBB_2977,精致,POS
12648,GBB_2977,景点,POS
12649,GBB_2977,程度,NEG
12650,GBB_2977,景点点子,POS
12651,GBB_2978,天,NEG
12652,GBB_2978,效,NEG
12653,GBB_2978,其它,POS
12654,GBB_2978,票,POS
12655,GBB_2978,景点,POS
12656,GBB_2978,地方,POS
12657,GBB_2978,取票,POS
12658,GBB_2978,入园,POS
12659,GBB_2978,换票地点,NEG
12660,GBB_2979,这个票,NEG
12661,GBB_2979,景点,POS
12662,GBB_2979,走,NEG
12663,GBB_2979,非常,NEG
12664,GBB_2979,这个,POS
12665,GBB_2979,取票,POS
12666,GBB_2979,景点,POS
12667,GBB_2979,非常,NEG
12668,GBB_2979,表,NEG
12669,GBB_2979,级,NEG
12670,GBB_2979,票,NEG
12671,GBB_2979,地,NEG
12672,GBB_2980,博物馆,POS
12673,GBB_2981,滨海湾公园,POS
12674,GBB_2981,非常,POS
12675,GBB_2982,灯光秀,POS
12676,GBB_2982,里面,NEG
12677,GBB_2982,小吃,NEG
12678,GBB_2982,植物,POS
12679,GBB_2983,云雾,POS
12680,GBB_2983,性,POS
12681,GBB_2984,非常,POS
12682,GBB_2984,环境,POS
12683,GBB_2984,花的品种,POS
12684,GBB_2984,非常,POS
12685,GBB_2984,比较,NEG
12686,GBB_2984,位置,NEG
12687,GBB_2984,花园,POS
12688,GBB_2985,室,NEG
12689,GBB_2985,空调,NEG
12690,GBB_2985,穹顶,POS
12691,GBB_2985,云雾林,POS
12692,GBB_2986,的建筑,POS
12693,GBB_2986,花,NEG
12694,GBB_2986,里面,NEG
12695,GBB_2986,花,NEG
12696,GBB_2986,仙人掌,POS
12697,GBB_2988,花园,POS
12698,GBB_2988,在里面,NEU
12699,GBB_2988,拍照,POS
12700,GBB_2988,景点,POS
12701,GBB_2988,空气,POS
12702,GBB_2988,凉,NEG
12703,GBB_2988,避暑,POS
12704,GBB_2988,整个花园,NEG
12705,GBB_2988,美景,NEG
12706,GBB_2989,人,NEG
12707,GBB_2989,人工打造,POS
12708,GBB_2990,整个花园,POS
12709,GBB_2991,园艺,POS
12710,GBB_2991,表演,NEG
12711,GBB_2991,看,NEG
12712,GBB_2991,云雾,POS
12713,GBB_2991,天,NEG
12714,GBB_2991,露天表演,POS
12715,GBB_2991,这个,POS
12716,GBB_2992,现场买票,POS
12717,GBB_2992,两个馆,POS
12718,GBB_2992,大花园,POS
12719,GBB_2993,灯光秀,NEG
12720,GBB_2993,瀑布,POS
12721,GBB_2993,云雾林,POS
12722,GBB_2994,未来感,NEG
12723,GBB_2994,花园,POS
12724,GBB_2994,灯光秀,POS
12725,GBB_2994,秀,NEU
12726,GBB_2994,花园,POS
12727,GBB_2994,蓝天,POS
12728,GBB_2994,情侣,POS
12729,GBB_2994,蓝天,POS
12730,GBB_2994,晴天,POS
12731,GBB_2994,躺下看,POS
12732,GBB_2994,花园,POS
12733,GBB_2995,比较,POS
12734,GBB_2995,灯光,POS
12735,GBB_2995,比较,POS
12736,GBB_2995,出来,POS
12737,GBB_2995,出来,POS
12738,GBB_2996,景点,POS
12739,GBB_2997,空中走廊,POS
12740,GBB_2997,冷空气,POS
12741,GBB_2997,人,POS
12742,GBB_2997,秀,POS
12743,GBB_2997,室内,POS
12744,GBB_2997,灯光秀,POS
12745,GBB_2998,买票,POS
12746,GBB_2998,创意,POS
12747,GBB_2998,非常,POS
12748,GBB_2998,个穹顶花房设计和创意,POS
12749,GBB_2998,非常,POS
12750,GBB_2998,票,POS
12751,GBB_2998,票,POS
12752,GBB_2998,票,POS
12753,GBB_2999,看,NEU
12754,GBB_2999,乐,POS
12755,GBB_2999,光,POS
12756,GBB_2999,景色,POS
12757,GBB_2999,室内植物园,POS
12758,BG_1,环境,POS
12759,BG_1,随处的美景,POS
12760,BG_1,美景,POS
12761,BG_1,人,POS
12762,BG_2,草,POS
12763,BG_2,景点,POS
12764,BG_2,兰花,NEG
12765,BG_2,生态,POS
12766,BG_3,周末休闲,NEG
12767,BG_3,晚上,NEG
12768,BG_3,免费的,POS
12769,BG_3,休闲,POS
12770,BG_3,人,NEG
12771,BG_3,周末休闲,NEG
12772,BG_3,人,NEG
12773,BG_3,景点,POS
12774,BG_3,地方,NEG
12775,BG_5,胡姬花,POS
12776,BG_5,地上,POS
12777,BG_5,中,POS
12778,BG_5,车,NEG
12779,BG_5,冰室,POS
12780,BG_5,胡姬花园,POS
12781,BG_5,散步,POS
12782,BG_5,公交车,NEG
12783,BG_5,免费的,POS
12784,BG_5,门票,POS
12785,BG_5,草,POS
12786,BG_5,胡姬花,POS
12787,BG_5,打到车,NEU
12788,BG_5,地上,POS
12789,BG_5,地,NEG
12790,BG_5,出来,POS
12791,BG_5,草,POS
12792,BG_6,植物,POS
12793,BG_6,吃的,POS
12794,BG_6,树木,POS
12795,BG_6,非常,POS
12796,BG_8,胡姬花,NEG
12797,BG_8,户外,POS
12798,BG_8,放松心情,POS
12799,BG_8,交通,POS
12800,BG_8,物,POS
12801,BG_9,拍照,POS
12802,BG_10,地,POS
12803,BG_10,植物,POS
12804,BG_10,特色花园,NEG
12805,BG_10,奇花异草,NEG
12806,BG_11,游玩,POS
12807,BG_11,姬花,POS
12808,BG_11,兰花,POS
12809,BG_11,负氧离子含量,NEG
12810,BG_11,环境,POS
12811,BG_11,花卉,POS
12812,BG_11,公共设施,POS
12813,BG_11,参天大树,NEG
12814,BG_11,闲游玩,POS
12815,BG_12,买票,POS
12816,BG_12,餐厅,POS
12817,BG_12,里面,NEG
12818,BG_13,主题,POS
12819,BG_13,花园,POS
12820,BG_13,当地人,NEG
12821,BG_13,这里,NEG
12822,BG_13,花园,POS
12823,BG_14,植物园,NEG
12824,BG_14,地方,NEG
12825,BG_14,跑步,POS
12826,BG_14,做,POS
12827,BG_14,花茶,POS
12828,BG_14,品商店,POS
12829,BG_14,纪,POS
12830,BG_14,小饰品,POS
12831,BG_14,纪念品商店,NEG
12832,BG_14,清晨跑步和夜晚散步,POS
12833,BG_15,放松心情,NEU
12834,BG_15,风景,POS
12835,BG_15,室外,POS
12836,BG_15,这里,NEU
12837,BG_16,晚上,POS
12838,BG_16,做有氧运动,POS
12839,BG_16,植物物,POS
12840,BG_16,避暑,POS
12841,BG_17,花园,POS
12842,BG_17,公园的入,POS
12843,BG_17,人,NEG
12844,BG_17,跑步,POS
12845,BG_17,非常,POS
12846,BG_17,步,POS
12847,BG_18,花园,POS
12848,BG_18,考虑,NEU
12849,BG_19,这里,NEG
12850,BG_19,晨晨,POS
12851,BG_19,空气,POS
12852,BG_19,或者饭散,POS
12853,BG_19,地方,NEG
12854,BG_19,野餐,POS
12855,BG_19,树,POS
12856,BG_19,慢跑,NEG
12857,BG_20,兰花展,POS
12858,BG_22,非常,POS
12859,BG_22,草坪,POS
12860,BG_22,散步,POS
12861,BG_22,滨海湾花园,POS
12862,BG_23,里面好,NEG
12863,BG_23,打理,POS
12864,BG_23,植物园,POS
12865,BG_23,非常,NEG
12866,BG_23,品种,POS
12867,BG_23,吸,POS
12868,BG_23,花草,POS
12869,BG_23,喜欢花花草草的,NEG
12870,BG_24,比较,NEG
12871,BG_24,走,POS
12872,BG_25,残疾人,POS
12873,BG_25,这里,NEU
12874,BG_26,花卉,POS
12875,BG_26,花卉,POS
12876,BG_27,看,NEG
12877,BG_27,植物园,POS
12878,BG_27,植物园,POS
12879,BG_27,滨海湾花园,NEG
12880,BG_27,人,NEG
12881,BG_27,花园,POS
12882,BG_27,不需要门票,POS
12883,BG_27,人,NEG
12884,BG_27,走的,NEU
12885,BG_28,风,POS
12886,BG_28,路,POS
12887,BG_28,花园,POS
12888,BG_28,水池,POS
12889,BG_28,小跑,POS
12890,BG_28,及随,POS
12891,BG_28,走过去,POS
12892,BG_28,卉,POS
12893,BG_28,这里,POS
12894,BG_28,这里,POS
12895,BG_28,凉,POS
12896,BG_28,是兰花,POS
12897,BG_28,散步,POS
12898,BG_29,兰花,POS
12899,BG_29,花园,POS
12900,BG_29,花园城市,POS
12901,BG_30,热带雨林,POS
12902,BG_30,非常,POS
12903,BG_30,非常,POS
12904,BG_30,非常,POS
12905,BG_30,走在里面,POS
12906,BG_30,热带雨林一样,POS
12907,BG_30,植物园,POS
12908,BG_31,比较,NEG
12909,BG_31,植物园,POS
12910,BG_32,非常,POS
12911,BG_32,这里,NEU
12912,BG_32,花园,POS
12913,BG_32,看,NEU
12914,BG_35,地,POS
12915,BG_38,品种,POS
12916,BG_38,植物,NEG
12917,BG_40,打理,POS
12918,BG_40,里面,POS
12919,BG_40,这里,NEG
12920,BG_40,植物园,POS
12921,BG_40,非常,POS
12922,BG_41,花园,POS
12923,BG_41,中科院西双版纳热带植物园,POS
12924,BG_42,环境,POS
12925,BG_42,免费,POS
12926,BG_43,感受,POS
12927,BG_43,植物园,POS
12928,BG_43,漫步,POS
12929,BG_43,设计感,POS
12930,BG_44,非常,NEG
12931,BG_44,看,POS
12932,BG_44,这,POS
12933,BG_44,来这里,POS
12934,BG_45,植物园,POS
12935,BG_45,人,NEG
12936,BG_45,草坪,POS
12937,BG_45,下面,NEG
12938,BG_45,非常,POS
12939,BG_45,非常,POS
12940,BG_45,草坪,POS
12941,BG_46,花园城市,POS
12942,BG_48,空气,POS
12943,BG_48,跑步,NEG
12944,BG_48,环境,POS
12945,BG_48,来这里,POS
12946,BG_49,环境,POS
12947,BG_49,自然景观,POS
12948,BG_49,旅行,POS
12949,BG_49,人,POS
12950,BG_49,然景观的观光,POS
12951,BG_49,非常,NEG
12952,BG_49,植物,POS
12953,BG_50,热带雨林,POS
12954,BG_50,家庭出游,POS
12955,BG_50,庭出游,POS
12956,BG_50,公园,NEG
12957,BG_50,儿童设施,POS
12958,BG_51,水,POS
12959,BG_51,景色,POS
12960,BG_51,步道,POS
12961,BG_51,花,POS
12962,BG_51,兰花园,POS
12963,BG_51,植物,POS
12964,BG_51,亭台水池咖啡步道景色,POS
12965,BG_51,咖啡,POS
12966,BG_51,购票,POS
12967,BG_51,景色,POS
12968,BG_51,步道,POS
12969,BG_51,咖啡,POS
12970,BG_51,热带雨林,POS
12971,BG_51,规划,NEG
12972,BG_51,品种,NEG
12973,BG_51,花园,POS
12974,BG_52,公园,NEG
12975,BG_52,看,NEG
12976,BG_52,自然环境,NEG
12977,BG_52,拍婚纱照,NEG
12978,BG_52,地方,NEG
12979,BG_52,环境,POS
12980,BG_52,人,NEG
12981,BG_53,出来,POS
12982,BG_53,出来,POS
12983,BG_53,不用门票,POS
12984,BG_53,地方,NEG
12985,BG_54,出票速度,POS
12986,BG_54,站在门口现买,POS
12987,BG_54,出票,POS
12988,BG_54,价格,POS
12989,BG_54,出票速度,POS
12990,BG_55,的入口就在mrt的出口,POS
12991,BG_55,地上,POS
12992,BG_55,草,POS
12993,BG_56,花园,POS
12994,BG_56,观赏,POS
12995,BG_56,野餐,POS
12996,BG_56,花园,POS
12997,BG_56,天,POS
12998,BG_56,步行,POS
12999,BG_56,地方,NEG
13000,BG_56,慢跑游览,POS
13001,BG_57,旅游景点,POS
13002,BG_57,这里,NEG
13003,BG_58,植物,NEG
13004,BG_59,买票,POS
13005,BG_59,蝴蝶兰,POS
13006,BG_59,进去,POS
13007,BG_59,树,NEG
13008,BG_59,花园,POS
13009,BG_59,树,NEG
13010,BG_59,花园,POS
13011,BG_61,逛,NEU
13012,BG_61,馆,POS
13013,BG_61,店,POS
13014,BG_62,花香,POS
13015,BG_62,植,POS
13016,BG_62,花香,POS
13017,BG_62,目的的走走看看,POS
13018,BG_62,胡姬花,POS
13019,BG_62,植物园,POS
13020,BG_63,胡姬花,POS
13021,BG_63,花园,POS
13022,BG_63,当地人,NEG
13023,BG_63,胡姬花花园,POS
13024,BG_63,地方,POS
13025,BG_63,现场买票,POS
13026,BG_63,门票,POS
13027,BG_63,品种,POS
13028,BG_63,花园里面,POS
13029,BG_63,音乐盛宴,POS
13030,BG_63,景点,POS
13031,BG_63,旅行,NEG
13032,BG_63,喜欢花花草草的,NEG
13033,BG_63,花草,POS
13034,BG_64,植物园,POS
13035,BG_64,花香,POS
13036,BG_64,树,POS
13037,BG_64,植物,POS
13038,BG_64,高科技,POS
13039,BG_65,胡姬花,POS
13040,BG_65,门票,POS
13041,BG_65,景色,POS
13042,BG_68,门票,POS
13043,BG_68,非常,NEG
13044,BG_68,性价比,POS
13045,BG_68,买票,POS
13046,BG_69,逛,NEU
13047,BG_69,花园,POS
13048,BG_69,发呆,POS
13049,BG_69,地,NEG
13050,BG_70,门票,POS
13051,BG_70,路,NEG
13052,BG_70,花园,POS
13053,BG_70,热带雨林保,POS
13054,BG_71,植物园,POS
13055,BG_71,花,POS
13056,BG_71,草地,POS
13057,BG_71,蝴蝶兰,POS
13058,BG_71,植物园,POS
13059,BG_73,地铁,POS
13060,BG_73,交通,POS
13061,BG_73,空气,POS
13062,BG_73,空气,NEG
13063,BG_73,里面,NEG
13064,BG_73,热带植物,NEG
13065,BG_73,野餐,POS
13066,BG_74,门票,POS
13067,BG_74,公园,POS
13068,BG_74,一定要去,POS
13069,BG_74,环境,POS
13070,BG_74,一定要去,POS
13071,BG_74,空气,POS
13072,BG_74,免费景点,POS
13073,BG_74,一定要去,POS
13074,BG_74,看,NEU
13075,BG_75,兰花,POS
13076,BG_75,人,NEG
13077,BG_76,看,NEG
13078,BG_76,比较,NEG
13079,BG_77,花花,POS
13080,BG_77,扛着相机拍拍拍,POS
13081,BG_77,闲庭漫步,POS
13082,BG_77,地方,NEG
13083,BG_78,草坪,POS
13084,BG_78,胡姬花园,POS
13085,BG_78,花园,POS
13086,BG_78,花园里面,POS
13087,BG_78,景,POS
13088,BG_78,花儿,POS
13089,BG_78,花园,POS
13090,BG_79,非常,NEU
13091,BG_79,空气,POS
13092,BG_79,空气,POS
13093,BG_79,散步,POS
13094,BG_79,植物园这,POS
13095,BG_79,当地人,NEG
13096,BG_79,PUNCT,POS
13097,BG_80,人,POS
13098,BG_80,花卉,POS
13099,BG_80,非常,POS
13100,BG_80,环境,POS
13101,BG_80,花卉,POS
13102,BG_81,非常,POS
13103,BG_81,非常,POS
13104,BG_82,兰花园和胡姬花园,POS
13105,BG_82,植物园,NEG
13106,BG_82,胡姬花,POS
13107,BG_82,花园,POS
13108,BG_82,花香,POS
13109,BG_82,花草,POS
13110,BG_82,空气,POS
13111,BG_82,植物园,POS
13112,BG_84,热带植物,NEG
13113,BG_84,花园城市,POS
13114,BG_84,热带植物,NEG
13115,BG_84,这个,NEG
13116,BG_84,绿化,POS
13117,BG_85,植物,POS
13118,BG_85,散步,POS
13119,BG_85,规划,POS
13120,BG_85,美丽,POS
13121,BG_85,美丽,POS
13122,BG_85,有一个,NEG
13123,BG_85,人,POS
13124,BG_85,天,NEG
13125,BG_87,花艺,POS
13126,BG_87,打卡,POS
13127,BG_87,花草树木,POS
13128,BG_87,环境,POS
13129,BG_87,花,POS
13130,BG_87,打卡,POS
13131,BG_87,点,POS
13132,BG_87,打卡,POS
13133,BG_87,修建,POS
13134,BG_87,拍照,NEG
13135,BG_87,植物园,NEG
13136,BG_87,非常,NEG
13137,BG_87,景点,POS
13138,BG_91,天,NEG
13139,BG_91,孩子,POS
13140,BG_91,非常,NEG
13141,BG_91,地,NEG
13142,BG_91,环境,POS
13143,BG_91,草地,POS
13144,BG_91,品种,POS
13145,BG_91,美丽,POS
13146,BG_91,地,NEG
13147,BG_91,花卉,POS
13148,BG_91,花卉,POS
13149,BG_91,环,POS
13150,BG_92,人,NEG
13151,BG_92,空气,POS
13152,BG_92,带娃,POS
13153,BG_92,感觉,POS
13154,BG_92,阴凉,POS
13155,BG_92,阳光,NEG
13156,BG_92,带娃吸氧,POS
13157,BG_92,吸氧,POS
13158,BG_92,花园,POS
13159,BG_93,拍,NEG
13160,BG_94,兰花园,POS
13161,BG_94,花园,POS
13162,BG_94,植物的,NEG
13163,BG_95,植物,NEG
13164,BG_95,交通,POS
13165,BG_95,品种,POS
13166,BG_96,花,POS
13167,BG_96,吸,POS
13168,BG_96,出口,NEG
13169,BG_96,品种,POS
13170,BG_96,生态,POS
13171,BG_96,胡姬,POS
13172,BG_96,表,POS
13173,BG_96,生态,POS
13174,BG_97,植物园,POS
13175,BG_97,非常,POS
13176,BG_97,植物种类,NEG
13177,BG_97,避暑,POS
13178,BG_97,里面,POS
13179,BG_97,地,POS
13180,BG_97,避暑,POS
13181,BG_98,地方,POS
13182,BG_98,非常,POS
13183,BG_98,景色,POS
13184,BG_98,非常,POS
13185,BG_98,票,POS
13186,BG_98,植物园,POS
13187,BG_98,郁金香展,POS
13188,BG_98,路,NEG
13189,BG_98,非常,POS
13190,BG_101,菲佣,NEG
13191,BG_101,带孩子来逛,POS
13192,BG_101,景色,POS
13193,BG_102,胡姬花,POS
13194,BG_102,带小孩,NEU
13195,BG_103,天气,NEG
13196,BG_103,植物,POS
13197,BG_104,带孩子来,POS
13198,BG_104,看,NEG
13199,BG_105,胡姬花,POS
13200,BG_105,空气,POS
13201,BG_105,票,POS
13202,BG_105,花卉观赏,POS
13203,BG_105,人,POS
13204,BG_105,规划,POS
13205,BG_105,路线,POS
13206,BG_105,价,POS
13207,BG_105,味道,POS
13208,BG_105,门票,POS
13209,BG_105,带小孩来植物园,POS
13210,BG_106,自然环境,POS
13211,BG_106,植物,POS
13212,BG_106,环境,POS
13213,BG_106,感受,NEG
13214,BG_106,胡姬花,POS
13215,BG_106,物,POS
13216,BG_106,自然环境,POS
13217,BG_106,花园,POS
13218,BG_106,自然环境,POS
13219,BG_106,美丽,POS
13220,BG_106,餐厅,NEG
13221,BG_108,花草,POS
13222,BG_108,干净,POS
13223,BG_108,雨水总,POS
13224,BG_108,地,NEG
13225,BG_108,凉,NEG
13226,BG_108,干净,POS
13227,BG_108,树木,POS
13228,BG_108,花园,POS
13229,BG_108,干净,POS
13230,BG_108,空气,NEG
13231,BG_108,街道,POS
13232,BG_108,街道,POS
13233,BG_110,这里,NEU
13234,BG_110,花园城市,POS
13235,BG_110,花,POS
13236,BG_110,门票,POS
13237,BG_110,花胡姬花,POS
13238,BG_110,胡姬花,POS
13239,BG_110,出来,POS
13240,BG_111,当地人,NEG
13241,BG_112,花园,POS
13242,BG_112,花园,POS
13243,BG_113,吃,NEU
13244,BG_113,品种,POS
13245,BG_113,花卉,POS
13246,BG_113,花卉,POS
13247,BG_113,在里面,NEU
13248,BG_113,逛,NEG
13249,BG_115,景点,POS
13250,BG_116,走上过来散散步,POS
13251,BG_116,城市花园,POS
13252,BG_116,干净,POS
13253,BG_117,植物园,NEG
13254,BG_117,非常,NEG
13255,BG_117,理,POS
13256,BG_117,植物园,NEG
13257,BG_117,观赏性,POS
13258,BG_117,人,POS
13259,BG_117,花草,POS
13260,BG_118,环境,POS
13261,BG_118,环境,NEG
13262,BG_118,看,NEG
13263,BG_118,门票,POS
13264,BG_118,门票,NEG
13265,BG_118,兰花,POS
13266,BG_118,兰花,NEG
13267,BG_119,景点,POS
13268,BG_119,花园,POS
13269,BG_119,花草,POS
13270,BG_120,地,POS
13271,BG_120,胡姬花,POS
13272,BG_121,花园,POS
13273,BG_121,蝴蝶兰,NEG
13274,BG_122,花园内,POS
13275,BG_122,拍照,POS
13276,BG_122,拍照,POS
13277,BG_122,胡姬花园内景,POS
13278,BG_122,纸质票,POS
13279,BG_122,园内,POS
13280,BG_122,售票,POS
13281,BG_122,植物园,POS
13282,BG_123,热带植物长相,POS
13283,BG_123,园区,NEG
13284,BG_124,天,NEG
13285,BG_124,地方,NEG
13286,BG_124,白天,POS
13287,BG_124,有一个,POS
13288,BG_124,花草,NEG
13289,BG_124,休,POS
13290,BG_125,放松心情,POS
13291,BG_126,植物,POS
13292,BG_127,兰花,POS
13293,BG_127,里面,POS
13294,BG_127,拍照打卡,NEG
13295,BG_127,拍照,POS
13296,BG_127,卡,POS
13297,BG_128,散步,POS
13298,BG_128,天,NEG
13299,BG_129,艺,POS
13300,BG_129,花园城市,POS
13301,BG_130,空气,POS
13302,BG_130,绿化,NEG
13303,BG_130,环境,POS
13304,BG_130,美丽,POS
13305,BG_130,胡姬花,POS
13306,BG_130,景,POS
